Plate,Well,Concentration,CPD_ID,Class,Eccent,R/N,Nuclei,Surface_nucleus,G/N,LDA_1
4180_Plaque cell 7_20122017_1207,A19,2.61E-07,EC_11189828,2,0.94862318,-0.044959595,-0.120342772,4.641182347,0.944468458,1.074344011
4180_Plaque cell 7_20122017_1207,B19,2.61E-07,EC_11189194,2,0.907731425,0.010403387,0.034649776,0.794957983,0.953570234,0.970557418
4180_Plaque cell 7_20122017_1207,C19,2.61E-07,EC_11193277,2,0.93533336,0.02706948,0.04247392,0.959922431,1.109049985,0.988560657
4180_Plaque cell 7_20122017_1207,D19,2.61E-07,EC_11189359,2,0.853327042,0.031914748,0.076751118,1.110830346,1.082369289,0.961069398
4180_Plaque cell 7_20122017_1207,E19,2.61E-07,EC_11191283,2,0.958072845,0.021188055,0.061102832,1.083798554,1.218085693,1.002854574
4180_Plaque cell 7_20122017_1207,F19,2.61E-07,EC_11187920,2,0.860627269,0.005504091,-0.011549925,1.459893048,1.170113979,1.01997483
4180_Plaque cell 7_20122017_1207,G19,2.61E-07,EC_16578705,2,1.065688934,0.001475907,0.041728763,0.810742199,1.367030012,1.050188663
4180_Plaque cell 7_20122017_1207,H19,2.61E-07,EC_11192350,2,0.738345195,0.199064153,0.321535022,0.933360757,0.841654082,0.757981978
4180_Plaque cell 7_20122017_1207,I19,2.61E-07,EC_11188016,2,0.957771399,0.026282494,0.039865872,1.071575483,1.182374607,1.003831084
4180_Plaque cell 7_20122017_1207,J19,2.61E-07,EC_11193182,2,0.851701857,0.043533276,0.092771982,1.055356408,0.955151445,0.931620919
4180_Plaque cell 7_20122017_1207,K19,2.61E-07,EC_11189738,2,0.977509535,0.040754155,0.054769001,1.150085209,0.953984276,0.962171405
4180_Plaque cell 7_20122017_1207,L19,2.61E-07,EC_11190219,2,0.845174904,0.064025749,0.131520119,1.153728624,0.938032967,0.906738062
4180_Plaque cell 7_20122017_1207,M19,2.61E-07,EC_11257101,2,0.784925097,-0.015106677,0.034649776,1.000705177,0.834254873,0.948980429
4180_Plaque cell 7_20122017_1207,N19,2.61E-07,EC_11177295,2,0.863916958,0.030904495,0.067064083,1.771698889,1.1762318,0.983798873
4180_Plaque cell 7_20122017_1207,O19,2.61E-07,EC_11188969,2,0.961152833,0.008317504,-0.031296572,1.463066345,0.88976143,0.997111518
4180_Plaque cell 7_20122017_1207,P19,2.61E-07,EC_11263657,2,0.706994849,0.006807305,-0.03390462,1.901098901,0.766787512,0.953428968
4180_Plaque cell 7_20122017_1207,A20,7.84E-08,EC_11189828,2,0.622655605,0.041597882,0.046199702,0.924428513,1.01430942,0.931448629
4180_Plaque cell 7_20122017_1207,B20,7.84E-08,EC_11189194,2,0.996631673,0.001951923,-0.030923994,1.044543692,1.047215017,1.024167854
4180_Plaque cell 7_20122017_1207,C20,7.84E-08,EC_11193277,2,1.00039319,0.031606368,0.019746647,0.749109714,0.97354774,0.982173914
4180_Plaque cell 7_20122017_1207,D20,7.84E-08,EC_11189359,2,0.889513624,-0.008944996,0.024590164,1.143973673,1.003883424,0.98850138
4180_Plaque cell 7_20122017_1207,E20,7.84E-08,EC_11191283,2,0.768044142,0.042333061,0.130774963,1.21719457,1.162054446,0.939008777
4180_Plaque cell 7_20122017_1207,F20,7.84E-08,EC_11187920,2,1.167905215,-0.036126973,-0.042101341,0.993888464,1.199121875,1.083984494
4180_Plaque cell 7_20122017_1207,G20,7.84E-08,EC_16578705,2,0.898307973,0.051289652,0.146795827,1.221190574,1.042207256,0.927274569
4180_Plaque cell 7_20122017_1207,H20,7.84E-08,EC_11192350,2,0.952502654,0.01015693,0.039493294,0.913263207,1.003754929,0.982020636
4180_Plaque cell 7_20122017_1207,I20,7.84E-08,EC_11188016,2,0.855882777,0.008777237,0.141207154,0.873538226,1.03426551,0.936550762
4180_Plaque cell 7_20122017_1207,J20,7.84E-08,EC_11193182,2,0.77426965,-0.015277273,0.096125186,0.780819181,0.902825156,0.933096395
4180_Plaque cell 7_20122017_1207,K20,7.84E-08,EC_11189738,2,1.18321341,0.012557114,0.072652757,0.857084092,1.267249561,1.03368252
4180_Plaque cell 7_20122017_1207,L20,7.84E-08,EC_11190219,2,0.912646299,0.066248553,0.082339791,1.283716284,1.106669246,0.958112413
4180_Plaque cell 7_20122017_1207,M20,7.84E-08,EC_11257101,2,0.692577884,0.004621261,0.126676602,1.198742434,0.897992291,0.906382338
4180_Plaque cell 7_20122017_1207,N20,7.84E-08,EC_11177295,2,1.026369939,0.022463515,0.021609538,1.069577481,1.083333006,1.005626984
4180_Plaque cell 7_20122017_1207,O20,7.84E-08,EC_11188969,2,0.990157145,0.037815909,0.057749627,1.216371863,1.015605084,0.972959571
4180_Plaque cell 7_20122017_1207,P20,7.84E-08,EC_11263657,2,0.642275783,0.001677094,-0.059985097,2.166715637,0.786765018,0.962114783
4180_Plaque cell 7_20122017_1207,A21,2.35E-08,EC_11189828,2,0.666705986,0.01717418,-0.029806259,1.134218722,0.861535216,0.953143608
4180_Plaque cell 7_20122017_1207,B21,2.35E-08,EC_11189194,2,0.967863275,-0.000251885,0.032786885,1.192865958,1.106604998,1.006729006
4180_Plaque cell 7_20122017_1207,C21,2.35E-08,EC_11193277,2,0.850063566,0.036827859,0.002235469,1.324734089,0.912216047,0.963695963
4180_Plaque cell 7_20122017_1207,D21,2.35E-08,EC_11189359,2,0.85901519,-0.007203019,-0.015275708,0.948757125,0.699034605,0.953783972
4180_Plaque cell 7_20122017_1207,E21,2.35E-08,EC_11191283,2,1.065636509,-0.008802648,0.024962742,0.858729506,1.162118694,1.030461907
4180_Plaque cell 7_20122017_1207,F21,2.35E-08,EC_11187920,2,0.730245482,0.015442318,0.021609538,1.44684727,0.918655107,0.951568081
4180_Plaque cell 7_20122017_1207,G21,2.35E-08,EC_16578705,2,0.909789119,-0.003130551,0.053651267,0.859199624,1.087305664,0.9883254
4180_Plaque cell 7_20122017_1207,H21,2.35E-08,EC_11192350,2,0.645735855,0.030264298,0.107302534,1.445671975,0.893780489,0.899953306
4180_Plaque cell 7_20122017_1207,I21,2.35E-08,EC_11188016,2,0.974665461,0.012448564,0.047690015,0.594452606,1.127521237,0.9970481
4180_Plaque cell 7_20122017_1207,J21,2.35E-08,EC_11193182,2,0.77476769,-0.00487956,0.077123696,1.017159311,0.722956214,0.911632802
4180_Plaque cell 7_20122017_1207,K21,2.35E-08,EC_11189738,2,1.118101155,-0.038716009,0.043219076,0.79247811,0.886741782,0.999459062
4180_Plaque cell 7_20122017_1207,L21,2.35E-08,EC_11190219,2,0.738332088,0.280993339,0.360283159,0.488123641,0.778598405,0.702206888
4180_Plaque cell 7_20122017_1207,M21,2.35E-08,EC_11257101,2,0.931100014,-0.005441305,0.030923994,1.151495563,1.140613517,1.009776119
4180_Plaque cell 7_20122017_1207,N21,2.35E-08,EC_11177295,2,0.923524555,-0.002516628,0.030923994,1.275841805,0.689804333,0.94237294
4180_Plaque cell 7_20122017_1207,O21,2.35E-08,EC_11188969,2,1.056527608,-0.00048095,-0.054023845,1.101427984,0.959905784,1.028359139
4180_Plaque cell 7_20122017_1207,P21,2.35E-08,EC_11263657,2,0.903471867,-0.035025563,-0.099105812,1.640535935,0.90274663,1.034718225
4180_Plaque cell 7_20122017_1207,A22,7.06E-09,EC_11189828,2,0.819932109,0.038190899,-0.119225037,0.974613622,0.885781634,1.000426843
4180_Plaque cell 7_20122017_1207,B22,7.06E-09,EC_11189194,2,0.691765292,0.02744447,-0.043219076,0.86025739,0.773158755,0.943054573
4180_Plaque cell 7_20122017_1207,C22,7.06E-09,EC_11193277,2,0.759747834,0.017584942,0.06780924,0.998354587,0.849967037,0.923979992
4180_Plaque cell 7_20122017_1207,D22,7.06E-09,EC_11189359,2,0.793326256,0.130354604,0.09538003,0.650302639,0.846701106,0.874713041
4180_Plaque cell 7_20122017_1207,E22,7.06E-09,EC_11191283,2,0.769761072,0.005154511,0.028688525,0.933830875,0.715353554,0.924454029
4180_Plaque cell 7_20122017_1207,F22,7.06E-09,EC_11187920,2,0.973630061,4.35E-05,-0.003725782,1.25210084,1.028754474,1.010185886
4180_Plaque cell 7_20122017_1207,G22,7.06E-09,EC_16578705,2,1.060013893,0.004395896,0.01266766,1.14985015,1.020223789,1.010593292
4180_Plaque cell 7_20122017_1207,H22,7.06E-09,EC_11192350,2,1.06692093,-0.029733514,-0.024217586,0.864605982,0.835932456,1.009076873
4180_Plaque cell 7_20122017_1207,I22,7.06E-09,EC_11188016,2,1.006959462,-0.014166117,0.049180328,1.031027796,1.087862478,1.006316795
4180_Plaque cell 7_20122017_1207,J22,7.06E-09,EC_11193182,2,0.802513794,-0.00345139,-0.011922504,1.202855968,0.778220057,0.957608187
4180_Plaque cell 7_20122017_1207,K22,7.06E-09,EC_11189738,2,0.98602865,-0.022868357,0.013785395,0.810894987,0.753948654,0.970321049
4180_Plaque cell 7_20122017_1207,L22,7.06E-09,EC_11190219,2,0.843077891,0.02363906,0.037630402,1.227772228,0.67736167,0.919019282
4180_Plaque cell 7_20122017_1207,M22,7.06E-09,EC_11257101,2,0.961113514,0.029943582,0.076005961,1.262325909,0.926589714,0.952579423
4180_Plaque cell 7_20122017_1207,N22,7.06E-09,EC_11177295,2,1.015072281,0.019802812,-0.001862891,1.485161897,1.045398231,1.010980673
4180_Plaque cell 7_20122017_1207,O22,7.06E-09,EC_11188969,2,0.823339755,0.008409278,-0.017511177,1.736087442,0.930305381,0.983210184
4180_Plaque cell 7_20122017_1207,P22,7.06E-09,EC_11263657,2,0.80606561,0.042494652,-0.050670641,1.938238232,0.961465579,0.987439339
4180_Plaque cell 7_20122017_1207,A23,2.12E-09,EC_11189828,2,0.187315692,0.1204371,0.043964232,1.058177117,0.522692155,0.782093026
4180_Plaque cell 7_20122017_1207,B23,2.12E-09,EC_11189194,2,0.42995321,0.037004253,0.061847988,1.609860728,0.713340455,0.864267227
4180_Plaque cell 7_20122017_1207,C23,2.12E-09,EC_11193277,2,0.720822029,0.00778191,-0.040611028,1.049597461,0.708022163,0.943934787
4180_Plaque cell 7_20122017_1207,D23,2.12E-09,EC_11189359,2,0.861610244,0.012670597,0.005216095,1.205559147,0.797290955,0.954986866
4180_Plaque cell 7_20122017_1207,E23,2.12E-09,EC_11191283,2,0.943288903,0.005271819,-0.025707899,1.301345713,0.738425664,0.970872212
4180_Plaque cell 7_20122017_1207,F23,2.12E-09,EC_11187920,2,0.888569968,-0.016808195,-0.041356185,1.415114297,0.928613521,1.006912432
4180_Plaque cell 7_20122017_1207,G23,2.12E-09,EC_16578705,2,0.845515669,0.008626254,0.001117735,1.517247458,0.983152791,0.985125091
4180_Plaque cell 7_20122017_1207,H23,2.12E-09,EC_11192350,2,0.67801675,-0.016684226,0.078241431,1.547922666,0.810411789,0.919915888
4180_Plaque cell 7_20122017_1207,I23,2.12E-09,EC_11188016,2,0.795462588,-0.00108044,-0.081967213,1.499970618,0.874049266,0.998484615
4180_Plaque cell 7_20122017_1207,J23,2.12E-09,EC_11193182,2,0.946644124,-0.000502289,-0.027943368,1.20967268,0.740967023,0.974045171
4180_Plaque cell 7_20122017_1207,K23,2.12E-09,EC_11189738,2,0.990799355,-0.029586848,-0.068181818,1.092143151,0.981667952,1.039652852
4180_Plaque cell 7_20122017_1207,L23,2.12E-09,EC_11190219,2,0.813025072,-0.011932952,0.00633383,1.282776047,0.866453745,0.968252598
4180_Plaque cell 7_20122017_1207,M23,2.12E-09,EC_11257101,2,0.880378511,-0.007800289,-0.016766021,1.101427984,0.733328669,0.962931346
4180_Plaque cell 7_20122017_1207,N23,2.12E-09,EC_11177295,2,0.949055689,0.030992075,-0.034649776,1.625609684,0.946724271,0.998160351
4180_Plaque cell 7_20122017_1207,O23,2.12E-09,EC_11188969,2,0.672865962,0.006030434,-0.043219076,1.591173532,0.910795456,0.972726258
4180_Plaque cell 7_20122017_1207,P23,2.12E-09,EC_11263657,2,0.451735934,0.056281708,-0.096125186,2.554210495,0.664173018,0.918454221
4180_Plaque cell 7_20122017_1207,A24,6.35E-10,EC_11189828,2,0.519246648,-0.016011094,-0.160581222,1.207439619,0.624942579,0.963595435
4180_Plaque cell 7_20122017_1207,B24,6.35E-10,EC_11189194,2,0.563336348,0.04147453,-0.106184799,1.576247282,0.604037048,0.926356047
4180_Plaque cell 7_20122017_1207,C24,6.35E-10,EC_11193277,2,0.910129884,-0.012648764,-0.119597615,1.456484692,0.903442649,1.034451683
4180_Plaque cell 7_20122017_1207,D24,6.35E-10,EC_11189359,2,0.577910589,-0.043889763,-0.131147541,1.843626961,0.834365522,1.003337937
4180_Plaque cell 7_20122017_1207,E24,6.35E-10,EC_11191283,2,0.683324814,0.038003404,-0.092026826,1.233296116,0.960858794,0.986615588
4180_Plaque cell 7_20122017_1207,F24,6.35E-10,EC_11187920,2,0.692564778,-0.023856653,-0.159463487,2.180819181,0.990976749,1.045239496
4180_Plaque cell 7_20122017_1207,G24,6.35E-10,EC_16578705,2,0.66926172,-0.021707367,-0.068181818,1.763471822,0.864822564,0.98596577
4180_Plaque cell 7_20122017_1207,H24,6.35E-10,EC_11192350,2,0.458944416,0.050418786,-0.049180328,2.196803197,0.623222164,0.895413571
4180_Plaque cell 7_20122017_1207,I24,6.35E-10,EC_11188016,2,0.533165572,0.052882126,0.012295082,1.729740847,0.738482773,0.893959989
4180_Plaque cell 7_20122017_1207,J24,6.35E-10,EC_11193182,2,0.725540309,0.044061223,-0.114754098,1.988305812,0.970870747,1.003716129
4180_Plaque cell 7_20122017_1207,K24,6.35E-10,EC_11189738,2,0.623088114,-0.010295577,-0.096870343,1.664747018,0.658551333,0.956693587
4180_Plaque cell 7_20122017_1207,L24,6.35E-10,EC_11190219,2,0.646522235,0.142526982,0.024962742,1.550743374,0.927346411,0.897069127
4180_Plaque cell 7_20122017_1207,M24,6.35E-10,EC_11257101,2,0.511500806,0.066702488,-0.037257824,2.110066404,0.717234588,0.904477024
4180_Plaque cell 7_20122017_1207,N24,6.35E-10,EC_11177295,2,0.489613232,0.043581383,-0.104321908,2.023447141,0.801384969,0.947741458
4180_Plaque cell 7_20122017_1207,O24,6.35E-10,EC_11188969,2,0.689655172,-0.002000523,-0.114754098,2.230181583,0.822097756,0.995463142
4180_Plaque cell 7_20122017_1207,P24,6.35E-10,EC_11263657,2,0.587648593,0.011767661,-0.239195231,2.928189458,0.634451257,1.002670373
4181_Plaque cell 8_20122017_1232,A01,0,DMSO,1,-0.125223755,0.953233418,0.877084141,-0.389494061,-0.046731409,0.031723648
4181_Plaque cell 8_20122017_1232,B01,0,DMSO,1,0.031004785,1.031127141,0.944552152,0.689284074,0.038565493,0.016233818
4181_Plaque cell 8_20122017_1232,C01,0,DMSO,1,-0.018373206,1.023656677,0.967429236,0,0.008011537,-0.003199724
4181_Plaque cell 8_20122017_1232,D01,0,DMSO,1,0.089726991,1.04420829,0.95036836,0.92804646,0.020045187,0.015941998
4181_Plaque cell 8_20122017_1232,E01,0,DMSO,1,-0.056234168,1.030322031,0.973633191,-0.180277577,0.023075654,-0.011727337
4181_Plaque cell 8_20122017_1232,F01,0,DMSO,1,-0.003546299,0.995614536,1.032183017,-0.284992454,-0.00859597,-0.018648608
4181_Plaque cell 8_20122017_1232,G01,0,DMSO,1,0.039020546,1.020700847,1.034121753,-0.364541637,-0.0170033,-0.023864531
4181_Plaque cell 8_20122017_1232,H01,0,DMSO,1,-0.022549958,1.006573807,1.047305157,-0.014535074,0.004291487,-0.027922195
4181_Plaque cell 8_20122017_1232,I01,0,DMSO,1,0.044548269,0.979889818,1.010469174,-0.012484415,-0.011244429,0.0022644
4181_Plaque cell 8_20122017_1232,J01,0,DMSO,1,0.092361385,1.011468422,1.048856146,0.321002034,0.000715576,-0.013675195
4181_Plaque cell 8_20122017_1232,K01,0,DMSO,1,-0.004942302,0.976516384,1.096936797,-0.417596299,-0.050390022,-0.042242988
4181_Plaque cell 8_20122017_1232,L01,0,DMSO,1,-0.033019983,1.012851655,0.919736332,0.008415907,0.058335398,0.023091353
4181_Plaque cell 8_20122017_1232,M01,0,DMSO,1,-0.043298621,1.020102658,1.048468399,-0.05677866,-0.021835112,-0.039639547
4181_Plaque cell 8_20122017_1232,N01,0,DMSO,1,-0.047385308,1.000530469,0.968592478,0.520309732,-0.002629555,0.001227327
4181_Plaque cell 8_20122017_1232,O01,0,DMSO,1,-0.12831973,0.961427477,0.942225669,-0.196732069,-0.064049373,0.002684879
4181_Plaque cell 8_20122017_1232,P01,0,DMSO,1,-0.127689277,1.00166916,0.884451338,0.539454689,-0.000950688,0.021373959
4181_Plaque cell 8_20122017_1232,A02,0,DMSO,1,0.070802139,1,1.032570764,0.425520047,-0.03944293,-0.011491047
4181_Plaque cell 8_20122017_1232,B02,0,DMSO,1,-0.026456516,1.035153943,0.935246219,0.332387296,0.040993804,0.009318115
4181_Plaque cell 8_20122017_1232,C02,0,DMSO,1,0.12171123,1.007192061,1.079488174,0.025231314,0,-0.020794165
4181_Plaque cell 8_20122017_1232,D02,0,DMSO,1,-0.0093217,1.034743864,0.973245444,-0.113803399,0.047529294,-0.003196351
4181_Plaque cell 8_20122017_1232,E02,0,DMSO,1,0.02743597,0.939391051,1,-0.205640134,-0.014328455,0.016941592
4181_Plaque cell 8_20122017_1232,F02,0,DMSO,1,0.032761047,1.020057511,0.996510275,-0.155997769,0.055417171,0
4181_Plaque cell 8_20122017_1232,G02,0,DMSO,1,0.037129187,0.970944574,1.035672741,0.060404226,-0.003478637,-0.003606125
4181_Plaque cell 8_20122017_1232,H02,0,DMSO,1,-0.059453983,0.996646631,1.004265219,-0.295983988,-0.044946604,-0.021208257
4181_Plaque cell 8_20122017_1232,I02,0,DMSO,1,0.118300028,0.980701198,1.053509112,0.125598793,0.064514084,0.006788327
4181_Plaque cell 8_20122017_1232,J02,0,DMSO,1,0.001159583,0.969301749,0.995347034,0.089622022,-0.010602104,0.006183874
4181_Plaque cell 8_20122017_1232,K02,0,DMSO,1,0,0.979128601,1.025979062,-0.32251132,-0.020392933,-0.011766805
4181_Plaque cell 8_20122017_1232,L02,0,DMSO,1,0.025105545,0.973233242,0.951531601,0.183542227,-0.004125294,0.025562389
4181_Plaque cell 8_20122017_1232,M02,0,DMSO,1,0.022324796,0.986962743,1.06203955,-0.143103222,0.016990698,-0.01913859
4181_Plaque cell 8_20122017_1232,N02,0,DMSO,1,-0.034461019,0.956290828,0.988755332,-0.537486056,0.059709839,0.015288205
4181_Plaque cell 8_20122017_1232,O02,0,DMSO,1,0.008173375,0.994946119,1.011244668,0.086537831,0.047710058,-1.56E-05
4181_Plaque cell 8_20122017_1232,P02,0,DMSO,1,-0.059971855,0.982711464,0.861186506,0.554268653,0.027092646,0.04977198
4181_Plaque cell 8_20122017_1232,A03,0,DMSO,0,0.628786941,0.050700583,-0.122528112,2.154865805,0.805998945,0.948978857
4181_Plaque cell 8_20122017_1232,B03,0,DMSO,0,0.930582606,0.103533077,-0.073284219,1.620545968,0.62251296,0.926531083
4181_Plaque cell 8_20122017_1232,C03,0,DMSO,0,0.978080495,-0.002785779,-0.065529275,1.132160903,0.899697268,1.002925874
4181_Plaque cell 8_20122017_1232,D03,0,DMSO,0,0.998131157,0.023314318,-0.012020163,0.940301201,1.080060239,1
4181_Plaque cell 8_20122017_1232,E03,0,DMSO,0,0.877478187,0.003826152,0.011632416,1,0.944530057,0.963705566
4181_Plaque cell 8_20122017_1232,F03,0,DMSO,0,1.118952997,0.022880411,-0.045754168,0.999393005,1.092445967,1.0310656
4181_Plaque cell 8_20122017_1232,G03,0,DMSO,0,1.085640304,-0.013240165,-0.025203567,0.372022442,1.129118747,1.034073247
4181_Plaque cell 8_20122017_1232,H03,0,DMSO,0,1.03309879,0,0.014734393,0.975835029,1.081021167,1.003360643
4181_Plaque cell 8_20122017_1232,I03,0,DMSO,0,0.995643118,0.03332677,-0.025203567,0.744143316,0.937586961,0.981133054
4181_Plaque cell 8_20122017_1232,J03,0,DMSO,0,1.039718548,-0.004850973,0.0345095,0.7360063,1.244083501,1.019544313
4181_Plaque cell 8_20122017_1232,K03,0,DMSO,0,0.573205742,0.271166418,0.20822024,0.338949406,0.476215662,0.689320903
4181_Plaque cell 8_20122017_1232,L03,0,DMSO,0,1.260084436,-0.027002271,0.07173323,-0.107274099,1.385335929,1.059233576
4181_Plaque cell 8_20122017_1232,M03,0,DMSO,0,1.055817619,-0.039885905,-0.067080264,0.533729247,1,1.038290556
4181_Plaque cell 8_20122017_1232,N03,0,DMSO,0,1.030723332,0.001281654,0.025203567,1.128945469,0.888205519,0.973464025
4181_Plaque cell 8_20122017_1232,O03,0,DMSO,0,1,-0.039942714,-0.014734393,0.887771507,0.822866376,0.988935093
4181_Plaque cell 8_20122017_1232,P03,0,DMSO,0,0.997928511,-0.0426841,-0.089957348,1.696830501,1.034002661,1.049053856
4181_Plaque cell 8_20122017_1232,A04,0,DMSO,0,0.704002252,0.072636684,-0.035284994,2.129929785,0.860011744,0.926272983
4181_Plaque cell 8_20122017_1232,B04,0,DMSO,0,1.055378553,0.032349854,-0.09383482,1.180556467,0.991517057,1.024066628
4181_Plaque cell 8_20122017_1232,C04,0,DMSO,0,0.848477343,0.156353029,0.146956185,1.150452786,0.832290556,0.841187642
4181_Plaque cell 8_20122017_1232,D04,0,DMSO,0,1.069361103,-0.007500561,-0.041876696,12.30284139,1.208670954,1.094222367
4181_Plaque cell 8_20122017_1232,E04,0,DMSO,0,1.010188573,-0.000155504,0.007754944,1.169811011,1.20690269,1.020522482
4181_Plaque cell 8_20122017_1232,F04,0,DMSO,0,1.046788629,-0.022569027,0,0.753723998,0.812552157,0.981801807
4181_Plaque cell 8_20122017_1232,G04,0,DMSO,0,0.858373206,0.026828207,0.101977511,1.162215368,1.027161959,0.931172209
4181_Plaque cell 8_20122017_1232,H04,0,DMSO,0,0.953425274,0.022684777,0.056223342,0.885212284,1.024113771,0.961080299
4181_Plaque cell 8_20122017_1232,I04,0,DMSO,0,0.965212496,0.019555886,0.051570376,1.558041866,1.159557312,0.986359089
4181_Plaque cell 8_20122017_1232,J04,0,DMSO,0,1.113278919,-0.007669609,-0.062427297,0.661608373,0.966521123,1.029048036
4181_Plaque cell 8_20122017_1232,K04,0,DMSO,0,1.06867436,-0.007419423,0.00271423,0.15668679,0.927969808,0.991520862
4181_Plaque cell 8_20122017_1232,L04,0,DMSO,0,1.101987053,0.00961366,0.04963164,0.99913052,1.152409428,1.006086848
4181_Plaque cell 8_20122017_1232,M04,0,DMSO,0,0.855817619,-0.018658477,0.006979449,1.1078975,0.799922259,0.951466697
4181_Plaque cell 8_20122017_1232,N04,0,DMSO,0,1.078964256,-0.017849354,-0.038386972,0.568147516,1.104122813,1.037112563
4181_Plaque cell 8_20122017_1232,O04,0,DMSO,0,0.89940895,-0.006522642,0.037999225,1.211562438,1.141681694,0.987846548
4181_Plaque cell 8_20122017_1232,P04,0,DMSO,0,0.917466929,-0.020993671,-0.103528499,1.897631078,0.970459351,1.027716041
