Plate,Well,Nuclei,R/N,Eccent,CPD_ID,Concentration,G/N
EMT-Serie2-2-C1,F06,0.054334798,0.21053871,0.800251359,EC_11255449,9.68E-06,1.226763022
EMT-Serie2-2-C1,F07,0.056332401,0.006313051,0.956066774,EC_11255449,2.90E-06,0.948776135
EMT-Serie2-2-C1,F08,0.028365961,0.069719743,1.316821945,EC_11255449,8.71E-07,1.387836633
EMT-Serie2-2-C1,F09,0.061126648,0.066366253,1.131471818,EC_11255449,2.61E-07,1.251391655
EMT-Serie2-2-C1,F10,0.0135837,0.093223246,1.11305702,EC_11255449,7.84E-08,1.115296356
EMT-Serie2-2-C1,F11,0.053535757,0.033690438,1.298926259,EC_11255449,2.35E-08,1.416180262
EMT-Serie2-2-C1,F12,0.077506992,0.091976044,0.902325073,EC_11255449,7.06E-09,1.097493469
EMT-Serie2-2-C1,F13,-0.014382741,0.00933657,1.479358487,EC_11255449,2.12E-09,1.408157214
EMT-Serie2-2-C1,F14,-0.000799041,0.003011891,1.206633699,EC_11255449,6.35E-10,1.12608607
EMT-Serie2-2-C2,F05,0.106234619,0.246633375,0.648445041,EC_11255449,3.23E-05,1.115988374
EMT-Serie2-2-C2,F06,-0.03978671,0.042035652,1.148880571,EC_11255449,9.68E-06,1.256414363
EMT-Serie2-2-C2,F07,0.056193601,0.143589092,1.087105963,EC_11255449,2.90E-06,0.985505772
EMT-Serie2-2-C2,F08,-0.061525841,-0.037092253,0.928832074,EC_11255449,8.71E-07,1.123576252
EMT-Serie2-2-C2,F09,0.03978671,-0.02037021,1.125385503,EC_11255449,2.61E-07,1.178588366
EMT-Serie2-2-C2,F10,0.011484824,0.063008068,0.986157214,EC_11255449,7.84E-08,1.116054329
EMT-Serie2-2-C2,F11,0.134536505,0.187362897,0.926148268,EC_11255449,2.35E-08,0.949344007
EMT-Serie2-2-C2,F12,-0.002050861,0.039389299,1.085081338,EC_11255449,7.06E-09,1.183264835
EMT-Serie2-2-C2,F13,0.050451189,0.035137529,1.154295266,EC_11255449,2.12E-09,1.197353916
EMT-Serie2-2-C2,F14,-0.022559475,-0.005820858,1.068766627,EC_11255449,6.35E-10,1.157583512
EMT-Serie2-2-C3,F05,0.024301337,0.068795863,1.033035213,EC_11255449,3.23E-05,1.167687018
EMT-Serie2-2-C3,F06,-0.016605913,-0.005505342,1.118795655,EC_11255449,9.68E-06,1.238367892
EMT-Serie2-2-C3,F07,0.004050223,0.018382266,0.924494287,EC_11255449,2.90E-06,1.087792464
EMT-Serie2-2-C3,F08,0.017010936,-0.012486672,1.014047574,EC_11255449,8.71E-07,1.095831466
EMT-Serie2-2-C3,F09,0.054678007,-0.008871266,1.094587001,EC_11255449,2.61E-07,1.03347506
EMT-Serie2-2-C3,F10,0.063588497,0.013596103,1.161266155,EC_11255449,7.84E-08,1.342684607
EMT-Serie2-2-C3,F11,0.098825435,0.048987784,1.146797153,EC_11255449,2.35E-08,1.184175175
EMT-Serie2-2-C3,F12,0.035236938,-0.041188318,1.302210152,EC_11255449,7.06E-09,1.098551602
EMT-Serie2-2-C3,F13,0.083029567,0.021100093,1.170280015,EC_11255449,2.12E-09,1.186613126
EMT-Serie2-2-C3,F14,0.111381126,0.117316738,1.169741525,EC_11255449,6.35E-10,1.086023883
EMT-Serie2-1-C1,M05,0.128174123,0.63207808,-0.257259138,EC_11257101,3.23E-05,1.247889543
EMT-Serie2-1-C1,M06,0.133010883,0.409755624,0.293183063,EC_11257101,9.68E-06,0.971204064
EMT-Serie2-1-C1,M07,0.065699315,0.128146731,1.102841042,EC_11257101,2.90E-06,1.235830868
EMT-Serie2-1-C1,M08,0.142281338,0.098412493,0.760402807,EC_11257101,8.71E-07,1.245712492
EMT-Serie2-1-C1,M09,0.008061266,-0.018233475,1.063316898,EC_11257101,2.61E-07,0.982485491
EMT-Serie2-1-C1,M10,-0.041112455,-0.053594713,1.116876679,EC_11257101,7.84E-08,1.314638613
EMT-Serie2-1-C1,M11,-0.046755341,0.003419619,1.150322194,EC_11257101,2.35E-08,1.31674775
EMT-Serie2-1-C1,M12,0.026199113,-0.003054195,1.057681772,EC_11257101,7.06E-09,1.212320978
EMT-Serie2-1-C1,M13,0.056428859,0.136675553,0.77540372,EC_11257101,2.12E-09,1.126578362
EMT-Serie2-1-C1,M14,0.091092301,0.099721819,1.016827111,EC_11257101,6.35E-10,1.217399507
EMT-Serie2-1-C2,M05,0.111516626,0.675772349,-0.300044913,EC_11257101,3.23E-05,1.093102281
EMT-Serie2-1-C2,M06,0.086374696,0.267469718,0.775303162,EC_11257101,9.68E-06,0.887883973
EMT-Serie2-1-C2,M07,-0.025547445,0.04141275,0.728170986,EC_11257101,2.90E-06,0.997219235
EMT-Serie2-1-C2,M08,0.00405515,0.040676449,1.079443079,EC_11257101,8.71E-07,1.293135991
EMT-Serie2-1-C2,M09,0.030413625,0.069583237,1.13579562,EC_11257101,2.61E-07,0.907530681
EMT-Serie2-1-C2,M10,0.086374696,0.106873816,1.071570104,EC_11257101,7.84E-08,1.145310962
EMT-Serie2-1-C2,M11,-0.024736415,0.030239939,1.260178067,EC_11257101,2.35E-08,1.361303844
EMT-Serie2-1-C2,M12,0.064071371,0.060312537,1.12726216,EC_11257101,7.06E-09,1.321509038
EMT-Serie2-1-C2,M13,-0.077858881,0.045707839,1.277350664,EC_11257101,2.12E-09,1.324407149
EMT-Serie2-1-C2,M14,-0.01703163,0.007160806,1.258804259,EC_11257101,6.35E-10,1.289562246
EMT-Serie2-1-C3,M05,0.173007609,0.721818482,-0.338215872,EC_11257101,3.23E-05,1.149982182
EMT-Serie2-1-C3,M06,0.060873048,0.260565448,0.482002641,EC_11257101,9.68E-06,1.159886342
EMT-Serie2-1-C3,M07,0.022426912,0.110096245,0.820386601,EC_11257101,2.90E-06,0.949405782
EMT-Serie2-1-C3,M08,0.040849019,0.079410728,1.055829031,EC_11257101,8.71E-07,1.14044623
EMT-Serie2-1-C3,M09,0.133360032,0.109085418,0.783695522,EC_11257101,2.61E-07,0.950516645
EMT-Serie2-1-C3,M10,0.127352823,0.215645867,0.968279505,EC_11257101,7.84E-08,1.090750688
EMT-Serie2-1-C3,M11,0.059671606,0.059201181,1.043510626,EC_11257101,2.35E-08,1.231590089
EMT-Serie2-1-C3,M12,0.002402883,-0.005252665,0.996614239,EC_11257101,7.06E-09,1.130136418
EMT-Serie2-1-C3,M13,0.163796556,0.234801246,0.923039981,EC_11257101,2.12E-09,1.052778501
EMT-Serie2-1-C3,M14,0.07649179,0.136033812,0.896602233,EC_11257101,6.35E-10,1.104976606
EMT-Serie2-4-C1,A15,-0.800083472,0.057672942,-1.826681157,EC_11257109,3.23E-05,-0.053290261
EMT-Serie2-4-C1,A16,-0.021285476,-0.294880473,-0.605705747,EC_11257109,9.68E-06,0.012503554
EMT-Serie2-4-C1,A17,0.353505843,-0.064015004,-0.757886157,EC_11257109,2.90E-06,0.303865065
EMT-Serie2-4-C1,A18,0.278380634,-0.091227007,-0.204292895,EC_11257109,8.71E-07,0.332781626
EMT-Serie2-4-C1,A19,0.052587646,0.006694078,-0.28960739,EC_11257109,2.61E-07,0.616756714
EMT-Serie2-4-C1,A20,0.030467446,0.025085479,-0.01717158,EC_11257109,7.84E-08,0.506199052
EMT-Serie2-4-C1,A21,-0.207846411,-0.049785761,0.679038174,EC_11257109,2.35E-08,1.122352996
EMT-Serie2-4-C1,A22,-0.15066778,0.002911347,0.228881945,EC_11257109,7.06E-09,0.785272183
EMT-Serie2-4-C1,A23,-0.207011686,0.012446079,0.052520038,EC_11257109,2.12E-09,0.798246695
EMT-Serie2-4-C1,A24,-0.319699499,0.033455962,0.469202554,EC_11257109,6.35E-10,0.988051479
EMT-Serie2-4-C2,A15,-0.891020052,0.015228993,-2.484016841,EC_11257109,3.23E-05,-0.050937544
EMT-Serie2-4-C2,A16,-0.22885789,-0.357859751,-0.978824263,EC_11257109,9.68E-06,-0.012528549
EMT-Serie2-4-C2,A17,0.227986051,-0.158474152,-0.899828473,EC_11257109,2.90E-06,0.257987566
EMT-Serie2-4-C2,A18,0.266346992,0.134161668,-0.597910494,EC_11257109,8.71E-07,0.449429974
EMT-Serie2-4-C2,A19,-0.067131648,-0.068152984,-0.567066895,EC_11257109,2.61E-07,0.438190454
EMT-Serie2-4-C2,A20,-0.195727986,-0.042880032,-0.197754561,EC_11257109,7.84E-08,0.568625266
EMT-Serie2-4-C2,A21,-0.216216216,0.109999583,-0.241946047,EC_11257109,2.35E-08,0.72692281
EMT-Serie2-4-C2,A22,-0.273757629,0.138620024,0.016903165,EC_11257109,7.06E-09,0.864483797
EMT-Serie2-4-C2,A23,-0.248038361,0.088020514,-0.011726181,EC_11257109,2.12E-09,0.760726286
EMT-Serie2-4-C2,A24,-0.491717524,0.034454723,0.559738032,EC_11257109,6.35E-10,0.815884508
EMT-Serie2-4-C3,A15,-0.792083333,-0.016197126,-1.617332241,EC_11257109,3.23E-05,-0.053217048
EMT-Serie2-4-C3,A16,-0.266666667,-0.331795921,-0.745117213,EC_11257109,9.68E-06,0.038931069
EMT-Serie2-4-C3,A17,0.234166667,-0.171766084,-0.789941063,EC_11257109,2.90E-06,0.181835277
EMT-Serie2-4-C3,A18,0.300833333,-0.010956112,-0.574384861,EC_11257109,8.71E-07,0.198280885
EMT-Serie2-4-C3,A19,-0.098333333,-0.086135307,-0.14821471,EC_11257109,2.61E-07,0.591821248
EMT-Serie2-4-C3,A20,-0.177916667,-0.046429731,0.158812802,EC_11257109,7.84E-08,0.613188025
EMT-Serie2-4-C3,A21,-0.244166667,-0.045113316,0.016438935,EC_11257109,2.35E-08,0.874464627
EMT-Serie2-4-C3,A22,-0.115,-0.058593523,-0.009144488,EC_11257109,7.06E-09,0.783037621
EMT-Serie2-4-C3,A23,-0.300833333,0.079780849,0.10434231,EC_11257109,2.12E-09,0.719096465
EMT-Serie2-4-C3,A24,-0.403333333,0.055376425,0.010280942,EC_11257109,6.35E-10,0.786609856
EMT-Serie2-4-C1,D05,0.217445743,-0.135621438,-2.159271838,EC_11257142,3.23E-05,0.040375598
EMT-Serie2-4-C1,D06,0.254173623,0.635983553,-0.425268306,EC_11257142,9.68E-06,0.556073618
EMT-Serie2-4-C1,D07,0.164440735,0.131006276,0.622225241,EC_11257142,2.90E-06,0.99421455
EMT-Serie2-4-C1,D08,0.061352254,0.04070836,0.927319658,EC_11257142,8.71E-07,0.876467826
EMT-Serie2-4-C1,D09,0.043823038,0.035770035,1.064067382,EC_11257142,2.61E-07,1.393734757
EMT-Serie2-4-C1,D10,0.042153589,0.049621294,1.033881266,EC_11257142,7.84E-08,1.161223095
EMT-Serie2-4-C1,D11,0.040066778,0.026479117,0.980817824,EC_11257142,2.35E-08,1.223527115
EMT-Serie2-4-C1,D12,0.024624374,0.019564308,0.940578726,EC_11257142,7.06E-09,1.152609045
EMT-Serie2-4-C1,D13,0.04048414,0.037530116,0.954707241,EC_11257142,2.12E-09,1.025738838
EMT-Serie2-4-C1,D14,0.08639399,0.164392989,0.594348594,EC_11257142,6.35E-10,0.95548695
EMT-Serie2-4-C2,D05,-0.047951177,-0.323080405,-1.729331046,EC_11257142,3.23E-05,0.073776288
EMT-Serie2-4-C2,D06,0.309938971,0.639602828,-0.532605645,EC_11257142,9.68E-06,0.496898178
EMT-Serie2-4-C2,D07,0.122057541,0.286803028,0.296740995,EC_11257142,2.90E-06,0.771629537
EMT-Serie2-4-C2,D08,-0.028770706,0.01121141,1.009511929,EC_11257142,8.71E-07,1.049278619
EMT-Serie2-4-C2,D09,-0.096774194,-0.007033004,1.245501325,EC_11257142,2.61E-07,1.330528152
EMT-Serie2-4-C2,D10,-0.069747167,-0.02585221,1.294682676,EC_11257142,7.84E-08,1.179377163
EMT-Serie2-4-C2,D11,-0.08238884,-0.002172592,1.312958054,EC_11257142,2.35E-08,1.226159243
EMT-Serie2-4-C2,D12,-0.136442895,-0.026833525,1.225635428,EC_11257142,7.06E-09,1.171568261
EMT-Serie2-4-C2,D13,-0.016129032,0.07439081,0.990924684,EC_11257142,2.12E-09,1.172020016
EMT-Serie2-4-C2,D14,-0.177855275,0.018111885,1.383970061,EC_11257142,6.35E-10,1.125411165
EMT-Serie2-4-C3,D05,-0.015833333,-0.210859845,-1.203927373,EC_11257142,3.23E-05,0.119283406
EMT-Serie2-4-C3,D06,0.42125,0.641355154,-0.522768718,EC_11257142,9.68E-06,0.489333269
EMT-Serie2-4-C3,D07,0.182083333,0.292329707,0.592356688,EC_11257142,2.90E-06,0.925490211
EMT-Serie2-4-C3,D08,0.086666667,0.038979227,0.909004414,EC_11257142,8.71E-07,1.14687994
EMT-Serie2-4-C3,D09,0.1525,0.063421346,0.886460343,EC_11257142,2.61E-07,1.02748585
EMT-Serie2-4-C3,D10,0.0375,0.017868741,1.075719534,EC_11257142,7.84E-08,1.024265286
EMT-Serie2-4-C3,D11,0.114166667,0.078231016,0.87121072,EC_11257142,2.35E-08,1.061616427
EMT-Serie2-4-C3,D12,0.001666667,0.103595205,0.941353701,EC_11257142,7.06E-09,1.361695275
EMT-Serie2-4-C3,D13,0.070833333,0.01816015,0.891138304,EC_11257142,2.12E-09,0.979203299
EMT-Serie2-4-C3,D14,-0.010833333,-0.017580232,1.142136004,EC_11257142,6.35E-10,1.145580609
EMT-Serie2-2-C1,O05,-0.115860967,-0.14989534,-2.322067703,EC_11257708,3.23E-05,0.05620554
EMT-Serie2-2-C1,O06,0.624051139,0.701767596,-0.24373651,EC_11257708,9.68E-06,0.984395898
EMT-Serie2-2-C1,O07,0.231721934,0.299761607,0.508619983,EC_11257708,2.90E-06,0.887968252
EMT-Serie2-2-C1,O08,0.15301638,-0.006637207,0.569793175,EC_11257708,8.71E-07,0.967821085
EMT-Serie2-2-C1,O09,0.064722333,-0.074480333,0.922816316,EC_11257708,2.61E-07,0.768559664
EMT-Serie2-2-C1,O10,0.007590891,-0.048505684,0.812218245,EC_11257708,7.84E-08,0.943374285
EMT-Serie2-2-C1,O11,-0.021973632,-0.109221734,1.025982897,EC_11257708,2.35E-08,0.945796865
EMT-Serie2-2-C1,O12,0.105473432,0.095810681,0.853938417,EC_11257708,7.06E-09,0.863420745
EMT-Serie2-2-C1,O13,-0.057530963,-0.026743611,1.254036775,EC_11257708,2.12E-09,1.221987797
EMT-Serie2-2-C1,O14,-0.027167399,-0.009483385,1.028086664,EC_11257708,6.35E-10,1.040408974
EMT-Serie2-2-C2,O05,-0.222723544,-0.054429078,-2.381735998,EC_11257708,3.23E-05,0.006757168
EMT-Serie2-2-C2,O06,0.707136998,0.701927618,-0.349789298,EC_11257708,9.68E-06,0.892507159
EMT-Serie2-2-C2,O07,0.17145201,0.231881426,0.485250842,EC_11257708,2.90E-06,0.951401151
EMT-Serie2-2-C2,O08,0.143150123,0.161822937,0.632106787,EC_11257708,8.71E-07,0.965270384
EMT-Serie2-2-C2,O09,-0.02173913,-0.047199812,0.73190197,EC_11257708,2.61E-07,0.81893678
EMT-Serie2-2-C2,O10,-0.01271534,0.049098647,0.685123714,EC_11257708,7.84E-08,0.908656525
EMT-Serie2-2-C2,O11,-0.099671862,-0.043717916,0.934340937,EC_11257708,2.35E-08,0.838845537
EMT-Serie2-2-C2,O12,-0.006972929,0.033238694,0.989570827,EC_11257708,7.06E-09,0.97067235
EMT-Serie2-2-C2,O13,-0.054963084,-0.002658928,0.855545354,EC_11257708,2.12E-09,1.046491455
EMT-Serie2-2-C2,O14,-0.007793273,-0.001398627,0.909762931,EC_11257708,6.35E-10,0.92536179
EMT-Serie2-2-C3,O05,-0.158768732,-0.065948417,-2.388579322,EC_11257708,3.23E-05,0.048614306
EMT-Serie2-2-C3,O06,0.633049818,0.65822282,-0.313377973,EC_11257708,9.68E-06,0.870742692
EMT-Serie2-2-C3,O07,0.245443499,0.318658927,0.346389773,EC_11257708,2.90E-06,0.904417907
EMT-Serie2-2-C3,O08,0.059538275,0.014343157,0.729771493,EC_11257708,8.71E-07,0.921266999
EMT-Serie2-2-C3,O09,0.095180235,0.017327192,0.81084941,EC_11257708,2.61E-07,0.943431676
EMT-Serie2-2-C3,O10,0.036452005,-0.006768086,0.871371043,EC_11257708,7.84E-08,0.89623125
EMT-Serie2-2-C3,O11,-0.012555691,-0.008644083,1.11170163,EC_11257708,2.35E-08,1.060105485
EMT-Serie2-2-C3,O12,0.022681247,-0.086376719,1.073304926,EC_11257708,7.06E-09,0.934962834
EMT-Serie2-2-C3,O13,0.025921426,0.057557998,0.950622776,EC_11257708,2.12E-09,0.9982872
EMT-Serie2-2-C3,O14,-0.034426893,0.003501118,0.887151152,EC_11257708,6.35E-10,0.879838249
EMT-Serie2-1-C1,O05,0.456670697,0.504358801,-1.123920586,EC_11258170,3.23E-05,0.321431617
EMT-Serie2-1-C1,O06,0.43611447,0.680161758,-0.196525006,EC_11258170,9.68E-06,0.676166458
EMT-Serie2-1-C1,O07,0.099959694,0.157473743,0.314940909,EC_11258170,2.90E-06,0.86368339
EMT-Serie2-1-C1,O08,0.02579605,0.103864197,0.476089849,EC_11258170,8.71E-07,0.865045462
EMT-Serie2-1-C1,O09,0.15356711,0.036418407,0.293313506,EC_11258170,2.61E-07,0.6460575
EMT-Serie2-1-C1,O10,0.059653366,-0.036809452,0.559103598,EC_11258170,7.84E-08,0.776386276
EMT-Serie2-1-C1,O11,-0.056428859,-0.042877389,0.704338525,EC_11258170,2.35E-08,0.908718543
EMT-Serie2-1-C1,O12,0.016122531,0.052367641,1.113146018,EC_11258170,7.06E-09,0.925282243
EMT-Serie2-1-C1,O13,0.020959291,0.13580177,1.061882028,EC_11258170,2.12E-09,1.049642051
EMT-Serie2-1-C1,O14,-0.013704152,0.141161781,0.883905977,EC_11258170,6.35E-10,1.062455336
EMT-Serie2-1-C2,O05,0.469586375,0.315301395,-0.869514676,EC_11258170,3.23E-05,0.278062966
EMT-Serie2-1-C2,O06,0.438767234,0.750476225,-0.23655914,EC_11258170,9.68E-06,0.74085548
EMT-Serie2-1-C2,O07,0.123682076,0.170326789,0.489947425,EC_11258170,2.90E-06,0.963835834
EMT-Serie2-1-C2,O08,0.107055961,0.071205051,0.524847428,EC_11258170,8.71E-07,0.854710374
EMT-Serie2-1-C2,O09,-0.092862936,0.001808679,0.975773427,EC_11258170,2.61E-07,0.936671816
EMT-Serie2-1-C2,O10,-0.03163017,-0.040232995,1.018308631,EC_11258170,7.84E-08,1.12511308
EMT-Serie2-1-C2,O11,-0.099756691,0.052441926,1.047052918,EC_11258170,2.35E-08,1.025688293
EMT-Serie2-1-C2,O12,-0.060827251,-0.014865472,1.119019313,EC_11258170,7.06E-09,1.228687678
EMT-Serie2-1-C2,O13,0.100162206,0.12612781,0.700457055,EC_11258170,2.12E-09,0.950600531
EMT-Serie2-1-C2,O14,0.001216545,0.059056084,1.094132255,EC_11258170,6.35E-10,1.147017825
EMT-Serie2-1-C3,O05,0.466559872,0.369948662,-0.881330292,EC_11258170,3.23E-05,0.395256488
EMT-Serie2-1-C3,O06,0.440528634,0.602896026,-0.374786889,EC_11258170,9.68E-06,0.768572172
EMT-Serie2-1-C3,O07,0.061674009,0.143250808,0.637483491,EC_11258170,2.90E-06,0.858951532
EMT-Serie2-1-C3,O08,0.107729275,0.084431309,0.290022812,EC_11258170,8.71E-07,0.81436409
EMT-Serie2-1-C3,O09,-0.023628354,-0.056641259,0.608164245,EC_11258170,2.61E-07,0.968480807
EMT-Serie2-1-C3,O10,-0.000800961,0.016760433,0.793492616,EC_11258170,7.84E-08,0.824636457
EMT-Serie2-1-C3,O11,0.086904285,0.05521939,0.566454556,EC_11258170,2.35E-08,0.805477181
EMT-Serie2-1-C3,O12,-0.016820184,-0.014285794,0.681138192,EC_11258170,7.06E-09,0.913499301
EMT-Serie2-1-C3,O13,0.002002403,0.002533359,0.986336895,EC_11258170,2.12E-09,0.996358489
EMT-Serie2-1-C3,O14,-0.022426912,-0.01408307,0.742898307,EC_11258170,6.35E-10,0.879043809
EMT-Serie2-2-C1,N05,-0.049940072,-0.147649504,-1.699844267,EC_11258179,3.23E-05,-0.025863394
EMT-Serie2-2-C1,N06,0.912504994,0.919965404,-0.255211606,EC_11258179,9.68E-06,0.649696576
EMT-Serie2-2-C1,N07,0.512185378,0.647586999,0.020354635,EC_11258179,2.90E-06,0.619598954
EMT-Serie2-2-C1,N08,0.281662006,0.241984766,0.458894566,EC_11258179,8.71E-07,0.820706683
EMT-Serie2-2-C1,N09,0.052736716,-0.075839463,0.962104861,EC_11258179,2.61E-07,1.032254446
EMT-Serie2-2-C1,N10,-0.028365961,-0.07390034,1.104997131,EC_11258179,7.84E-08,0.997678127
EMT-Serie2-2-C1,N11,0.122253296,0.106362473,0.879320237,EC_11258179,2.35E-08,0.978414978
EMT-Serie2-2-C1,N12,-0.014782261,-0.04008053,1.095489194,EC_11258179,7.06E-09,0.961023314
EMT-Serie2-2-C1,N13,0.043947263,-0.057526819,0.969454386,EC_11258179,2.12E-09,1.048353694
EMT-Serie2-2-C1,N14,0.051538154,-0.082954909,0.925138657,EC_11258179,6.35E-10,1.052032324
EMT-Serie2-2-C2,N05,-0.068088597,-0.119549757,-1.787649787,EC_11258179,3.23E-05,-0.005392858
EMT-Serie2-2-C2,N06,0.862182116,0.907712987,-0.182545848,EC_11258179,9.68E-06,0.878025494
EMT-Serie2-2-C2,N07,0.572600492,0.697828146,0.041928573,EC_11258179,2.90E-06,0.609444144
EMT-Serie2-2-C2,N08,0.280147662,0.248965352,0.296230901,EC_11258179,8.71E-07,0.813713833
EMT-Serie2-2-C2,N09,0.066037736,0.066916119,0.838618547,EC_11258179,2.61E-07,0.987374475
EMT-Serie2-2-C2,N10,-0.002871206,-0.022799992,0.783223862,EC_11258179,7.84E-08,1.026174409
EMT-Serie2-2-C2,N11,0.016406891,0.007793747,1.159074323,EC_11258179,2.35E-08,1.161223558
EMT-Serie2-2-C2,N12,0.029122231,-0.04334765,0.778350637,EC_11258179,7.06E-09,0.855060857
EMT-Serie2-2-C2,N13,-0.010664479,-0.033522332,1.044094451,EC_11258179,2.12E-09,1.097006117
EMT-Serie2-2-C2,N14,0.152994258,0.230952268,0.828518963,EC_11258179,6.35E-10,0.900845659
EMT-Serie2-2-C3,N05,-0.037667072,-0.099210436,-1.743982956,EC_11258179,3.23E-05,-0.020978481
EMT-Serie2-2-C3,N06,0.925475901,0.905030767,-0.202144596,EC_11258179,9.68E-06,0.759302438
EMT-Serie2-2-C3,N07,0.634669907,0.744639958,-0.054457764,EC_11258179,2.90E-06,0.593600561
EMT-Serie2-2-C3,N08,0.219927096,0.182166875,0.470102079,EC_11258179,8.71E-07,0.842212438
EMT-Serie2-2-C3,N09,0.179829891,0.121340516,0.838195355,EC_11258179,2.61E-07,0.937755156
EMT-Serie2-2-C3,N10,0.062373431,-0.034365875,0.879799588,EC_11258179,7.84E-08,1.010847731
EMT-Serie2-2-C3,N11,0.0818145,-0.040246138,0.88169601,EC_11258179,2.35E-08,0.945981188
EMT-Serie2-2-C3,N12,0.069258809,-0.0237552,0.835783855,EC_11258179,7.06E-09,0.835292334
EMT-Serie2-2-C3,N13,0.093965168,0.005163871,1.002388088,EC_11258179,2.12E-09,1.180923481
EMT-Serie2-2-C3,N14,0.058323208,0.001115006,1.055839108,EC_11258179,6.35E-10,0.952727387
EMT-Serie2-1-C1,H05,-0.12898025,-0.278704374,-3.404476794,EC_11258805,3.23E-05,0.012897048
EMT-Serie2-1-C1,H06,0.327690447,0.530463064,0.259059247,EC_11258805,9.68E-06,1.101506429
EMT-Serie2-1-C1,H07,0.104796453,0.129098723,0.851973598,EC_11258805,2.90E-06,1.052147357
EMT-Serie2-1-C1,H08,0.106005643,0.084600521,0.925752002,EC_11258805,8.71E-07,1.07077869
EMT-Serie2-1-C1,H09,0.129383313,0.201536402,1.069525971,EC_11258805,2.61E-07,1.062674174
EMT-Serie2-1-C1,H10,-0.000806127,0.033292746,0.930917534,EC_11258805,7.84E-08,1.076740113
EMT-Serie2-1-C1,H11,0.091898428,0.137703057,1.012757298,EC_11258805,2.35E-08,1.382949727
EMT-Serie2-1-C1,H12,-0.012091898,0.042911099,0.820432548,EC_11258805,7.06E-09,0.983398569
EMT-Serie2-1-C1,H13,0.075372834,0.12331935,1.052907568,EC_11258805,2.12E-09,1.269935488
EMT-Serie2-1-C1,H14,0.030229746,0.007122409,0.937335316,EC_11258805,6.35E-10,1.035070522
EMT-Serie2-1-C2,H05,-0.314274128,-0.31363161,-4.228659745,EC_11258805,3.23E-05,-0.021399799
EMT-Serie2-1-C2,H06,0.543390105,0.664450326,0.26173681,EC_11258805,9.68E-06,1.258899159
EMT-Serie2-1-C2,H07,0.161394972,0.218500121,0.756677499,EC_11258805,2.90E-06,1.025485603
EMT-Serie2-1-C2,H08,0.070965126,-0.054187852,0.800427994,EC_11258805,8.71E-07,1.105171227
EMT-Serie2-1-C2,H09,0.048256285,0.03582495,0.918232015,EC_11258805,2.61E-07,1.244273474
EMT-Serie2-1-C2,H10,-0.072992701,-0.047298974,1.209822726,EC_11258805,7.84E-08,1.103777288
EMT-Serie2-1-C2,H11,0.031224655,-0.000329104,1.016115823,EC_11258805,2.35E-08,1.248711318
EMT-Serie2-1-C2,H12,-0.004460665,-0.008696161,1.158648384,EC_11258805,7.06E-09,1.170985031
EMT-Serie2-1-C2,H13,0.037712895,0.049341931,0.898311802,EC_11258805,2.12E-09,1.265950638
EMT-Serie2-1-C2,H14,-0.0162206,0.024561496,1.367889884,EC_11258805,6.35E-10,1.164235809
EMT-Serie2-1-C3,H05,-0.295955146,-0.314110333,-4.069780286,EC_11258805,3.23E-05,0.008112736
EMT-Serie2-1-C3,H06,0.46535843,0.653131187,0.089854724,EC_11258805,9.68E-06,0.913034361
EMT-Serie2-1-C3,H07,0.213856628,0.218984531,0.497874895,EC_11258805,2.90E-06,0.912541338
EMT-Serie2-1-C3,H08,-0.01401682,-0.042368047,1.045719774,EC_11258805,8.71E-07,1.094526376
EMT-Serie2-1-C3,H09,0.0969163,0.0110422,0.743882819,EC_11258805,2.61E-07,1.024595018
EMT-Serie2-1-C3,H10,0.220264317,0.25724356,0.661592028,EC_11258805,7.84E-08,0.831788422
EMT-Serie2-1-C3,H11,-0.011613937,-0.001565873,1.064929763,EC_11258805,2.35E-08,1.128208009
EMT-Serie2-1-C3,H12,-0.014817781,-0.013343474,1.179661424,EC_11258805,7.06E-09,1.297879936
EMT-Serie2-1-C3,H13,0.108129756,0.068947342,0.982638972,EC_11258805,2.12E-09,1.239818592
EMT-Serie2-1-C3,H14,0.074889868,0.193631371,0.91473166,EC_11258805,6.35E-10,1.180037907
EMT-Serie2-1-C1,K15,0.116888351,-0.232998653,-0.641256424,EC_11259165,3.23E-05,0.138923035
EMT-Serie2-1-C1,K16,0.097138251,0.386233605,0.627220787,EC_11259165,9.68E-06,1.20034531
EMT-Serie2-1-C1,K17,0.087061669,0.183311017,0.684250346,EC_11259165,2.90E-06,1.006780175
EMT-Serie2-1-C1,K18,0.103990326,0.200928259,1.021966554,EC_11259165,8.71E-07,1.360179356
EMT-Serie2-1-C1,K19,0.094719871,0.177735257,0.746810675,EC_11259165,2.61E-07,0.907846968
EMT-Serie2-1-C1,K20,0.009270455,-0.048276504,0.988077535,EC_11259165,7.84E-08,0.959130296
EMT-Serie2-1-C1,K21,0.090286175,0.065211441,0.698077274,EC_11259165,2.35E-08,1.073453784
EMT-Serie2-1-C1,K22,-0.016122531,0.027738561,1.446479351,EC_11259165,7.06E-09,1.39169189
EMT-Serie2-1-C1,K23,-0.027408303,0.041822916,0.969058986,EC_11259165,2.12E-09,1.054513061
EMT-Serie2-1-C1,K24,-0.207174526,-0.034389019,0.612219874,EC_11259165,6.35E-10,0.959715119
