Plate,Well,Class,Nuclei,R/N,G/N,Eccent,CPD_ID,Concentration
EMT-Serie2-4-C1,H21,2,0.055926544,-0.003801486,0.730691596,0.528297786,X-WE60677898,2.35E-08
EMT-Serie2-4-C1,H22,2,0.006260434,-0.071916613,0.844904351,0.580220079,X-WE60677898,7.06E-09
EMT-Serie2-4-C1,H23,2,-0.103923205,0.037948496,0.853863961,0.456948784,X-WE60677898,2.12E-09
EMT-Serie2-4-C1,H24,2,-0.191569282,-0.065183582,0.606097807,0.036625458,X-WE60677898,6.35E-10
EMT-Serie2-4-C2,H15,2,0.83347864,1.003170287,0.288103976,-0.241634181,X-WE60677898,3.23E-05
EMT-Serie2-4-C2,H16,2,0.420226678,0.764183647,0.531639129,-0.498768127,X-WE60677898,9.68E-06
EMT-Serie2-4-C2,H17,2,0.260680035,0.465055365,0.574277294,0.178637143,X-WE60677898,2.90E-06
EMT-Serie2-4-C2,H18,2,0.404969486,0.679872474,0.505790611,-0.17130828,X-WE60677898,8.71E-07
EMT-Serie2-4-C2,H19,2,0.214036617,0.476327828,0.667950148,0.162669577,X-WE60677898,2.61E-07
EMT-Serie2-4-C2,H20,2,-0.016129032,0.01378308,0.997354009,0.611320755,X-WE60677898,7.84E-08
EMT-Serie2-4-C2,H21,2,0.060592851,0.057571462,0.830731272,0.563449244,X-WE60677898,2.35E-08
EMT-Serie2-4-C2,H22,2,-0.14559721,-0.054701972,0.990356907,0.847466085,X-WE60677898,7.06E-09
EMT-Serie2-4-C2,H23,2,0.044027899,0.024117412,0.743865308,-0.243380633,X-WE60677898,2.12E-09
EMT-Serie2-4-C2,H24,2,-0.251089799,-0.061967276,0.982656698,-0.183408701,X-WE60677898,6.35E-10
EMT-Serie2-4-C3,H15,2,0.831666667,1.00633561,0.248523908,-0.435129635,X-WE60677898,3.23E-05
EMT-Serie2-4-C3,H16,2,0.44875,0.700538744,0.449612977,-0.102756561,X-WE60677898,9.68E-06
EMT-Serie2-4-C3,H17,2,0.282083333,0.39109709,0.422604659,-0.078732458,X-WE60677898,2.90E-06
EMT-Serie2-4-C3,H18,2,0.341666667,0.516075343,0.414046102,-0.113618944,X-WE60677898,8.71E-07
EMT-Serie2-4-C3,H19,2,0.202083333,0.267316369,0.665235305,0.238523139,X-WE60677898,2.61E-07
EMT-Serie2-4-C3,H20,2,0.020416667,0.002077558,0.831827319,0.685175886,X-WE60677898,7.84E-08
EMT-Serie2-4-C3,H21,2,0.1075,0.069388708,0.799810468,0.644871422,X-WE60677898,2.35E-08
EMT-Serie2-4-C3,H22,2,0.075833333,0.199468795,0.598999034,0.425932289,X-WE60677898,7.06E-09
EMT-Serie2-4-C3,H23,2,0.175833333,0.149950997,0.608675534,0.104210165,X-WE60677898,2.12E-09
EMT-Serie2-4-C3,H24,2,-0.2475,0.029081467,0.730764532,0.22314137,X-WE60677898,6.35E-10
EMT-Serie2-4-C1,J15,2,0.305926544,0.099685494,0.689381206,-0.03562016,X-WE60848792,3.23E-05
EMT-Serie2-4-C1,J16,2,0.133138564,0.11687225,0.773476849,0.138867002,X-WE60848792,9.68E-06
EMT-Serie2-4-C1,J17,2,0.041736227,0.125453365,0.789764457,0.444450482,X-WE60848792,2.90E-06
EMT-Serie2-4-C1,J18,2,0.336811352,0.37650725,0.699288432,0.145632387,X-WE60848792,8.71E-07
EMT-Serie2-4-C1,J19,2,0.198247078,0.083740893,0.812931192,0.440999864,X-WE60848792,2.61E-07
EMT-Serie2-4-C1,J20,2,0.042988314,0.070104595,0.748033695,0.837331884,X-WE60848792,7.84E-08
EMT-Serie2-4-C1,J21,2,0.049248748,0.041676405,0.656873677,0.611302812,X-WE60848792,2.35E-08
EMT-Serie2-4-C1,J22,2,0.024207012,0.072783669,0.619620939,0.381714441,X-WE60848792,7.06E-09
EMT-Serie2-4-C1,J23,2,-0.13230384,0.061527808,0.701265603,0.371145225,X-WE60848792,2.12E-09
EMT-Serie2-4-C1,J24,2,-0.065525876,0.084013561,0.769404947,0.053797038,X-WE60848792,6.35E-10
EMT-Serie2-4-C2,J15,2,0.323888405,0.097047419,0.715594978,-0.034367691,X-WE60848792,3.23E-05
EMT-Serie2-4-C2,J16,2,0.070183086,0.108132256,0.856922851,0.232246998,X-WE60848792,9.68E-06
EMT-Serie2-4-C2,J17,2,0.040540541,0.094897163,0.852965752,0.651613909,X-WE60848792,2.90E-06
EMT-Serie2-4-C2,J18,2,-0.015693112,0.044191927,0.687205765,0.432777171,X-WE60848792,8.71E-07
EMT-Serie2-4-C2,J19,2,0.011333915,0.094906098,0.833098738,0.660190239,X-WE60848792,2.61E-07
EMT-Serie2-4-C2,J20,2,-0.111595466,-0.110447801,1.042933674,1.380726649,X-WE60848792,7.84E-08
EMT-Serie2-4-C2,J21,2,0.035745423,0.003310262,0.850866622,0.703165445,X-WE60848792,2.35E-08
EMT-Serie2-4-C2,J22,2,-0.173060157,0.000749016,0.807175494,0.75100577,X-WE60848792,7.06E-09
EMT-Serie2-4-C2,J23,2,-0.122493461,0.012358015,0.735288763,0.260595665,X-WE60848792,2.12E-09
EMT-Serie2-4-C2,J24,2,-0.176111595,-0.043949204,0.713251288,-0.332106658,X-WE60848792,6.35E-10
EMT-Serie2-4-C3,J15,2,0.374166667,0.149936499,0.518477525,-0.147501123,X-WE60848792,3.23E-05
EMT-Serie2-4-C3,J16,2,0.16,0.12806052,0.779550528,0.268863811,X-WE60848792,9.68E-06
EMT-Serie2-4-C3,J17,2,0.1825,0.146919473,0.540040498,0.28612205,X-WE60848792,2.90E-06
EMT-Serie2-4-C3,J18,2,0.066666667,0.146809288,0.530893355,0.576261332,X-WE60848792,8.71E-07
EMT-Serie2-4-C3,J19,2,0.027083333,0.057355397,0.896934541,0.765969818,X-WE60848792,2.61E-07
EMT-Serie2-4-C3,J20,2,0.039583333,0.000832183,0.79178497,0.834447763,X-WE60848792,7.84E-08
EMT-Serie2-4-C3,J21,2,0.084166667,0.059195189,0.718989113,0.693659645,X-WE60848792,2.35E-08
EMT-Serie2-4-C3,J22,2,0.022083333,0.048678366,0.662558905,0.513756376,X-WE60848792,7.06E-09
EMT-Serie2-4-C3,J23,2,-0.023333333,0.016985815,0.550572113,0.418452837,X-WE60848792,2.12E-09
EMT-Serie2-4-C3,J24,2,-0.172916667,0.008524803,0.81251874,0.01659751,X-WE60848792,6.35E-10
EMT-Serie2-3-C1,C15,2,-0.025630252,-0.170571399,0.831644648,-0.402740723,X-XA25731,3.23E-05
EMT-Serie2-3-C1,C16,2,0.001680672,0.301636798,1.491297088,0.660295901,X-XA25731,9.68E-06
EMT-Serie2-3-C1,C17,2,-0.058823529,0.042120757,1.149755776,1.085835557,X-XA25731,2.90E-06
EMT-Serie2-3-C1,C18,2,-0.002941176,0.057551827,1.112372436,1.134804754,X-XA25731,8.71E-07
EMT-Serie2-3-C1,C19,2,-0.051680672,0.039101199,1.225631063,1.28678147,X-XA25731,2.61E-07
EMT-Serie2-3-C1,C20,2,-0.068067227,-0.026276303,1.239598121,1.338612661,X-XA25731,7.84E-08
EMT-Serie2-3-C1,C21,2,-0.110084034,-0.038417471,1.096129085,1.545379578,X-XA25731,2.35E-08
EMT-Serie2-3-C1,C22,2,-0.120168067,-0.068357009,1.000187664,1.578049964,X-XA25731,7.06E-09
EMT-Serie2-3-C1,C23,2,-0.220168067,-0.024727188,1.038206976,1.327455736,X-XA25731,2.12E-09
EMT-Serie2-3-C1,C24,2,-0.261764706,0.023404076,0.742201958,0.918772738,X-XA25731,6.35E-10
EMT-Serie2-3-C2,C15,2,0.021607606,-0.212546887,0.763135875,-0.462567931,X-XA25731,3.23E-05
EMT-Serie2-3-C2,C16,2,0.02247191,0.303160008,1.378167943,0.578368632,X-XA25731,9.68E-06
EMT-Serie2-3-C2,C17,2,-0.091616249,0.14792588,1.062586996,1.183706638,X-XA25731,2.90E-06
EMT-Serie2-3-C2,C18,2,-0.115816768,-0.029828834,1.119331692,1.31550612,X-XA25731,8.71E-07
EMT-Serie2-3-C2,C19,2,-0.097666379,-0.027766319,0.960289297,1.137741886,X-XA25731,2.61E-07
EMT-Serie2-3-C2,C20,2,-0.096369922,-0.06908757,0.88050199,1.074686373,X-XA25731,7.84E-08
EMT-Serie2-3-C2,C21,2,-0.160328436,-0.091931947,0.763477584,1.316014018,X-XA25731,2.35E-08
EMT-Serie2-3-C2,C22,2,-0.061797753,0.017413829,1.18169189,1.176519884,X-XA25731,7.06E-09
EMT-Serie2-3-C2,C23,2,-0.12662057,-0.012002502,1.123522907,1.288612931,X-XA25731,2.12E-09
EMT-Serie2-3-C2,C24,2,-0.216076059,0.026760936,0.785177554,0.366879984,X-XA25731,6.35E-10
EMT-Serie2-3-C3,C15,2,0.013316687,-0.199629634,0.664452949,-0.553619752,X-XA25731,3.23E-05
EMT-Serie2-3-C3,C16,2,0.027049521,0.21311236,1.614090921,0.918687663,X-XA25731,9.68E-06
EMT-Serie2-3-C3,C17,2,-0.032459426,0.119650431,1.12994385,1.171825468,X-XA25731,2.90E-06
EMT-Serie2-3-C3,C18,2,-0.050353725,-0.011439579,1.084885755,1.292827504,X-XA25731,8.71E-07
EMT-Serie2-3-C3,C19,2,-0.104036621,-0.081341788,1.027243932,1.387515786,X-XA25731,2.61E-07
EMT-Serie2-3-C3,C20,2,-0.062838119,-0.028852333,0.93240037,1.112033195,X-XA25731,7.84E-08
EMT-Serie2-3-C3,C21,2,-0.158967957,-0.086297041,1.038775151,1.477848509,X-XA25731,2.35E-08
EMT-Serie2-3-C3,C22,2,-0.098626717,-0.113094543,0.794514536,1.356253705,X-XA25731,7.06E-09
EMT-Serie2-3-C3,C23,2,-0.196004994,-0.051569382,0.727061188,1.03430324,X-XA25731,2.12E-09
EMT-Serie2-3-C3,C24,2,-0.200582605,-0.048252737,0.854807255,0.60928842,X-XA25731,6.35E-10
EMT-Serie2-4-C1,I15,2,-0.747495826,0.379988458,-0.053290261,-2.006004619,X-XEW670281,3.23E-05
EMT-Serie2-4-C1,I16,2,-0.73706177,0.574112385,0.157639252,-1.350686048,X-XEW670281,9.68E-06
EMT-Serie2-4-C1,I17,2,-0.768781302,0.645958306,0.459224337,-1.023149029,X-XEW670281,2.90E-06
EMT-Serie2-4-C1,I18,2,-0.7721202,0.583965953,0.327003301,-2.213856813,X-XEW670281,8.71E-07
EMT-Serie2-4-C1,I19,2,-0.768781302,0.70268773,0.776394511,-0.539410406,X-XEW670281,2.61E-07
EMT-Serie2-4-C1,I20,2,-0.716611018,0.787305778,0.869606511,-0.405705747,X-XEW670281,7.84E-08
EMT-Serie2-4-C1,I21,2,-0.638146912,0.32693645,0.673635093,0.146148621,X-XEW670281,2.35E-08
EMT-Serie2-4-C1,I22,2,-0.541736227,0.002152492,0.489426948,-0.427550605,X-XEW670281,7.06E-09
EMT-Serie2-4-C1,I23,2,-0.171535893,0.089094713,0.608773221,-0.199701128,X-XEW670281,2.12E-09
EMT-Serie2-4-C1,I24,2,-0.195742905,0.085604847,0.856649811,-0.135389213,X-XEW670281,6.35E-10
EMT-Serie2-4-C2,I15,2,-0.879250218,0.194858744,-0.050937544,-2.879806643,X-XEW670281,3.23E-05
EMT-Serie2-4-C2,I16,2,-0.837401918,0.407308189,0.2339121,-2.249898643,X-XEW670281,9.68E-06
EMT-Serie2-4-C2,I17,2,-0.873147341,0.471267877,0.379255155,-2.31364416,X-XEW670281,2.90E-06
EMT-Serie2-4-C2,I18,2,-0.886224935,0.487857904,0.473366177,-2.292281304,X-XEW670281,8.71E-07
EMT-Serie2-4-C2,I19,2,-0.879686138,0.615287366,1.00675594,-1.928145954,X-XEW670281,2.61E-07
EMT-Serie2-4-C2,I20,2,-0.81255449,0.749465414,0.975330121,-0.437548729,X-XEW670281,7.84E-08
EMT-Serie2-4-C2,I21,2,-0.81211857,0.449655125,0.920773105,-0.044908779,X-XEW670281,2.35E-08
EMT-Serie2-4-C2,I22,2,-0.761551874,0.330994955,0.996464086,-0.166287229,X-XEW670281,7.06E-09
EMT-Serie2-4-C2,I23,2,-0.556669573,-0.059367313,0.739789326,0.003960705,X-XEW670281,2.12E-09
EMT-Serie2-4-C2,I24,2,-0.389712293,0.11941961,0.733305118,-0.185123967,X-XEW670281,6.35E-10
EMT-Serie2-4-C3,I15,2,-0.782916667,0.128075018,-0.053217048,-2.247218331,X-XEW670281,3.23E-05
EMT-Serie2-4-C3,I16,2,-0.745,0.334979819,0.513657784,-1.857308983,X-XEW670281,9.68E-06
EMT-Serie2-4-C3,I17,2,-0.779583333,0.563399599,0.54772543,-2.265243016,X-XEW670281,2.90E-06
EMT-Serie2-4-C3,I18,2,-0.76625,0.598691994,0.463483614,-2.802864921,X-XEW670281,8.71E-07
EMT-Serie2-4-C3,I19,2,-0.764583333,0.516465338,1.031087699,-0.967941433,X-XEW670281,2.61E-07
EMT-Serie2-4-C3,I20,2,-0.728333333,0.695449959,1.2050648,-0.591616672,X-XEW670281,7.84E-08
EMT-Serie2-4-C3,I21,2,-0.630416667,0.467276644,0.727436616,-0.054126913,X-XEW670281,2.35E-08
EMT-Serie2-4-C3,I22,2,-0.670416667,0.326049073,1.207915184,0.446203452,X-XEW670281,7.06E-09
EMT-Serie2-4-C3,I23,2,-0.380833333,-0.050438418,0.68983005,-0.085815472,X-XEW670281,2.12E-09
EMT-Serie2-4-C3,I24,2,-0.04875,0.133988738,0.651812585,-0.156407749,X-XEW670281,6.35E-10
EMT-Serie2-5-C1,D05,2,0.184298908,-0.017819454,0.566508742,0.294653015,DMSO,0.00E+00
EMT-Serie2-5-C1,E05,2,0.244332494,-0.038570048,0.413208577,0.196245734,DMSO,0.00E+00
EMT-Serie2-5-C1,F05,2,0.214945424,0.001816622,0.527292571,0.45612266,DMSO,0.00E+00
EMT-Serie2-5-C1,G05,2,0.271200672,-0.010794134,0.447766204,0.237304788,DMSO,0.00E+00
EMT-Serie2-5-C1,H05,2,0.248950462,-0.06143409,0.523013854,0.238545868,DMSO,0.00E+00
EMT-Serie2-5-C1,I05,2,0.165407221,-0.067842929,0.741442727,0.468998862,DMSO,0.00E+00
EMT-Serie2-5-C1,J05,2,0.303526448,-0.018037791,0.501753365,-0.041472748,DMSO,0.00E+00
EMT-Serie2-5-C1,K05,2,0.299748111,0.056409481,0.367441229,0.344709898,DMSO,0.00E+00
EMT-Serie2-5-C1,L05,2,0.268261965,-0.042732725,0.483937278,0.189031958,DMSO,0.00E+00
EMT-Serie2-5-C1,M05,2,0.232997481,0.038187602,0.418756627,0.017219981,DMSO,0.00E+00
EMT-Serie2-5-C1,N05,2,0.200671704,-0.039553279,0.58835033,0.218998862,DMSO,0.00E+00
EMT-Serie2-5-C1,O05,2,0.333333333,0.073606745,0.477850331,0.123875271,DMSO,0.00E+00
EMT-Serie2-5-C1,P05,2,0.588161209,0.03964461,0.331393518,-0.094865033,DMSO,0.00E+00
EMT-Serie2-5-C1,D06,2,-0.026028547,0.013673901,1.045692682,1.216180577,DMSO,0.00E+00
EMT-Serie2-5-C1,E06,2,0.049538203,0.063921421,0.954868941,0.935386286,DMSO,0.00E+00
EMT-Serie2-5-C1,F06,2,0.020990764,0.106822538,1.043978597,0.790438515,DMSO,0.00E+00
EMT-Serie2-5-C1,G06,2,0.01427372,0.012285391,1.097027557,1.192005378,DMSO,0.00E+00
EMT-Serie2-5-C1,H06,2,-0.076826196,-0.043887201,1.168778864,1.363067535,DMSO,0.00E+00
EMT-Serie2-5-C1,I06,2,0.010915197,-0.001929359,1.214176126,1.386311925,DMSO,0.00E+00
EMT-Serie2-5-C1,J06,2,-0.17170445,0.006806983,0.986959325,0.931585479,DMSO,0.00E+00
EMT-Serie2-5-C1,K06,2,-0.028967254,0.100759043,1.077101328,1.065854794,DMSO,0.00E+00
EMT-Serie2-5-C1,L06,2,0.056255248,0.080646335,1.099546742,1.113300238,DMSO,0.00E+00
EMT-Serie2-5-C1,M06,2,0.167506297,0.263254708,1.030700937,0.818931637,DMSO,0.00E+00
EMT-Serie2-5-C1,N06,2,0.105793451,0.023424868,0.801912892,0.637708139,DMSO,0.00E+00
EMT-Serie2-5-C1,O06,2,0.032325777,0.056058429,0.927391651,0.746638742,DMSO,0.00E+00
EMT-Serie2-5-C1,P06,2,-0.048698573,-0.08196492,0.808451085,0.605698624,DMSO,0.00E+00
EMT-Serie2-5-C1,D07,2,0.136020151,0.191320455,1.04061211,0.882304271,DMSO,0.00E+00
EMT-Serie2-5-C1,E07,2,-0.039462636,0.00035676,1.01944252,1.475540387,DMSO,0.00E+00
EMT-Serie2-5-C1,F07,2,-0.081024349,-0.051588938,1.313008666,1.283664288,DMSO,0.00E+00
EMT-Serie2-5-C1,G07,2,-0.007556675,0.024936104,0.920931371,1.205838246,DMSO,0.00E+00
EMT-Serie2-5-C1,H07,2,0.060873216,0.085543938,1.025282743,1.149782811,DMSO,0.00E+00
EMT-Serie2-5-C1,I07,2,0.003358522,-0.040349568,0.902849081,1.225204261,DMSO,0.00E+00
EMT-Serie2-5-C1,J07,2,0.036523929,-0.054210411,0.931569731,0.933421243,DMSO,0.00E+00
EMT-Serie2-5-C1,K07,2,0.091939547,0.149067215,1.125365136,1.123073741,DMSO,0.00E+00
EMT-Serie2-5-C1,L07,2,0,-0.019683168,0.807785578,0.843572241,DMSO,0.00E+00
EMT-Serie2-5-C1,M07,2,0.046179681,-0.019042427,1.062794568,0.775985107,DMSO,0.00E+00
EMT-Serie2-5-C1,N07,2,0.02225021,0.038621422,0.803451672,0.737201365,DMSO,0.00E+00
EMT-Serie2-5-C1,O07,2,0.041141898,-0.049033109,0.92864475,0.975876513,DMSO,0.00E+00
EMT-Serie2-5-C1,P07,2,0.05961377,0.01877129,0.735807025,0.363972489,DMSO,0.00E+00
EMT-Serie2-5-C1,D08,2,-0.005457599,0.011479113,1.083577839,1.011686834,DMSO,0.00E+00
EMT-Serie2-5-C1,E08,2,-0.0302267,0.018854058,1.229557435,1.318155962,DMSO,0.00E+00
EMT-Serie2-5-C1,F08,2,0.005457599,0.017615387,0.990429696,0.696917985,DMSO,0.00E+00
EMT-Serie2-5-C1,G08,2,-0.027287993,0.011110937,1.077708399,1.132045713,DMSO,0.00E+00
EMT-Serie2-5-C1,H08,2,0.156171285,0.16774432,0.888922146,0.762721067,DMSO,0.00E+00
EMT-Serie2-5-C1,I08,2,0.015533165,-0.003350691,1.093700026,1.007627469,DMSO,0.00E+00
EMT-Serie2-5-C1,J08,2,-0.054995802,-0.000420977,0.982820201,0.912684869,DMSO,0.00E+00
EMT-Serie2-5-C1,K08,2,-0.031486146,-0.021235788,0.977635745,1.136001655,DMSO,0.00E+00
EMT-Serie2-5-C1,L08,2,0.033165407,-0.02597499,0.890074608,0.903687041,DMSO,0.00E+00
EMT-Serie2-5-C1,M08,2,0.06675063,0.026257544,0.922879194,0.967576792,DMSO,0.00E+00
EMT-Serie2-5-C1,N08,2,-0.035684299,-0.035918607,1.122582995,1.541576171,DMSO,0.00E+00
EMT-Serie2-5-C1,O08,2,0.02308984,-0.087541794,0.791501778,0.820353708,DMSO,0.00E+00
EMT-Serie2-5-C1,P08,2,-0.047858942,-0.117812176,0.741786842,0.56823353,DMSO,0.00E+00
EMT-Serie2-5-C1,D09,2,0.074307305,0.033835128,1.151436747,1.03575861,DMSO,0.00E+00
EMT-Serie2-5-C1,E09,2,0.189336692,0.166437151,0.976204095,0.955476264,DMSO,0.00E+00
EMT-Serie2-5-C1,F09,2,0.10411419,0.149004425,0.889646087,0.797523012,DMSO,0.00E+00
EMT-Serie2-5-C1,G09,2,0.083543241,0.048102678,1.084382939,1.047729858,DMSO,0.00E+00
EMT-Serie2-5-C1,H09,2,0.036104114,0.069823661,0.902293951,0.884734719,DMSO,0.00E+00
EMT-Serie2-5-C1,I09,2,0.0302267,0.134669804,0.990267378,1.0949426,DMSO,0.00E+00
EMT-Serie2-5-C1,J09,2,0.013853904,0.036225421,1.160559051,1.011298997,DMSO,0.00E+00
EMT-Serie2-5-C1,K09,2,0.040722082,-0.003389221,1.000525912,0.801970214,DMSO,0.00E+00
EMT-Serie2-5-C1,L09,2,0,-0.017275751,1.163555452,1.159194332,DMSO,0.00E+00
EMT-Serie2-5-C1,M09,2,0.019311503,0.01060291,1.016374699,0.977738132,DMSO,0.00E+00
EMT-Serie2-5-C1,N09,2,-0.033585223,-0.013763805,0.895125962,0.89272417,DMSO,0.00E+00
EMT-Serie2-5-C1,O09,2,-0.086901763,-0.027764498,0.900940214,0.91490847,DMSO,0.00E+00
EMT-Serie2-5-C1,P09,2,-0.110411419,-0.11166734,0.695837697,0.437997725,DMSO,0.00E+00
EMT-Serie2-5-C1,D10,2,0.032745592,0.070462975,1.266345319,1.144249664,DMSO,0.00E+00
EMT-Serie2-5-C1,E10,2,-0.054156171,-0.01378521,1.253963658,1.451106629,DMSO,0.00E+00
EMT-Serie2-5-C1,F10,2,-0.042401343,0.00614769,1.311784784,1.325964422,DMSO,0.00E+00
EMT-Serie2-5-C1,G10,2,0.002518892,-0.015255062,0.926508638,1.096002689,DMSO,0.00E+00
EMT-Serie2-5-C1,H10,2,-0.044920235,0.002333211,1.222009621,1.149213983,DMSO,0.00E+00
EMT-Serie2-5-C1,I10,2,0.005877414,0.051249303,1.224707356,1.402264971,DMSO,0.00E+00
EMT-Serie2-5-C1,J10,2,0.022670025,0.05970309,0.917519434,0.707337884,DMSO,0.00E+00
EMT-Serie2-5-C1,K10,2,-0.129722922,0.030338879,1.041099066,1.3154411,DMSO,0.00E+00
EMT-Serie2-5-C1,L10,2,0.023929471,0.056222538,0.874975733,0.852595925,DMSO,0.00E+00
EMT-Serie2-5-C1,M10,2,0.054995802,-0.037461238,0.924690669,0.835479367,DMSO,0.00E+00
EMT-Serie2-5-C1,N10,2,-0.11922754,-0.06245157,1.081220973,1.242708657,DMSO,0.00E+00
EMT-Serie2-5-C1,O10,2,0.060033585,-0.089118674,0.795663627,0.671553418,DMSO,0.00E+00
EMT-Serie2-5-C1,P10,2,-0.191435768,-0.101790793,0.882517055,0.756489813,DMSO,0.00E+00
EMT-Serie2-5-C1,D11,2,0.026028547,0.028379553,1.137853928,0.899886234,DMSO,0.00E+00
EMT-Serie2-5-C1,E11,2,0.002518892,0.071664543,1.128965362,1.051944358,DMSO,0.00E+00
EMT-Serie2-5-C1,F11,2,-0.007556675,0.043163692,0.93496219,0.905341814,DMSO,0.00E+00
EMT-Serie2-5-C1,G11,2,-0.156171285,-0.012142687,1.127725248,1.345640707,DMSO,0.00E+00
EMT-Serie2-5-C1,H11,2,0.100335852,0.044565045,1.006684279,0.87617644,DMSO,0.00E+00
EMT-Serie2-5-C1,I11,2,-0.016792611,-0.066061982,0.941941889,1.260756024,DMSO,0.00E+00
EMT-Serie2-5-C1,J11,2,-0.019311503,0.084579259,1.06941392,1.02670907,DMSO,0.00E+00
EMT-Serie2-5-C1,K11,2,0.053736356,0.046919662,0.975707401,1.069940014,DMSO,0.00E+00
EMT-Serie2-5-C1,L11,2,-0.105793451,-0.000485194,0.986897644,0.928922329,DMSO,0.00E+00
EMT-Serie2-5-C1,M11,2,-0.088581024,-0.001465571,1.036586609,1.024330334,DMSO,0.00E+00
EMT-Serie2-5-C1,N11,2,-0.026868178,0.014323205,0.92314215,1.1381994,DMSO,0.00E+00
EMT-Serie2-5-C1,O11,2,-0.140218304,-0.051304957,0.744276809,0.978720654,DMSO,0.00E+00
EMT-Serie2-5-C1,P11,2,0.028967254,0.028556506,0.538226351,0.307089668,DMSO,0.00E+00
EMT-Serie2-5-C1,D12,2,-0.060873216,-0.029201528,1.018471855,1.025648981,DMSO,0.00E+00
EMT-Serie2-5-C1,E12,2,-0.047858942,-0.010634305,1.185913214,1.285370773,DMSO,0.00E+00
EMT-Serie2-5-C1,F12,2,0.144836272,0.10581362,0.941630237,0.776734926,DMSO,0.00E+00
EMT-Serie2-5-C1,G12,2,0.052896725,-0.012602194,1.122735575,1.24281208,DMSO,0.00E+00
EMT-Serie2-5-C1,H12,2,-0.055835432,0.04476055,1.195665315,1.000827386,DMSO,0.00E+00
EMT-Serie2-5-C1,I12,2,0.089420655,0.028134102,0.981680725,0.820715689,DMSO,0.00E+00
EMT-Serie2-5-C1,J12,2,-0.003358522,0.061218607,0.957108937,0.948365912,DMSO,0.00E+00
EMT-Serie2-5-C1,K12,2,0.031486146,0.114691238,1.132169531,1.205321129,DMSO,0.00E+00
EMT-Serie2-5-C1,L12,2,0.028967254,0.001275774,0.82222544,0.906195056,DMSO,0.00E+00
EMT-Serie2-5-C1,M12,2,-0.033585223,0.049479772,1.205784255,1.151670286,DMSO,0.00E+00
EMT-Serie2-5-C1,N12,2,-0.058774139,-0.039187957,0.924369279,0.754576482,DMSO,0.00E+00
EMT-Serie2-5-C1,O12,2,0.057094878,0.082722679,0.772744242,0.889828317,DMSO,0.00E+00
EMT-Serie2-5-C1,P12,2,-0.058354324,0.040843324,0.615580896,0.536353294,DMSO,0.00E+00
EMT-Serie2-5-C1,D13,2,0.004198153,0.017838005,1.185283418,1.096700796,DMSO,0.00E+00
EMT-Serie2-5-C1,E13,2,-0.00797649,0.018169079,1.003392458,1.051582377,DMSO,0.00E+00
EMT-Serie2-5-C1,F13,2,0.009235936,0.019554735,1.04812746,0.906246768,DMSO,0.00E+00
EMT-Serie2-5-C1,G13,2,0.013014274,0.115270617,0.901599228,0.861619609,DMSO,0.00E+00
EMT-Serie2-5-C1,H13,2,0.169605374,0.27887652,0.874300488,0.962017789,DMSO,0.00E+00
EMT-Serie2-5-C1,I13,2,0.018052057,0.042167617,0.89948584,0.707156893,DMSO,0.00E+00
EMT-Serie2-5-C1,J13,2,0.105793451,0.056176873,0.834042233,0.72422174,DMSO,0.00E+00
EMT-Serie2-5-C1,K13,2,-0.020151134,-0.009937909,0.895252571,1.134838143,DMSO,0.00E+00
EMT-Serie2-5-C1,L13,2,0.021830395,0.088480787,0.812638904,1.056391561,DMSO,0.00E+00
EMT-Serie2-5-C1,M13,2,-0.015952981,0.021536894,0.985576371,0.96250905,DMSO,0.00E+00
EMT-Serie2-5-C1,N13,2,-0.043240974,-0.031978549,1.039371996,1.102285655,DMSO,0.00E+00
EMT-Serie2-5-C1,O13,2,-0.022670025,-0.013625382,0.886169223,0.668062881,DMSO,0.00E+00
EMT-Serie2-5-C1,P13,2,-0.083123426,-0.079249263,0.590574095,0.488933706,DMSO,0.00E+00
EMT-Serie2-5-C1,D14,2,-0.09697733,0.020791979,1.060294861,0.953407798,DMSO,0.00E+00
EMT-Serie2-5-C1,E14,2,-0.028547439,0.077576771,1.049886994,1.06885407,DMSO,0.00E+00
EMT-Serie2-5-C1,F14,2,-0.000419815,0.122021945,0.982648143,0.896059572,DMSO,0.00E+00
EMT-Serie2-5-C1,G14,2,-0.041561713,-0.014555812,1.062265409,1.124030406,DMSO,0.00E+00
EMT-Serie2-5-C1,H14,2,-0.015952981,-0.045421269,1.053425539,1.101173855,DMSO,0.00E+00
EMT-Serie2-5-C1,I14,2,-0.000419815,0.016653562,1.189893266,1.187299617,DMSO,0.00E+00
EMT-Serie2-5-C1,J14,2,-0.002099076,0.038174758,0.973048622,1.181171786,DMSO,0.00E+00
EMT-Serie2-5-C1,K14,2,-0.049958018,0.010998201,1.100364827,1.117463026,DMSO,0.00E+00
EMT-Serie2-5-C1,L14,2,0.122166247,0.049748056,0.688254173,0.712871031,DMSO,0.00E+00
EMT-Serie2-5-C1,M14,2,0.091519731,0.064195413,0.822150773,0.418786845,DMSO,0.00E+00
EMT-Serie2-5-C1,N14,2,-0.084802687,-0.058537198,0.888188466,0.828886131,DMSO,0.00E+00
EMT-Serie2-5-C1,O14,2,-0.008816121,-0.056111229,0.770942506,0.663874237,DMSO,0.00E+00
