Plate,Well,Concentration,CPD_ID,G/N,R/N,Nuclei,Eccent
EMT 1-2,P18,8.71E-07,EC_27084143,0.691813495,0.017919999,0.03083842,0.659839609
EMT 1-2,A19,2.61E-07,EC_11494581,0.678017536,-0.030966356,-0.096048827,0.662654075
EMT 1-2,B19,2.61E-07,EC_11509486,1.070318661,0.014462728,-0.025698683,0.969023923
EMT 1-2,C19,2.61E-07,EC_11497025,1.498425525,0.338489338,-0.012849341,1.104694732
EMT 1-2,D19,2.61E-07,EC_11509578,1.173156116,0.078009307,0.051076132,0.904240349
EMT 1-2,E19,2.61E-07,EC_11497057,1.209847347,0.04061012,0.088017989,1.23734762
EMT 1-2,F19,2.61E-07,EC_11511738,1.629499537,0.006360638,0.12174751,1.19647005
EMT 1-2,G19,2.61E-07,EC_11497981,1.124539084,0.08964983,0.069386444,0.91008969
EMT 1-2,H19,2.61E-07,EC_11512806,1.310623378,0.032408357,0.103115965,0.993692884
EMT 1-2,I19,2.61E-07,EC_11498013,1.179326222,0.003638109,0.061998073,1.136755904
EMT 1-2,J19,2.61E-07,X-WE52880180,1.229625688,0.011755861,0.098297462,1.083348875
EMT 1-2,K19,2.61E-07,EC_11501541,1.395931641,0.054249823,0.11082557,1.153846154
EMT 1-2,L19,2.61E-07,X-WE53705734,1.264574271,0.071886463,0.123032445,0.967413235
EMT 1-2,M19,2.61E-07,EC_11509470,1.391748578,0.070817101,0.06810151,1.111934352
EMT 1-2,N19,2.61E-07,EC_27082056,1.096759441,0.110773643,0.135881786,0.736406639
EMT 1-2,O19,2.61E-07,EC_11509478,0.95857316,0.005158852,0.010279473,1.00371306
EMT 1-2,P19,2.61E-07,EC_27084143,0.818849666,0.002884856,-0.025056216,0.758668046
EMT 1-2,A20,7.84E-08,EC_11494581,0.596229988,-0.037189728,-0.110504337,0.71670538
EMT 1-2,B20,7.84E-08,EC_11509486,0.795061819,0.064151744,0.076774815,0.540886048
EMT 1-2,C20,7.84E-08,EC_11497025,1.659832938,0.227791163,0.011885641,1.134551805
EMT 1-2,D20,7.84E-08,EC_11509578,1.120292266,0.069297781,0.019595246,1.072379241
EMT 1-2,E20,7.84E-08,EC_11497057,1.419889502,0.06597151,0.083841953,1.040792798
EMT 1-2,F20,7.84E-08,EC_11511738,1.09411005,0.037179903,0.049148731,1.134772215
EMT 1-2,G20,7.84E-08,EC_11497981,1.13937284,0.191753241,0.222614841,0.872094403
EMT 1-2,H20,7.84E-08,EC_11512806,1.309319934,-0.011923598,0.068743977,1.121310252
EMT 1-2,I20,7.84E-08,EC_11498013,1.204722121,0.036833892,0.086733055,0.968752649
EMT 1-2,J20,7.84E-08,X-WE52880180,1.285333737,0.060194678,0.11082557,1.060850104
EMT 1-2,K20,7.84E-08,EC_11501541,1.271952187,0.035653464,0.088339223,1.093369051
EMT 1-2,L20,7.84E-08,X-WE53705734,1.192810488,-0.025153071,0.052361066,1.156202845
EMT 1-2,M20,7.84E-08,EC_11509470,1.174739375,0.164305812,0.157725667,0.850341635
EMT 1-2,N20,7.84E-08,EC_27082056,1.066861702,0.117020368,0.03726309,0.86807616
EMT 1-2,O20,7.84E-08,EC_11509478,1.048284087,0.016518864,0.016061677,0.86087045
EMT 1-2,P20,7.84E-08,EC_27084143,0.857297712,0.035878443,-0.072920013,0.720079348
EMT 1-2,A21,2.35E-08,EC_11494581,0.529471003,-0.09553901,-0.187921619,0.697580577
EMT 1-2,B21,2.35E-08,EC_11509486,0.872336902,0.047452042,0.074526181,0.795086553
EMT 1-2,C21,2.35E-08,EC_11497025,1.149733092,0.000593773,-0.061676839,1.136721995
EMT 1-2,D21,2.35E-08,EC_11509578,1.134686818,0.036072096,0.08898169,0.923568607
EMT 1-2,E21,2.35E-08,EC_11497057,1.318405078,0.065473139,0.07356248,0.957528696
EMT 1-2,F21,2.35E-08,EC_11511738,1.113736086,0.058382031,0.049148731,1.054102168
EMT 1-2,G21,2.35E-08,EC_11497981,1.173071109,-0.00685189,0.04272406,1.081178685
EMT 1-2,H21,2.35E-08,EC_11512806,1.004275154,0.062850284,0.113074205,0.860158356
EMT 1-2,I21,2.35E-08,EC_11498013,1.147452065,0.054839325,0.101188564,0.973449077
EMT 1-2,J21,2.35E-08,X-WE52880180,1.101732362,0.020186875,0.064246707,1.086366796
EMT 1-2,K21,2.35E-08,EC_11501541,1.038224902,0.013444627,0.049469965,0.99496448
EMT 1-2,L21,2.35E-08,X-WE53705734,0.891293506,0.152276559,0.107934468,0.74361235
EMT 1-2,M21,2.35E-08,EC_11509470,1.193731399,-0.004043925,-0.025377449,1.112188671
EMT 1-2,N21,2.35E-08,EC_27082056,1.003796988,-0.017278239,-0.005782204,1.345246774
EMT 1-2,O21,2.35E-08,EC_11509478,0.66768562,0.083190942,0.032765821,0.414574185
EMT 1-2,P21,2.35E-08,EC_27084143,0.58769739,-0.0103889,-0.056537102,0.637289975
EMT 1-2,A22,7.06E-09,EC_11494581,0.564600227,-0.019997209,-0.240603919,0.796951561
EMT 1-2,B22,7.06E-09,EC_11509486,0.743072834,0.003181031,-0.059428204,0.807429511
EMT 1-2,C22,7.06E-09,EC_11497025,1.211947733,0.096064577,0.056858336,0.841084417
EMT 1-2,D22,7.06E-09,EC_11509578,0.876059508,-0.00763362,0.035335689,0.744222716
EMT 1-2,E22,7.06E-09,EC_11497057,1.187416073,-0.012156978,0.007388371,0.778691443
EMT 1-2,F22,7.06E-09,EC_11511738,0.962933321,-0.00034886,0.110504337,0.973822078
EMT 1-2,G22,7.06E-09,EC_11497981,1.073070769,-0.000576686,0.032444587,0.970092064
EMT 1-2,H22,7.06E-09,EC_11512806,1.051932313,0.035360137,0.001927401,1.253759685
EMT 1-2,I22,7.06E-09,EC_11498013,0.992044743,-0.023705232,-0.049791198,1.186500738
EMT 1-2,J22,7.06E-09,X-WE52880180,1.010112314,0.015905156,0.032123354,0.993336837
EMT 1-2,K22,7.06E-09,EC_11501541,1.023600123,-0.017827444,-0.014455509,0.918872179
EMT 1-2,L22,7.06E-09,X-WE53705734,1.255751233,-0.005447907,-0.02634115,1.177446974
EMT 1-2,M22,7.06E-09,EC_11509470,0.929759262,0.03204241,-0.035335689,0.793408047
EMT 1-2,N22,7.06E-09,EC_27082056,0.804320519,0.008245905,-0.024092515,1.02624574
EMT 1-2,O22,7.06E-09,EC_11509478,0.925416812,0.001302884,-0.070671378,1.163374646
EMT 1-2,P22,7.06E-09,EC_27084143,0.567819874,-0.025105512,-0.155798265,0.747596684
EMT 1-2,A23,2.12E-09,EC_11494581,0.502272242,-0.034159917,-0.330549309,1.068021905
EMT 1-2,B23,2.12E-09,EC_11509486,0.851520765,-0.037847151,-0.094121426,0.848239263
EMT 1-2,C23,2.12E-09,EC_11497025,0.839208889,-0.041197344,-0.099582396,1.023753412
EMT 1-2,D23,2.12E-09,EC_11509578,0.708531577,0.003208086,0.005139737,0.814075719
EMT 1-2,E23,2.12E-09,EC_11497057,0.835426069,-0.000679209,-0.062961773,1.146691307
EMT 1-2,F23,2.12E-09,EC_11511738,0.805393735,0.119473777,0.058785737,0.817907462
EMT 1-2,G23,2.12E-09,EC_11497981,0.86464375,0.018197662,-0.061034372,1.149471864
EMT 1-2,H23,2.12E-09,EC_11512806,1.006318868,-0.008375481,-0.030195952,1.263661179
EMT 1-2,I23,2.12E-09,EC_11498013,0.981684491,-0.039866835,-0.031480887,1.249639714
EMT 1-2,J23,2.12E-09,X-WE52880180,0.809640553,0.026773916,-0.007388371,1.108814703
EMT 1-2,K23,2.12E-09,EC_11501541,0.995324604,-0.077980971,-0.105685834,1.216951222
EMT 1-2,L23,2.12E-09,X-WE53705734,0.773112252,-0.024781002,-0.084805654,1.181566945
EMT 1-2,M23,2.12E-09,EC_11509470,0.936389824,-0.041846792,-0.080629618,1.069717367
EMT 1-2,N23,2.12E-09,EC_27082056,0.883490554,-0.010722239,-0.077096049,1.178074295
EMT 1-2,O23,2.12E-09,EC_11509478,0.789833876,-0.006709498,-0.154513331,1.031908581
EMT 1-2,P23,2.12E-09,EC_27084143,0.667175576,-0.038126808,-0.275939608,0.603736797
EMT 1-2,A24,6.35E-10,EC_11494581,0.55772527,-0.026588949,-0.398650819,1.321306862
EMT 1-2,B24,6.35E-10,EC_11509486,0.615707261,-0.046459999,-0.292643752,1.03521473
EMT 1-2,C24,6.35E-10,EC_11497025,0.595812035,-0.036731227,-0.150658529,0.720011529
EMT 1-2,D24,6.35E-10,EC_11509578,0.612668254,-0.029230601,-0.213299068,0.974042488
EMT 1-2,E24,6.35E-10,EC_11497057,0.67629614,-0.035843272,-0.103758432,0.61694444
EMT 1-2,F24,6.35E-10,EC_11511738,0.578973527,-0.085197099,-0.193061356,1.110662756
EMT 1-2,G24,6.35E-10,EC_11497981,0.880182357,0.017935662,-0.088339223,0.676912904
EMT 1-2,H24,6.35E-10,EC_11512806,0.982605403,-0.029967905,-0.097654995,0.866702837
EMT 1-2,I24,6.35E-10,EC_11498013,0.54162349,-0.0158828,-0.186315451,0.785897153
EMT 1-2,J24,6.35E-10,X-WE52880180,0.805535414,-0.056063182,-0.238676518,1.237534121
EMT 1-2,K24,6.35E-10,EC_11501541,0.702963606,-0.024276508,-0.150016062,1.027178244
EMT 1-2,L24,6.35E-10,X-WE53705734,0.6226566,-0.094448289,-0.247671057,1.061697835
EMT 1-2,M24,6.35E-10,EC_11509470,0.773678967,-0.059854647,-0.184709284,0.936945796
EMT 1-2,N24,6.35E-10,EC_27082056,0.801405481,0.007394402,-0.16254417,0.935538563
EMT 1-2,O24,6.35E-10,EC_11509478,0.551509119,0.002759552,-0.314487633,0.855156745
EMT 1-2,P24,6.35E-10,EC_27084143,0.383513648,-0.028298504,-0.331191776,0.972499619
EMT 1-3,A01,0,DMSO,0.130522695,0.847889993,-0.10951189,0
EMT 1-3,B01,0,DMSO,0.006676525,1.099027081,0.886107635,-0.40504033
EMT 1-3,C01,0,DMSO,0.049918016,1.069888495,0.880788486,-0.330985171
EMT 1-3,D01,0,DMSO,-0.017484211,0.988648319,1.02252816,-0.125603184
EMT 1-3,E01,0,DMSO,0.000789747,1.082199177,0.941176471,-0.014899088
EMT 1-3,F01,0,DMSO,0,1.078671669,1.00281602,-0.023863196
EMT 1-3,G01,0,DMSO,0.007136278,1.02982957,0.980913642,-0.045982882
EMT 1-3,H01,0,DMSO,0.016292719,1.064029788,1.068523154,-0.022383854
EMT 1-3,I01,0,DMSO,0.000565227,1,0.923967459,-0.089870029
EMT 1-3,J01,0,DMSO,-0.014807056,0.999302036,1.038485607,0.061040471
EMT 1-3,K01,0,DMSO,-0.004501629,1.007424937,1.025969962,0.022542355
EMT 1-3,L01,0,DMSO,-0.012614731,0.917122402,1.038485607,-0.03754711
EMT 1-3,M01,0,DMSO,-0.010942129,0.991602102,0.918961202,-0.272780106
EMT 1-3,N01,0,DMSO,-0.016440045,0.956444277,0.979974969,-0.075464056
EMT 1-3,O01,0,DMSO,0.015302047,1.037568591,0.809136421,-0.324838857
EMT 1-3,P01,0,DMSO,0.046649766,1.080924696,0.459949937,-0.476770808
EMT 1-3,A02,0,DMSO,0.014076453,1.108444006,0.831664581,-0.471469832
EMT 1-3,B02,0,DMSO,0.010001474,1.087015126,1.035043805,-0.069916523
EMT 1-3,C02,0,DMSO,-0.020084689,0.890536967,1.03660826,0.137631644
EMT 1-3,D02,0,DMSO,0.001990677,1.011263737,1.048811014,0.114173506
EMT 1-3,E02,0,DMSO,-0.014037392,0.981473253,1.027534418,0.128456201
EMT 1-3,F02,0,DMSO,-0.007664268,0.860162986,1,0.088566799
EMT 1-3,G02,0,DMSO,0.001130316,1.023575816,1.011889862,0.15323518
EMT 1-3,H02,0,DMSO,0.004620779,1.080134601,1.017209011,0.139621711
EMT 1-3,I02,0,DMSO,-0.020766068,0.830768945,1.017521902,0.193335916
EMT 1-3,J02,0,DMSO,0.002993818,0.944444886,0.986858573,0.212884365
EMT 1-3,K02,0,DMSO,-0.011309808,0.932149559,1.023466834,0.230442746
EMT 1-3,L02,0,DMSO,-0.010216005,0.829282283,1.001564456,0.020323342
EMT 1-3,M02,0,DMSO,-0.018601816,0.904275683,0.998748436,0.178612941
EMT 1-3,N02,0,DMSO,-0.013741017,0.871792456,0.993116395,0.205822268
EMT 1-3,O02,0,DMSO,-0.012227694,0.895662812,0.96620776,0.073333099
EMT 1-3,P02,0,DMSO,-0.014404381,1.085850923,0.949624531,-0.195114649
EMT 1-3,A03,0,DMSO,0.800625687,-0.005257341,-0.225594493,1.024021697
EMT 1-3,B03,0,DMSO,0.946322565,-0.040657638,-0.042553191,0.721055968
EMT 1-3,C03,0,DMSO,0.957514119,0.007677181,-0.037859825,1
EMT 1-3,D03,0,DMSO,0.981175179,0.031733196,-0.008135169,0.976418583
EMT 1-3,E03,0,DMSO,1.217689331,-0.015784308,-0.030350438,1.377725335
EMT 1-3,F03,0,DMSO,1,0,0.0140801,0.715156211
EMT 1-3,G03,0,DMSO,1.104612956,-0.004124128,0.016583229,0.998643936
EMT 1-3,H03,0,DMSO,1.38077807,0.026713441,0.062578223,1.243580712
EMT 1-3,I03,0,DMSO,1.052685386,-0.083772527,-0.068523154,1.272181325
EMT 1-3,J03,0,DMSO,1.047618357,-0.043356943,0.007196496,1.089553027
EMT 1-3,K03,0,DMSO,0.956063936,0.01383322,0.033166458,0.937444965
EMT 1-3,L03,0,DMSO,1.203280507,-0.023576653,0.046933667,0.896851115
EMT 1-3,M03,0,DMSO,0.998133019,0.071824227,0,1.038286781
EMT 1-3,N03,0,DMSO,0.978956847,-0.03223559,-0.003441802,1.033320418
EMT 1-3,O03,0,DMSO,0.892180107,-0.048332446,0.01689612,0.778098693
EMT 1-3,P03,0,DMSO,0.729818182,-0.055601458,-0.094493116,0.610933042
EMT 1-3,A04,0,DMSO,0.726921261,0.006247752,-0.139549437,0.594448945
EMT 1-3,B04,0,DMSO,0.936030056,0.06674724,0.024718398,0.627469973
EMT 1-3,C04,0,DMSO,0.804380317,0.049531269,-0.007822278,1.353016801
EMT 1-3,D04,0,DMSO,1.439205629,0.016733957,-0.020650814,1.29327956
EMT 1-3,E04,0,DMSO,0.901156774,-0.024393271,-0.018460576,1.160209221
EMT 1-3,F04,0,DMSO,1.233672344,0.03134094,0.104818523,0.72484238
EMT 1-3,G04,0,DMSO,1.033605663,0.030485237,0.030350438,0.852347575
EMT 1-3,H04,0,DMSO,1.303208786,0.021933786,0.038485607,1.036789828
EMT 1-3,I04,0,DMSO,1.20177521,-0.018312332,0.03097622,1.119122257
EMT 1-3,J04,0,DMSO,1.007795164,0.08566345,0.046933667,0.925064281
EMT 1-3,K04,0,DMSO,1.017384972,-0.042503194,-0.004380476,1.188739389
EMT 1-3,L04,0,DMSO,1.116293645,-0.018661593,0.054443054,1.03798739
EMT 1-3,M04,0,DMSO,0.992056718,0.123286482,0.095744681,0.77094854
EMT 1-3,N04,0,DMSO,1.248205175,-0.042248158,-0.019399249,1.087404459
EMT 1-3,O04,0,DMSO,0.788249185,0.021009683,-0.021902378,0.703955479
EMT 1-3,P04,0,DMSO,0.728423113,-0.016967915,-0.077596996,0.719576626
EMT 1-3,A05,3.23E-05,EC_1669101,0.309118058,0.551883615,0.700876095,-0.414022049
EMT 1-3,B05,3.23E-05,EC_2115383,-0.025503206,-0.10690709,-0.549436796,-2.719840795
EMT 1-3,C05,3.23E-05,EC_2153600,-0.012745385,-0.006736187,-0.436483104,-0.644640907
EMT 1-3,D05,3.23E-05,EC_2118873,0.181651115,0.553320025,0.015957447,-1.090997147
EMT 1-3,E05,3.23E-05,EC_3028064,0.535152657,-0.088145548,-0.076971214,0.036472826
EMT 1-3,F05,3.23E-05,EC_4753261,0.323863421,0.438795359,0.388923655,0.038181114
EMT 1-3,G05,3.23E-05,EC_3839735,0.022069338,0.552249348,0.139549437,-2.399422352
EMT 1-3,H05,3.23E-05,EC_4753381,-0.025503206,-0.135988862,-0.558510638,-1.964601458
EMT 1-3,I05,3.23E-05,EC_3908975,0.0172672,0.21034209,0.320400501,-0.944665563
EMT 1-3,J05,3.23E-05,EC_4756168,2.057868808,0.660647289,0.443366708,0.837800711
EMT 1-3,K05,3.23E-05,EC_3941139,1.09992139,0.214630379,0.291927409,0.493836075
EMT 1-3,L05,3.23E-05,EC_4795178,-0.025503206,-0.11529061,-0.306007509,-2.007696101
EMT 1-3,M05,3.23E-05,EC_3960084,-0.018641326,-0.022174723,0.041927409,-1.056162164
EMT 1-3,N05,3.23E-05,EC_9786646,1.910535737,1.025912598,0.763141427,0.644323905
EMT 1-3,O05,3.23E-05,EC_3970232,1.186674018,0.662676967,0.58135169,0.365925822
EMT 1-3,P05,3.23E-05,EC_11484996,0.59913638,0.824293239,0.656758448,-0.046951499
EMT 1-3,A06,9.68E-06,EC_1669101,0.295648235,0.341778414,0.503754693,-0.362174633
EMT 1-3,B06,9.68E-06,EC_2115383,0.211786673,0.293505853,0.248435544,-1.681113733
EMT 1-3,C06,9.68E-06,EC_2153600,1.147908321,0.380368824,0.241864831,0.049910183
EMT 1-3,D06,9.68E-06,EC_2118873,1.248725312,0.428244941,0.274405507,0.395001937
EMT 1-3,E06,9.68E-06,EC_3028064,0.842825664,0.442505734,0.508135169,0.183949139
EMT 1-3,F06,9.68E-06,EC_4753261,1.055664978,0.535182742,0.605131414,0.04857173
EMT 1-3,G06,9.68E-06,EC_3839735,0.611836675,0.874468448,0.907697121,-0.076890564
EMT 1-3,H06,9.68E-06,EC_4753381,0.290018357,-0.057524767,0.204630788,-0.608854919
EMT 1-3,I06,9.68E-06,EC_3908975,0.302397614,0.129022347,0.500625782,0.161142616
EMT 1-3,J06,9.68E-06,EC_4756168,2.344557221,0.38361575,0.170525657,1.28181466
EMT 1-3,K06,9.68E-06,EC_3941139,1.23594579,0.029054411,0.137046308,1.017593604
EMT 1-3,L06,9.68E-06,EC_4795178,0.111158448,0.655055204,0.448998748,0.052904089
EMT 1-3,M06,9.68E-06,EC_3960084,0.037521881,0.174593789,0.697747184,0.24007608
EMT 1-3,N06,9.68E-06,EC_9786646,2.162574768,0.419690699,0.099812265,1.016889155
EMT 1-3,O06,9.68E-06,EC_3970232,1.017701876,0.684872211,0.55350438,0.291888274
EMT 1-3,P06,9.68E-06,EC_11484996,0.925548092,0.699251657,0.468397997,0.017910605
EMT 1-3,A07,2.90E-06,EC_1669101,0.540602038,0.176976637,0.184292866,-0.057095558
EMT 1-3,B07,2.90E-06,EC_2115383,0.867158424,0.285405287,0.085106383,0.341657568
EMT 1-3,C07,2.90E-06,EC_2153600,1.031225435,0.163309113,0.129849812,0.666637315
EMT 1-3,D07,2.90E-06,EC_2118873,1.378266946,0.089424078,0.081977472,1.105297453
EMT 1-3,E07,2.90E-06,EC_3028064,0.977461884,0.249046966,0.363579474,0.505565144
EMT 1-3,F07,2.90E-06,EC_4753261,1.311413859,0.329640827,0.304755945,0.393610651
EMT 1-3,G07,2.90E-06,EC_3839735,1.121216,0.665493948,0.504693367,0.287080413
EMT 1-3,H07,2.90E-06,EC_4753381,1.132438556,0.294233131,0.236232791,0.728241344
EMT 1-3,I07,2.90E-06,EC_3908975,1.040756684,0.330273182,0.510951189,0.062220422
EMT 1-3,J07,2.90E-06,EC_4756168,2.148541407,0.319893066,0.087609512,1.176393928
EMT 1-3,K07,2.90E-06,EC_3941139,1.166543688,0.171933151,0.184292866,0.794441901
EMT 1-3,L07,2.90E-06,EC_4795178,0.80846563,0.729537695,0.7781602,0.318146596
EMT 1-3,M07,2.90E-06,EC_3960084,0.57855825,0.437699557,0.50281602,0.308143426
EMT 1-3,N07,2.90E-06,EC_9786646,1.973889095,0.491809885,0.172090113,0.864199923
EMT 1-3,O07,2.90E-06,EC_3970232,1.164166904,0.278475904,0.189299124,0.327533373
EMT 1-3,P07,2.90E-06,EC_11484996,0.635831863,0.288671757,0.265018773,0.220052129
EMT 1-3,A08,8.71E-07,EC_1669101,0.572192602,0.0042432,-0.008135169,0.375506322
EMT 1-3,B08,8.71E-07,EC_2115383,0.998963171,0.115790352,0.066332916,0.552252474
EMT 1-3,C08,8.71E-07,EC_2153600,1.093328397,0.237668762,0.169586984,0.683068578
EMT 1-3,D08,8.71E-07,EC_2118873,1.190311531,-0.011113675,0.039111389,1.106759184
EMT 1-3,E08,8.71E-07,EC_3028064,1.21026963,0.094757916,0.266270338,0.677521045
EMT 1-3,F08,8.71E-07,EC_4753261,1.340779202,0.071161162,0.113892365,0.836374203
EMT 1-3,G08,8.71E-07,EC_3839735,1.042513438,0.106186373,0.155819775,0.671163397
EMT 1-3,H08,8.71E-07,EC_4753381,1.318261754,0.08850835,0.133604506,0.939945757
EMT 1-3,I08,8.71E-07,EC_3908975,1.149647852,0.050663366,0.153003755,0.744725441
EMT 1-3,J08,8.71E-07,EC_4756168,2.043614991,0.345818228,0.104192741,1.08581945
EMT 1-3,K08,8.71E-07,EC_3941139,1.406061544,-0.01153008,0.105757196,1.154696911
EMT 1-3,L08,8.71E-07,EC_4795178,1.049602455,0.351252573,0.467146433,0.360448734
EMT 1-3,M08,8.71E-07,EC_3960084,1.118460308,0.338605471,0.382978723,0.555563383
EMT 1-3,N08,8.71E-07,EC_9786646,1.547483655,0.264509652,0.035669587,1.020200063
EMT 1-3,O08,8.71E-07,EC_3970232,1.092022888,0.099177422,0.136733417,0.637332253
EMT 1-3,P08,8.71E-07,EC_11484996,0.859724945,0.019818957,-0.026908636,0.71048924
EMT 1-3,A09,2.61E-07,EC_1669101,0.346973343,-0.045769943,-0.170525657,0.425011447
EMT 1-3,B09,2.61E-07,EC_2115383,0.790453739,0.034815403,0.065707134,0.771741045
EMT 1-3,C09,2.61E-07,EC_2153600,1.116259199,0.052719566,0.031602003,1.027121271
EMT 1-3,D09,2.61E-07,EC_2118873,1.204369005,0.024908507,0.068836045,0.924976225
EMT 1-3,E09,2.61E-07,EC_3028064,1.203618079,-0.019944171,0.116082603,0.871103519
EMT 1-3,F09,2.61E-07,EC_4753261,1.290901177,0.057010647,0.109198999,0.821439893
EMT 1-3,G09,2.61E-07,EC_3839735,1.149024377,-0.003908317,0.107321652,1.008277271
EMT 1-3,H09,2.61E-07,EC_4753381,1.409840287,0.074219638,0.164267835,0.907259343
EMT 1-3,I09,2.61E-07,EC_3908975,1.02195942,0.071556209,0.114205257,0.800324046
EMT 1-3,J09,2.61E-07,EC_4756168,1.988463261,0.341098598,0.146433041,1.053309147
EMT 1-3,K09,2.61E-07,EC_3941139,1.201251628,0.050800166,0.130475594,0.851713571
EMT 1-3,L09,2.61E-07,EC_4795178,1.091285741,0.087698712,0.198372966,0.628896481
EMT 1-3,M09,2.61E-07,EC_3960084,0.902389946,0.116273343,0.198060075,0.535574654
EMT 1-3,N09,2.61E-07,EC_9786646,1.351956977,0.320799023,0.105131414,0.817107534
EMT 1-3,O09,2.61E-07,EC_3970232,0.887033853,-0.02259755,-0.008760951,0.926138565
EMT 1-3,P09,2.61E-07,EC_11484996,0.677387698,-0.030579881,-0.096057572,0.718925011
EMT 1-3,A10,7.84E-08,EC_1669101,0.434439005,-0.033992644,-0.142678348,0.758286077
EMT 1-3,B10,7.84E-08,EC_2115383,0.728302551,0.025854946,0.185544431,0.56930013
EMT 1-3,C10,7.84E-08,EC_2153600,1.347968113,0.026805573,0.067271589,1.166760593
EMT 1-3,D10,7.84E-08,EC_2118873,0.96582942,0.124084952,0.124843554,0.904934662
EMT 1-3,E10,7.84E-08,EC_3028064,1.445915739,-0.01557799,0.067897372,1.284738121
EMT 1-3,F10,7.84E-08,EC_4753261,1.255152963,0.009292269,0.082290363,1.107939136
EMT 1-3,G10,7.84E-08,EC_3839735,1.043870616,-0.017557973,0.093241552,0.864217534
EMT 1-3,H10,7.84E-08,EC_4753381,1.140102824,-0.01623268,0.071026283,0.929044415
EMT 1-3,I10,7.84E-08,EC_3908975,1.422185787,-0.038852704,0.059449312,1.226180832
EMT 1-3,J10,7.84E-08,EC_4756168,1.473489882,0.314099968,0.171151439,1.030537847
EMT 1-3,K10,7.84E-08,EC_3941139,1.187404276,0.072497064,0.111076345,0.872036913
EMT 1-3,L10,7.84E-08,EC_4795178,1.075457735,0.010506726,0.116082603,0.899651298
EMT 1-3,M10,7.84E-08,EC_3960084,1.098254197,-0.003064758,0.083541927,0.982247895
EMT 1-3,N10,7.84E-08,EC_9786646,1.36074419,0.130654186,0.035982478,0.895812053
EMT 1-3,O10,7.84E-08,EC_3970232,0.909248175,0.019781267,0.076032541,0.864199923
EMT 1-3,P10,7.84E-08,EC_11484996,0.448499924,-0.071631868,-0.108886108,0.533725476
EMT 1-3,A11,2.35E-08,EC_1669101,0.609532228,-0.048001611,-0.156758448,0.785618682
EMT 1-3,B11,2.35E-08,EC_2115383,0.930773573,0.019181018,0.021276596,0.854390476
EMT 1-3,C11,2.35E-08,EC_2153600,1.278524676,-0.04674765,-0.027847309,1.17642915
EMT 1-3,D11,2.35E-08,EC_2118873,1.084362065,0.078505135,0.114205257,0.799249762
EMT 1-3,E11,2.35E-08,EC_3028064,1.343035424,-0.001892877,0.048811014,1.167253707
EMT 1-3,F11,2.35E-08,EC_4753261,1.402954501,0.041779684,0.095744681,1.015392202
EMT 1-3,G11,2.35E-08,EC_3839735,1.28219319,0.006849396,0.061952441,1.110774541
EMT 1-3,H11,2.35E-08,EC_4753381,1.341767806,0.151170129,0.166145181,0.805466521
EMT 1-3,I11,2.35E-08,EC_3908975,1.426567337,0.052157008,0.066958698,1.269028918
EMT 1-3,J11,2.35E-08,EC_4756168,1.412881882,0.148307082,0.114205257,0.954527843
EMT 1-3,K11,2.35E-08,EC_3941139,1.153137247,0.060123565,0.100438048,1.007784157
EMT 1-3,L11,2.35E-08,EC_4795178,1.484660768,0.046708704,0.126720901,1.051054912
EMT 1-3,M11,2.35E-08,EC_3960084,1.1429963,-0.000456887,0.086670839,0.967401641
EMT 1-3,N11,2.35E-08,EC_9786646,1.246692989,0.111239629,0.156132666,1.180286006
EMT 1-3,O11,2.35E-08,EC_3970232,0.959305319,-0.057769892,-0.001251564,1.070779472
EMT 1-3,P11,2.35E-08,EC_11484996,0.645762688,-0.033432877,-0.046307885,0.570004579
EMT 1-3,A12,7.06E-09,EC_1669101,0.546533665,-0.034737929,-0.083229036,0.594184777
EMT 1-3,B12,7.06E-09,EC_2115383,0.921318105,-0.006740095,0.011889862,0.838663661
EMT 1-3,C12,7.06E-09,EC_2153600,1.232680295,-0.037080574,0.009386733,1.153939629
EMT 1-3,D12,7.06E-09,EC_2118873,1.262434879,0.041159893,0.064142678,1.048342785
EMT 1-3,E12,7.06E-09,EC_3028064,1.131556734,0.050381388,0.093867334,1.032985805
EMT 1-3,F12,7.06E-09,EC_4753261,1.157649692,0.118629668,0.185231539,0.842221126
EMT 1-3,G12,7.06E-09,EC_3839735,1.255345862,0.104955165,0.195556946,0.842608573
EMT 1-3,H12,7.06E-09,EC_4753381,1.259134938,0.055549111,0.095744681,0.918283963
EMT 1-3,I12,7.06E-09,EC_3908975,1.375804046,0.019911088,0.147684606,0.882903033
EMT 1-3,J12,7.06E-09,EC_4756168,1.348495139,0.080596234,0.136420526,0.925117115
EMT 1-3,K12,7.06E-09,EC_3941139,0.998002123,0.113646208,0.184605757,0.764203445
EMT 1-3,L12,7.06E-09,EC_4795178,1.091688761,0.004854616,0.141113892,1.029516396
EMT 1-3,M12,7.06E-09,EC_3960084,1.087482886,0.11867015,0.350750939,0.622662111
EMT 1-3,N12,7.06E-09,EC_9786646,1.153688385,-0.00603236,0.044117647,1.000422669
EMT 1-3,O12,7.06E-09,EC_3970232,0.79898605,0.002929074,0.028473091,0.831953788
EMT 1-3,P12,7.06E-09,EC_11484996,0.624512858,-0.059901054,-0.091051314,0.801768166
