Plate,Well,Concentration,Compound Name,Plate Name,Class,G,R,Nuclei,Eccent,LDA_1
EMT-Serie2-2-C1,D15,3.23E-05,EC_11187457,EMT-Serie2-2-C1,2,-0.030822746,-0.288738844,0.343587695,-2.579792902,-0.279169337
EMT-Serie2-2-C1,E15,3.23E-05,EC_11189850,EMT-Serie2-2-C1,2,0.047310251,0.473510771,0.488613664,-2.915767329,0.420305921
EMT-Serie2-2-C1,F15,3.23E-05,EC_11259174,EMT-Serie2-2-C1,2,0.19694878,-0.16951333,-0.574910108,-3.14996858,-0.498242557
EMT-Serie2-2-C1,G15,3.23E-05,EC_11190448,EMT-Serie2-2-C1,2,0.008320416,-0.176858447,-0.618457851,-1.741673725,-0.525115997
EMT-Serie2-2-C1,H15,3.23E-05,EC_11193277,EMT-Serie2-2-C1,2,0.111270006,-0.403937698,0.078705553,-0.533236797,-0.331107474
EMT-Serie2-2-C1,I15,3.23E-05,EC_11188204,EMT-Serie2-2-C1,2,1.510235681,0.410120069,0.045545346,0.642578072,0.049638249
EMT-Serie2-2-C1,J15,3.23E-05,EC_11301156,EMT-Serie2-2-C1,2,-0.012693649,0.795746722,-0.030363564,-5.169203027,0.507411463
EMT-Serie2-2-C1,K15,3.23E-05,EC_11263657,EMT-Serie2-2-C1,2,1.038467553,0.286344739,0.065521374,0.531269637,0.049726241
EMT-Serie2-2-C1,L15,3.23E-05,EC_11191538,EMT-Serie2-2-C1,2,0.123561383,-0.31502195,-0.264482621,-1.497663998,-0.477001352
EMT-Serie2-2-C1,M15,3.23E-05,EC_11189176,EMT-Serie2-2-C1,2,1.05649983,-0.086577318,-0.093088294,1.090762547,-0.340782817
EMT-Serie2-2-C1,N15,3.23E-05,EC_11189828,EMT-Serie2-2-C1,2,0.664187298,-0.222861005,-0.178985218,0.999726783,-0.369237343
EMT-Serie2-2-C1,O15,3.23E-05,EC_11191889,EMT-Serie2-2-C1,2,-0.036037979,-0.38418365,0.283260088,-1.577497883,-0.292276746
EMT-Serie2-2-C1,P15,3.23E-05,EC_11188314,EMT-Serie2-2-C1,2,0.744893349,0.43449138,0.347582901,-0.709434168,0.281290946
EMT-Serie2-2-C1,A16,9.68E-06,EC_11261587,EMT-Serie2-2-C1,2,0.546118682,0.350219496,0.237315222,-0.188054971,0.261453581
EMT-Serie2-2-C1,B16,9.68E-06,EC_11187466,EMT-Serie2-2-C1,2,0.486776656,0.281350118,0.526168598,-0.832654845,0.24965465
EMT-Serie2-2-C1,C16,9.68E-06,EC_11261486,EMT-Serie2-2-C1,2,1.15095808,0.362681338,0.066719936,0.674872271,0.094852275
EMT-Serie2-2-C1,D16,9.68E-06,EC_11187457,EMT-Serie2-2-C1,2,0.397538423,0.476846818,0.632840591,-0.780525122,0.474973589
EMT-Serie2-2-C1,E16,9.68E-06,EC_11189850,EMT-Serie2-2-C1,2,0.519140202,0.99209088,0.811026768,-0.592169613,0.97923123
EMT-Serie2-2-C1,F16,9.68E-06,EC_11259174,EMT-Serie2-2-C1,2,1.017260185,0.328320784,0.06911706,0.614983197,0.0867827
EMT-Serie2-2-C1,G16,9.68E-06,EC_11190448,EMT-Serie2-2-C1,2,0.08424229,0.972692386,0.845385537,-0.455479358,1.07162913
EMT-Serie2-2-C1,H16,9.68E-06,EC_11193277,EMT-Serie2-2-C1,2,0.814143896,0.187805623,0.137035557,-0.021146963,-0.003561295
EMT-Serie2-2-C1,I16,9.68E-06,EC_11188204,EMT-Serie2-2-C1,2,1.337272964,0.023919237,0.017578905,1.280784678,-0.25666277
EMT-Serie2-2-C1,J16,9.68E-06,EC_11301156,EMT-Serie2-2-C1,2,0.499367919,0.841029741,0.522972433,-0.806234802,0.756881878
EMT-Serie2-2-C1,K16,9.68E-06,EC_11263657,EMT-Serie2-2-C1,2,1.139099746,0.093121493,-0.063923292,1.059779787,-0.174313582
EMT-Serie2-2-C1,L16,9.68E-06,EC_11191538,EMT-Serie2-2-C1,2,1.029940966,0.100848911,0.000399521,0.302860578,-0.16308453
EMT-Serie2-2-C1,M16,9.68E-06,EC_11189176,EMT-Serie2-2-C1,2,1.026013364,-0.016110417,0.007590891,1.276249283,-0.224363171
EMT-Serie2-2-C1,N16,9.68E-06,EC_11189828,EMT-Serie2-2-C1,2,1.151663034,0.097441637,0.036356372,0.916313762,-0.15668781
EMT-Serie2-2-C1,O16,9.68E-06,EC_11191889,EMT-Serie2-2-C1,2,0.483699476,0.087099166,0.465840991,-0.733641157,0.0378869
EMT-Serie2-2-C1,P16,9.68E-06,EC_11188314,EMT-Serie2-2-C1,2,0.771762729,-0.042743553,-0.051538154,0.787683397,-0.219502912
EMT-Serie2-2-C1,A17,2.90E-06,EC_11261587,EMT-Serie2-2-C1,2,0.752863246,0.071549844,-0.116260487,0.475041666,-0.134235883
EMT-Serie2-2-C1,B17,2.90E-06,EC_11187466,EMT-Serie2-2-C1,2,0.583394527,0.56504637,0.473032361,-0.323597716,0.491421114
EMT-Serie2-2-C1,C17,2.90E-06,EC_11261486,EMT-Serie2-2-C1,2,1.02852826,0.022218507,-0.111865761,0.78312068,-0.245607731
EMT-Serie2-2-C1,D17,2.90E-06,EC_11187457,EMT-Serie2-2-C1,2,0.503133269,0.758422246,0.61126648,-0.078522445,0.722055936
EMT-Serie2-2-C1,E17,2.90E-06,EC_11189850,EMT-Serie2-2-C1,2,0.555238326,0.7622438,0.516180583,-0.450834677,0.681149847
EMT-Serie2-2-C1,F17,2.90E-06,EC_11259174,EMT-Serie2-2-C1,2,1.108501382,0.148847283,0.000399521,0.85861042,-0.112194081
EMT-Serie2-2-C1,G17,2.90E-06,EC_11190448,EMT-Serie2-2-C1,2,0.292757632,0.975484781,0.817019577,-0.169203027,1.024761182
EMT-Serie2-2-C1,H17,2.90E-06,EC_11193277,EMT-Serie2-2-C1,2,1.042277662,0.129349943,-0.001198562,1.007813994,-0.108128355
EMT-Serie2-2-C1,I17,2.90E-06,EC_11188204,EMT-Serie2-2-C1,2,1.249696408,-0.033473849,-0.024370755,1.466134805,-0.294335593
EMT-Serie2-2-C1,J17,2.90E-06,EC_11301156,EMT-Serie2-2-C1,2,0.845782906,0.243133122,0.240511386,0.474003443,0.098839333
EMT-Serie2-2-C1,K17,2.90E-06,EC_11263657,EMT-Serie2-2-C1,2,1.025820341,-0.018969678,0.047542948,1.056282615,-0.233386034
EMT-Serie2-2-C1,L17,2.90E-06,EC_11191538,EMT-Serie2-2-C1,2,1.180149333,-0.000917231,0.009188973,0.693751537,-0.276267628
EMT-Serie2-2-C1,M17,2.90E-06,EC_11189176,EMT-Serie2-2-C1,2,1.18644916,-0.06225979,-0.02796644,1.191442857,-0.316855433
EMT-Serie2-2-C1,N17,2.90E-06,EC_11189828,EMT-Serie2-2-C1,2,1.103398858,-0.039227258,0.024370755,1.370071856,-0.257668363
EMT-Serie2-2-C1,O17,2.90E-06,EC_11191889,EMT-Serie2-2-C1,2,0.930696302,0.167878013,0.088693568,0.266440808,-0.05451773
EMT-Serie2-2-C1,P17,2.90E-06,EC_11188314,EMT-Serie2-2-C1,2,0.747615255,0.040023839,0.058330004,0.57662359,-0.128397164
EMT-Serie2-2-C1,A18,8.71E-07,EC_11261587,EMT-Serie2-2-C1,2,0.806599209,0.026990726,-0.080303636,0.634217644,-0.178230711
EMT-Serie2-2-C1,B18,8.71E-07,EC_11187466,EMT-Serie2-2-C1,2,0.811883567,0.243588104,0.181382341,0.305073632,0.089485299
EMT-Serie2-2-C1,C18,8.71E-07,EC_11261486,EMT-Serie2-2-C1,2,1.164757836,0.023599442,-0.052736716,1.111472364,-0.24890069
EMT-Serie2-2-C1,D18,8.71E-07,EC_11187457,EMT-Serie2-2-C1,2,0.484821248,0.653924761,0.495405513,0.067839677,0.610930612
EMT-Serie2-2-C1,E18,8.71E-07,EC_11189850,EMT-Serie2-2-C1,2,0.603454946,0.502952292,0.362764682,-0.063085708,0.403861219
EMT-Serie2-2-C1,F18,8.71E-07,EC_11259174,EMT-Serie2-2-C1,2,1.148711738,0.055198128,-0.033959249,0.996393541,-0.216698
EMT-Serie2-2-C1,G18,8.71E-07,EC_11190448,EMT-Serie2-2-C1,2,0.45728328,0.96678344,0.789852177,-0.299090189,0.973438899
EMT-Serie2-2-C1,H18,8.71E-07,EC_11193277,EMT-Serie2-2-C1,2,1.029305948,0.020952409,0.025968837,0.911149969,-0.211206995
EMT-Serie2-2-C1,I18,8.71E-07,EC_11188204,EMT-Serie2-2-C1,2,1.275351701,0.115496991,0.022373152,1.160979208,-0.164290729
EMT-Serie2-2-C1,J18,8.71E-07,EC_11301156,EMT-Serie2-2-C1,2,1.063185704,0.040823328,0.085497403,0.815824704,-0.182148058
EMT-Serie2-2-C1,K18,8.71E-07,EC_11263657,EMT-Serie2-2-C1,2,1.11171284,-0.001218129,0,1.183027786,-0.234112984
EMT-Serie2-2-C1,L18,8.71E-07,EC_11191538,EMT-Serie2-2-C1,2,1.068584757,-0.022727273,-0.001997603,0.857162373,-0.268157212
EMT-Serie2-2-C1,M18,8.71E-07,EC_11189176,EMT-Serie2-2-C1,2,1.11989814,0.005404541,0.037155414,1.237206634,-0.223040148
EMT-Serie2-2-C1,N18,8.71E-07,EC_11189828,EMT-Serie2-2-C1,2,1.059982639,0.131050673,0.107071514,0.846561569,-0.089853815
EMT-Serie2-2-C1,O18,8.71E-07,EC_11191889,EMT-Serie2-2-C1,2,0.801530254,0.108625752,0.17379145,0.762083003,-0.03729532
EMT-Serie2-2-C1,P18,8.71E-07,EC_11188314,EMT-Serie2-2-C1,2,0.758116833,0.011402157,0.033559728,0.751017732,-0.152124395
EMT-Serie2-2-C1,A19,2.61E-07,EC_11261587,EMT-Serie2-2-C1,2,0.713304693,-0.000783499,-0.08310028,0.631622087,-0.175702896
EMT-Serie2-2-C1,B19,2.61E-07,EC_11187466,EMT-Serie2-2-C1,2,1.074098505,0.058827805,0.040751099,0.783366575,-0.167914964
EMT-Serie2-2-C1,C19,2.61E-07,EC_11261486,EMT-Serie2-2-C1,2,0.934402905,0.009820624,-0.073511786,1.165405317,-0.203744882
EMT-Serie2-2-C1,D19,2.61E-07,EC_11187457,EMT-Serie2-2-C1,2,0.811950706,0.304472774,0.29844187,0.389688806,0.165537456
EMT-Serie2-2-C1,E19,2.61E-07,EC_11189850,EMT-Serie2-2-C1,2,1.0649369,0.117106143,0.030363564,0.747274665,-0.132365556
EMT-Serie2-2-C1,F19,2.61E-07,EC_11259174,EMT-Serie2-2-C1,2,1.112163227,0.061973428,0.109468638,1.007977924,-0.154567488
EMT-Serie2-2-C1,G19,2.61E-07,EC_11190448,EMT-Serie2-2-C1,2,0.530041813,0.695421112,0.393927287,-0.133575585,0.607760075
EMT-Serie2-2-C1,H19,2.61E-07,EC_11193277,EMT-Serie2-2-C1,2,1.085853334,0.061406518,0.072712745,0.966694899,-0.168874678
EMT-Serie2-2-C1,I19,2.61E-07,EC_11188204,EMT-Serie2-2-C1,2,1.18578337,-0.002844725,-0.019176988,1.560093987,-0.239900359
EMT-Serie2-2-C1,J19,2.61E-07,EC_11301156,EMT-Serie2-2-C1,2,0.986449216,0.087264878,0.123052337,0.52719871,-0.123402081
EMT-Serie2-2-C1,K19,2.61E-07,EC_11263657,EMT-Serie2-2-C1,2,1.142428695,-0.02892258,-0.023172193,1.43985137,-0.261601857
EMT-Serie2-2-C1,L19,2.61E-07,EC_11191538,EMT-Serie2-2-C1,2,0.98807173,0.021308544,0.090691171,0.751892025,-0.18187918
EMT-Serie2-2-C1,M19,2.61E-07,EC_11189176,EMT-Serie2-2-C1,2,1.252572173,0.05533186,0.061526169,1.253080517,-0.207329895
EMT-Serie2-2-C1,N19,2.61E-07,EC_11189828,EMT-Serie2-2-C1,2,0.932089425,0.061916737,0.095884938,0.840386875,-0.130617455
EMT-Serie2-2-C1,O19,2.61E-07,EC_11191889,EMT-Serie2-2-C1,2,0.937513655,-0.018668779,-0.06272473,0.978361247,-0.233816199
EMT-Serie2-2-C1,P19,2.61E-07,EC_11188314,EMT-Serie2-2-C1,2,0.773925148,0.099036253,0.084698362,0.733668479,-0.067574223
EMT-Serie2-2-C1,A20,7.84E-08,EC_11261587,EMT-Serie2-2-C1,2,0.79572837,-0.035923191,-0.101078706,0.606923308,-0.244569867
EMT-Serie2-2-C1,B20,7.84E-08,EC_11187466,EMT-Serie2-2-C1,2,0.831946784,0.224428002,0.237714742,0.444441409,0.073967455
EMT-Serie2-2-C1,C20,7.84E-08,EC_11261486,EMT-Serie2-2-C1,2,1.267365019,-0.026229032,-0.0135837,1.497226852,-0.289048961
EMT-Serie2-2-C1,D20,7.84E-08,EC_11187457,EMT-Serie2-2-C1,2,1.025565775,0.282517371,0.164602477,0.513811098,0.067720473
EMT-Serie2-2-C1,E20,7.84E-08,EC_11189850,EMT-Serie2-2-C1,2,0.844901713,0.207451231,0.177786656,0.390125953,0.040680306
EMT-Serie2-2-C1,F20,7.84E-08,EC_11259174,EMT-Serie2-2-C1,2,1.202131591,0.053636945,-0.040351578,1.399825141,-0.212071937
EMT-Serie2-2-C1,G20,7.84E-08,EC_11190448,EMT-Serie2-2-C1,2,0.560321269,0.896553479,0.698361966,0.024015737,0.876016591
EMT-Serie2-2-C1,H20,7.84E-08,EC_11193277,EMT-Serie2-2-C1,2,0.99501217,0.067225339,0.020375549,0.974891396,-0.142920313
EMT-Serie2-2-C1,I20,7.84E-08,EC_11188204,EMT-Serie2-2-C1,2,1.261291784,-0.03753525,-0.056332401,1.336903363,-0.311358907
EMT-Serie2-2-C1,J20,7.84E-08,EC_11301156,EMT-Serie2-2-C1,2,0.887050693,0.104189319,0.096683979,0.466134805,-0.097950179
EMT-Serie2-2-C1,K20,7.84E-08,EC_11263657,EMT-Serie2-2-C1,2,1.051685442,-0.051001541,-0.093088294,1.113658097,-0.297866768
EMT-Serie2-2-C1,L20,7.84E-08,EC_11191538,EMT-Serie2-2-C1,2,0.852354085,-0.130147978,0.001198562,0.96472774,-0.307954509
EMT-Serie2-2-C1,M20,7.84E-08,EC_11189176,EMT-Serie2-2-C1,2,0.838330534,0.264073902,0.200159808,0.651293681,0.10015589
EMT-Serie2-2-C1,N20,7.84E-08,EC_11189828,EMT-Serie2-2-C1,2,0.924729369,0.150372125,0.087095485,0.798721346,-0.047496463
EMT-Serie2-2-C1,O20,7.84E-08,EC_11191889,EMT-Serie2-2-C1,2,0.896841722,0.073398843,0.007590891,0.75262971,-0.142849756
EMT-Serie2-2-C1,P20,7.84E-08,EC_11188314,EMT-Serie2-2-C1,2,0.868833785,0.015145216,-0.066320416,0.924646868,-0.19311973
EMT-Serie2-2-C1,A21,2.35E-08,EC_11261587,EMT-Serie2-2-C1,2,0.746871137,0.076249382,-0.141030763,0.717685309,-0.122097969
EMT-Serie2-2-C1,B21,2.35E-08,EC_11187466,EMT-Serie2-2-C1,2,0.908834333,-0.021802773,0.030763084,0.831835196,-0.216879904
EMT-Serie2-2-C1,C21,2.35E-08,EC_11261486,EMT-Serie2-2-C1,2,0.86960308,0.036000233,-0.011586097,0.977787492,-0.162898835
EMT-Serie2-2-C1,D21,2.35E-08,EC_11187457,EMT-Serie2-2-C1,2,1.03926762,0.219011832,0.176188574,0.898937188,0.021832459
EMT-Serie2-2-C1,E21,2.35E-08,EC_11189850,EMT-Serie2-2-C1,2,0.869989126,0.014344274,0.057930483,1.000300538,-0.168088093
EMT-Serie2-2-C1,F21,2.35E-08,EC_11259174,EMT-Serie2-2-C1,2,1.133669921,0.008467308,0.037554934,1.180896697,-0.221471183
EMT-Serie2-2-C1,G21,2.35E-08,EC_11190448,EMT-Serie2-2-C1,2,0.630170467,0.579849987,0.467439073,0.073249365,0.503660703
EMT-Serie2-2-C1,H21,2.35E-08,EC_11193277,EMT-Serie2-2-C1,2,0.906920887,0.305628398,0.190571314,0.860878118,0.128401841
EMT-Serie2-2-C1,I21,2.35E-08,EC_11188204,EMT-Serie2-2-C1,2,1.060606468,-0.003447975,0,1.084123385,-0.228937763
EMT-Serie2-2-C1,J21,2.35E-08,EC_11301156,EMT-Serie2-2-C1,2,0.897781661,0.087623921,0.13224131,0.667468102,-0.093133229
EMT-Serie2-2-C1,K21,2.35E-08,EC_11263657,EMT-Serie2-2-C1,2,1.115573302,0.062964793,-0.016380344,1.046583427,-0.197449392
EMT-Serie2-2-C1,L21,2.35E-08,EC_11191538,EMT-Serie2-2-C1,2,0.874669238,0.147514318,0.188973232,0.460233327,-0.031518207
EMT-Serie2-2-C1,M21,2.35E-08,EC_11189176,EMT-Serie2-2-C1,2,1.03616806,0.057571881,-0.036356372,1.136253108,-0.176594906
EMT-Serie2-2-C1,N21,2.35E-08,EC_11189828,EMT-Serie2-2-C1,2,0.928265329,0.115207722,0.094286856,0.810387694,-0.080903548
EMT-Serie2-2-C1,O21,2.35E-08,EC_11191889,EMT-Serie2-2-C1,2,0.772352988,-0.070173271,0.012385138,0.737794049,-0.239289239
EMT-Serie2-2-C1,P21,2.35E-08,EC_11188314,EMT-Serie2-2-C1,2,0.767569372,0.20114981,0.058330004,0.602852381,0.020400709
EMT-Serie2-2-C1,A22,7.06E-09,EC_11261587,EMT-Serie2-2-C1,2,0.713520096,0.014562316,-0.106671994,0.409660938,-0.199361451
EMT-Serie2-2-C1,B22,7.06E-09,EC_11187466,EMT-Serie2-2-C1,2,0.922911035,0.049784865,0.011586097,0.546651731,-0.160369765
EMT-Serie2-2-C1,C22,7.06E-09,EC_11261486,EMT-Serie2-2-C1,2,1.010227429,0.021472803,-0.093487815,1.186825497,-0.226067703
EMT-Serie2-2-C1,D22,7.06E-09,EC_11187457,EMT-Serie2-2-C1,2,0.898318768,0.117580022,0.047942469,0.651348324,-0.080574266
EMT-Serie2-2-C1,E22,7.06E-09,EC_11189850,EMT-Serie2-2-C1,2,1.085139988,0.057019508,0.029564523,0.973006202,-0.177488801
EMT-Serie2-2-C1,F22,7.06E-09,EC_11259174,EMT-Serie2-2-C1,2,1.031899171,-0.019520598,-0.060327607,1.14453157,-0.260773109
EMT-Serie2-2-C1,G22,7.06E-09,EC_11190448,EMT-Serie2-2-C1,2,0.695017849,0.461586766,0.376747903,0.193956449,0.348139133
EMT-Serie2-2-C1,H22,7.06E-09,EC_11193277,EMT-Serie2-2-C1,2,0.875388179,0.005237375,-0.059129045,0.901177563,-0.206779281
EMT-Serie2-2-C1,I22,7.06E-09,EC_11188204,EMT-Serie2-2-C1,2,1.030268266,0.062174027,0.034358769,1.079779241,-0.147070481
EMT-Serie2-2-C1,J22,7.06E-09,EC_11301156,EMT-Serie2-2-C1,2,0.824804928,-0.036219728,0.072712745,0.845195486,-0.193593792
EMT-Serie2-2-C1,K22,7.06E-09,EC_11263657,EMT-Serie2-2-C1,2,1.077080573,-0.041794343,-0.081901718,1.576568946,-0.273172329
EMT-Serie2-2-C1,L22,7.06E-09,EC_11191538,EMT-Serie2-2-C1,2,0.827795388,-0.075399017,0.028365961,0.629764214,-0.267212271
EMT-Serie2-2-C1,M22,7.06E-09,EC_11189176,EMT-Serie2-2-C1,2,0.872825727,-0.0592479,-0.02077507,1.133438977,-0.246326663
EMT-Serie2-2-C1,N22,7.06E-09,EC_11189828,EMT-Serie2-2-C1,2,0.939944628,-0.014273047,-0.088693568,1.173410563,-0.229189527
EMT-Serie2-2-C1,O22,7.06E-09,EC_11191889,EMT-Serie2-2-C1,2,0.907872015,0.030312237,0.035557331,0.936968935,-0.166124542
EMT-Serie2-2-C1,P22,7.06E-09,EC_11188314,EMT-Serie2-2-C1,2,0.912610873,-0.028845539,-0.09029165,0.494330756,-0.274391305
EMT-Serie2-2-C1,A23,2.12E-09,EC_11261587,EMT-Serie2-2-C1,2,0.841455271,0.103106376,-0.188973232,0.177235595,-0.162985447
EMT-Serie2-2-C1,B23,2.12E-09,EC_11187466,EMT-Serie2-2-C1,2,0.756754481,0.040993401,0.006392329,0.472937898,-0.138511925
EMT-Serie2-2-C1,C23,2.12E-09,EC_11261486,EMT-Serie2-2-C1,2,0.771857842,-0.098662674,-0.18737515,1.230212289,-0.299112498
EMT-Serie2-2-C1,D23,2.12E-09,EC_11187457,EMT-Serie2-2-C1,2,0.853433896,-0.008301596,-0.051138634,0.972896915,-0.206143541
EMT-Serie2-2-C1,E23,2.12E-09,EC_11189850,EMT-Serie2-2-C1,2,1.066139797,-0.004182051,-0.155813024,1.120406546,-0.269237353
EMT-Serie2-2-C1,F23,2.12E-09,EC_11259174,EMT-Serie2-2-C1,2,0.934156731,-0.01028142,-0.060727127,0.872161963,-0.230158204
EMT-Serie2-2-C1,G23,2.12E-09,EC_11190448,EMT-Serie2-2-C1,2,0.764335535,0.342932523,0.148621654,0.362093932,0.178685292
EMT-Serie2-2-C1,H23,2.12E-09,EC_11193277,EMT-Serie2-2-C1,2,0.98695835,0.195924063,0.040351578,0.803830496,-0.039010658
EMT-Serie2-2-C1,I23,2.12E-09,EC_11188204,EMT-Serie2-2-C1,2,1.101546955,0.003838998,-0.121054734,1.191114997,-0.259082895
EMT-Serie2-2-C1,J23,2.12E-09,EC_11301156,EMT-Serie2-2-C1,2,0.637723547,0.073504957,0.170595286,0.312423158,-0.051452904
EMT-Serie2-2-C1,K23,2.12E-09,EC_11263657,EMT-Serie2-2-C1,2,0.742353277,-0.030389278,-0.072712745,0.82251851,-0.227095315
EMT-Serie2-2-C1,L23,2.12E-09,EC_11191538,EMT-Serie2-2-C1,2,0.997006743,0.020978574,-0.093887335,0.91841753,-0.226750029
EMT-Serie2-2-C1,M23,2.12E-09,EC_11189176,EMT-Serie2-2-C1,2,1.05584523,-0.034899846,-0.168198162,1.276194639,-0.302848732
EMT-Serie2-2-C1,N23,2.12E-09,EC_11189828,EMT-Serie2-2-C1,2,0.989571156,0.108230369,-0.029964043,1.050162564,-0.120576561
EMT-Serie2-2-C1,O23,2.12E-09,EC_11191889,EMT-Serie2-2-C1,2,0.6596023,0.114828328,0.024770276,0.454140597,-0.045068716
EMT-Serie2-2-C1,P23,2.12E-09,EC_11188314,EMT-Serie2-2-C1,2,0.912465406,0.053946565,-0.088693568,0.230676757,-0.209240684
EMT-Serie2-2-C1,A24,6.35E-10,EC_11261587,EMT-Serie2-2-C1,2,0.802022603,-0.046980841,-0.274470635,0.437802246,-0.30409841
EMT-Serie2-2-C1,B24,6.35E-10,EC_11187466,EMT-Serie2-2-C1,2,1.047950864,-0.024836468,-0.196963644,0.601458977,-0.312639944
EMT-Serie2-2-C1,C24,6.35E-10,EC_11261486,EMT-Serie2-2-C1,2,0.881668425,0.013895107,-0.185377547,0.318351958,-0.266866379
EMT-Serie2-2-C1,D24,6.35E-10,EC_11187457,EMT-Serie2-2-C1,2,0.777900306,0.063873303,-0.049141031,0.168765881,-0.155420187
EMT-Serie2-2-C1,E24,6.35E-10,EC_11189850,EMT-Serie2-2-C1,2,0.704797688,0.072673489,-0.0970835,0.276577143,-0.137888054
EMT-Serie2-2-C1,F24,6.35E-10,EC_11259174,EMT-Serie2-2-C1,2,0.787087088,0.045992383,-0.019176988,0.179011502,-0.174843402
EMT-Serie2-2-C1,G24,6.35E-10,EC_11190448,EMT-Serie2-2-C1,2,0.553808836,0.462973515,0.344386736,-0.274118193,0.354054945
EMT-Serie2-2-C1,H24,6.35E-10,EC_11193277,EMT-Serie2-2-C1,2,0.843010646,0.11250109,-0.135836996,0.4400153,-0.145562915
EMT-Serie2-2-C1,I24,6.35E-10,EC_11188204,EMT-Serie2-2-C1,2,1.08482108,0.117162834,-0.146224531,0.837053632,-0.181485468
EMT-Serie2-2-C1,J24,6.35E-10,EC_11301156,EMT-Serie2-2-C1,2,0.873203381,-0.065188825,-0.098681582,0.348077921,-0.304234102
EMT-Serie2-2-C1,K24,6.35E-10,EC_11263657,EMT-Serie2-2-C1,2,0.999731446,-0.080729424,-0.226528166,0.946531516,-0.359316055
EMT-Serie2-2-C1,L24,6.35E-10,EC_11191538,EMT-Serie2-2-C1,2,0.647444639,-0.003120912,-0.056731922,0.236714844,-0.198820373
EMT-Serie2-2-C1,M24,6.35E-10,EC_11189176,EMT-Serie2-2-C1,2,1.065739764,0.002322877,-0.186975629,0.820851889,-0.300127193
EMT-Serie2-2-C1,N24,6.35E-10,EC_11189828,EMT-Serie2-2-C1,2,1.007259348,0.077229119,-0.168997203,1.009098112,-0.195588378
EMT-Serie2-2-C1,O24,6.35E-10,EC_11191889,EMT-Serie2-2-C1,2,0.687461972,0.05245661,0.081502197,0.015136198,-0.118491956
EMT-Serie2-2-C1,P24,6.35E-10,EC_11188314,EMT-Serie2-2-C1,2,0.733188874,0.181546356,0.011186576,-0.086992159,-0.043534891
EMT-Serie2-2-C2,A01,0,DMSO,EMT-Serie2-2-C2,1,-0.014657544,1.000989239,0.85192781,-0.284648163,1.138246152
EMT-Serie2-2-C2,B01,0,DMSO,EMT-Serie2-2-C2,1,-0.026003431,0.998500773,1.042247744,-0.143324623,1.186018911
EMT-Serie2-2-C2,C01,0,DMSO,EMT-Serie2-2-C2,1,0.034324468,1.005250789,0.981542248,-0.085693434,1.163916368
EMT-Serie2-2-C2,D01,0,DMSO,EMT-Serie2-2-C2,1,0.002002182,1.003941585,0.984413454,-0.076111778,1.164429388
EMT-Serie2-2-C2,E01,0,DMSO,EMT-Serie2-2-C2,1,0.003513162,1.006722071,0.950779327,0.087364927,1.158356204
EMT-Serie2-2-C2,F01,0,DMSO,EMT-Serie2-2-C2,1,-0.002352054,1.002123789,0.992206727,-0.078701415,1.174085192
EMT-Serie2-2-C2,G01,0,DMSO,EMT-Serie2-2-C2,1,0.019428233,0.999941316,0.994257588,-0.036443252,1.165178405
EMT-Serie2-2-C2,H01,0,DMSO,EMT-Serie2-2-C2,1,0.003531064,0.994719869,1.011074651,-0.000965228,1.168980359
EMT-Serie2-2-C2,I01,0,DMSO,EMT-Serie2-2-C2,1,0.009163242,1,1.008613618,0.089177673,1.179521286
EMT-Serie2-2-C2,J01,0,DMSO,EMT-Serie2-2-C2,1,-0.012048583,1.00533602,1.03609516,0,1.199309162
EMT-Serie2-2-C2,K01,0,DMSO,EMT-Serie2-2-C2,1,-0.00962021,1.001351121,1.015996719,0.186948231,1.173956268
EMT-Serie2-2-C2,L01,0,DMSO,EMT-Serie2-2-C2,1,-0.008816825,0.985502346,1.024200164,-0.074369659,1.164223381
EMT-Serie2-2-C2,M01,0,DMSO,EMT-Serie2-2-C2,1,-0.020539091,0.98361888,1.018457752,-0.067683688,1.165466869
EMT-Serie2-2-C2,N01,0,DMSO,EMT-Serie2-2-C2,1,0.021673504,1.003491677,0.966776046,-0.157897215,1.146242192
EMT-Serie2-2-C2,O01,0,DMSO,EMT-Serie2-2-C2,1,-0.032205799,0.999857483,0.97826087,-0.206229253,1.166268655
EMT-Serie2-2-C2,P01,0,DMSO,EMT-Serie2-2-C2,1,-0.004870563,0.990803435,0.835110747,-0.326976952,1.100547616
EMT-Serie2-2-C2,A02,0,DMSO,EMT-Serie2-2-C2,1,-0.001829445,1.007475178,0.984823626,0.031405231,1.179876554
EMT-Serie2-2-C2,B02,0,DMSO,EMT-Serie2-2-C2,1,-0.004990851,1.007614901,1.044298605,-0.047555147,1.197092402
EMT-Serie2-2-C2,C02,0,DMSO,EMT-Serie2-2-C2,1,0.062001692,1.013660714,0.981542248,0.14756221,1.164233369
EMT-Serie2-2-C2,D02,0,DMSO,EMT-Serie2-2-C2,1,-0.012279422,1.011306382,0.997949139,0.086399699,1.188113165
EMT-Serie2-2-C2,E02,0,DMSO,EMT-Serie2-2-C2,1,0.058225969,1.000275254,0.982362592,0.101372507,1.159741388
EMT-Serie2-2-C2,F02,0,DMSO,EMT-Serie2-2-C2,1,-0.016554827,0.997542273,0.941755537,0.029286437,1.153324987
