Plate,Well,Class,G,Surface_nucleus,R,Nuclei,Eccentricity
4084_EMT-Serie2-1-C3_29112017_1247,B24,2,0.791900307,1.08097166,0.012313074,-0.093311974,0.197718814
4084_EMT-Serie2-1-C3_29112017_1247,C24,2,0.995569027,1.638349853,0.016245932,-0.228273929,0.608716533
4084_EMT-Serie2-1-C3_29112017_1247,D24,2,0.998895377,1.458839406,0.041113951,-0.225871045,0.224372674
4084_EMT-Serie2-1-C3_29112017_1247,E24,2,1.0625204,1.176369305,0.008812229,-0.188626352,0.998030976
4084_EMT-Serie2-1-C3_29112017_1247,F24,2,0.882413844,1.14123505,-0.084414531,-0.252703244,0.684067715
4084_EMT-Serie2-1-C3_29112017_1247,G24,2,0.789007693,1.24291498,0.09632635,0.022026432,0.065986313
4084_EMT-Serie2-1-C3_29112017_1247,H24,2,0.706831873,1.393573456,0.09136449,0.028834602,0.043222476
4084_EMT-Serie2-1-C3_29112017_1247,I24,2,0.714008801,0.710665922,0.212888812,-0.048057669,0.308200264
4084_EMT-Serie2-1-C3_29112017_1247,J24,2,1.183114624,1.261180139,0.078947957,-0.118942731,0.792604154
4084_EMT-Serie2-1-C3_29112017_1247,K24,2,0.815044338,1.16438643,0.038772132,-0.097717261,0.689254412
4084_EMT-Serie2-1-C3_29112017_1247,L24,2,0.797320447,1.287007306,0.036393962,-0.087705246,0.48526834
4084_EMT-Serie2-1-C3_29112017_1247,M24,2,0.736310323,0.753885709,0.231212321,0.036844213,0.745299556
4084_EMT-Serie2-1-C3_29112017_1247,N24,2,0.879124939,0.723788915,-0.069749852,-0.177813376,0.571136991
4084_EMT-Serie2-1-C3_29112017_1247,O24,2,0.81490704,1.189050212,0.03661626,-0.109731678,0.604082123
4084_EMT-Serie2-1-C3_29112017_1247,P24,2,0.819731184,1.699194937,0.084457872,-0.143372046,0.175699364
4085_EMT-Serie2-2-C1_29112017_1312,A01,1,-0.007395304,-0.051397985,0.986655813,0.822612865,-0.246332067
4085_EMT-Serie2-2-C1_29112017_1312,B01,1,0.072904839,-0.299912816,0.999145274,0.980423492,-0.209174613
4085_EMT-Serie2-2-C1_29112017_1312,C01,1,-0.002495034,-0.082814623,1.0052272,0.919296844,-0.167618371
4085_EMT-Serie2-2-C1_29112017_1312,D01,1,-0.010994206,0.041919264,1.009333663,1.061925689,0.131143958
4085_EMT-Serie2-2-C1_29112017_1312,E01,1,0.002867373,0.048843292,1.009313312,0.955653216,-0.097784214
4085_EMT-Serie2-2-C1_29112017_1312,F01,1,-0.016557469,0,1.008026863,1.030763084,0.15409415
4085_EMT-Serie2-2-C1_29112017_1312,G01,1,-0.022140733,-0.024735914,0.998632148,1.004394726,0.041446955
4085_EMT-Serie2-2-C1_29112017_1312,H01,1,0.005377792,0.01896758,0.999918598,1.02077507,0.020873747
4085_EMT-Serie2-2-C1_29112017_1312,I01,1,-0.017257947,-0.168599582,0.98915167,0.989212944,-0.1753504
4085_EMT-Serie2-2-C1_29112017_1312,J01,1,0.009501214,-0.057571825,0.985747304,1.025968837,0.113494167
4085_EMT-Serie2-2-C1_29112017_1312,K01,1,0.003592748,0.272064638,1.001425996,0.99280863,-0.024316276
4085_EMT-Serie2-2-C1_29112017_1312,L01,1,-0.014098802,0.117972061,0.982908393,0.994406712,0.019890167
4085_EMT-Serie2-2-C1_29112017_1312,M01,1,-0.009048309,0.09926806,1.000267465,0.980823012,-0.201579192
4085_EMT-Serie2-2-C1_29112017_1312,N01,1,0.001494391,0.096388962,0.981505655,0.970435477,-0.100707631
4085_EMT-Serie2-2-C1_29112017_1312,O01,1,-0.02007035,-0.120364551,0.99831526,1,-0.031747766
4085_EMT-Serie2-2-C1_29112017_1312,P01,1,-0.016683353,0.279657752,0.986199378,0.920495406,-0.18802765
4085_EMT-Serie2-2-C1_29112017_1312,A02,1,-0.00317565,-0.040155309,1.00737855,0.997203356,-0.21275375
4085_EMT-Serie2-2-C1_29112017_1312,B02,1,0.001529638,-0.076154174,1.00646568,0.978026368,-0.126553919
4085_EMT-Serie2-2-C1_29112017_1312,C02,1,0.003804514,0.029997364,1.007512283,0.981222533,0.046009672
4085_EMT-Serie2-2-C1_29112017_1312,D02,1,-0.016977644,-0.013736542,1.008401896,0.996004794,-0.046337532
4085_EMT-Serie2-2-C1_29112017_1312,E02,1,0.008549246,-0.185762657,1,1.03475829,0.156006666
4085_EMT-Serie2-2-C1_29112017_1312,F02,1,0.01528995,0.121560796,1.005724336,1.028365961,0.232643917
4085_EMT-Serie2-2-C1_29112017_1312,G02,1,0.005437378,-0.125078567,0.997850103,1.051538154,0.274855878
4085_EMT-Serie2-2-C1_29112017_1312,H02,1,0.009765292,0.116735265,1.009862779,1.047143428,0.271713888
4085_EMT-Serie2-2-C1_29112017_1312,I02,1,0,-0.101153667,1.000284909,1.052736716,0.108986093
4085_EMT-Serie2-2-C1_29112017_1312,J02,1,-0.012211371,-0.289927212,0.989605198,1.003595685,-0.150159832
4085_EMT-Serie2-2-C1_29112017_1312,K02,1,0.036279118,0.096216622,1.002226938,1.004394726,0.289691538
4085_EMT-Serie2-2-C1_29112017_1312,L02,1,-0.000252329,0.043186472,1.000210774,1.080703156,0.109778421
4085_EMT-Serie2-2-C1_29112017_1312,M02,1,0.017227175,0.159891324,0.98997587,0.989212944,0.053413841
4085_EMT-Serie2-2-C1_29112017_1312,N02,1,-0.018487308,-0.115032136,0.982123441,1.037954455,0
4085_EMT-Serie2-2-C1_29112017_1312,O02,1,0.001898061,-0.274953874,0.997498328,1.035557331,-0.308324909
4085_EMT-Serie2-2-C1_29112017_1312,P02,1,-0.029264769,0.182366538,0.999060965,0.97882541,-0.178738286
4085_EMT-Serie2-2-C1_29112017_1312,A03,0,0.678001041,1.043186472,0.016959328,-0.031562125,0.076719215
4085_EMT-Serie2-2-C1_29112017_1312,B03,0,0.86993038,0.958638308,-0.02319243,-0.079904115,0.882844731
4085_EMT-Serie2-2-C1_29112017_1312,C03,0,1.197907461,1.02453316,0.018232695,-0.123052337,1.473948799
4085_EMT-Serie2-2-C1_29112017_1312,D03,0,1.044263842,1,0,-0.063523771,1.282314691
4085_EMT-Serie2-2-C1_29112017_1312,E03,0,0.929412278,1.473023661,0.099440358,-0.02756692,0.570421573
4085_EMT-Serie2-2-C1_29112017_1312,F03,0,1.023904097,0.862735954,-0.006509289,-0.017179385,1.074915986
4085_EMT-Serie2-2-C1_29112017_1312,G03,0,1.32085201,1.46785345,0.021484432,-0.042748702,1.384087866
4085_EMT-Serie2-2-C1_29112017_1312,H03,0,0.948795717,0.963909896,0.105545542,0.15261686,1.033632961
4085_EMT-Serie2-2-C1_29112017_1312,I03,0,0.884767985,0.872265364,0.026814839,0.044746304,0.558099505
4085_EMT-Serie2-2-C1_29112017_1312,J03,0,1,1.074004988,0.04107771,0.086695965,0.857572197
4085_EMT-Serie2-2-C1_29112017_1312,K03,0,0.959918326,1.196468036,-0.04922377,0.046344387,0.945165433
4085_EMT-Serie2-2-C1_29112017_1312,L03,0,0.74240363,0.645505971,-0.045397854,0.095884938,0.841616349
4085_EMT-Serie2-2-C1_29112017_1312,M03,0,0.967905008,1.01257071,-0.057124168,-0.091889732,1.169121062
4085_EMT-Serie2-2-C1_29112017_1312,N03,0,1.170260394,1.18805377,-0.055528098,-0.026767879,1.106062676
4085_EMT-Serie2-2-C1_29112017_1312,O03,0,0.724561579,1.063765941,-0.023442451,-0.019176988,0.711783831
4085_EMT-Serie2-2-C1_29112017_1312,P03,0,0.893059587,1.434804647,-0.047754165,-0.047542948,0.371137401
4085_EMT-Serie2-2-C1_29112017_1312,A04,0,0.853140165,0.927312909,-0.047309358,-0.090691171,0.447118931
4085_EMT-Serie2-2-C1_29112017_1312,B04,0,0.931300548,0.962490623,0.005067302,-0.042748702,0.811617169
4085_EMT-Serie2-2-C1_29112017_1312,C04,0,1.139024215,0.978508141,-0.030709073,-0.088294047,1.262752384
4085_EMT-Serie2-2-C1_29112017_1312,D04,0,1.284211183,1.130269054,-0.055640027,-0.0834998,1.38250321
4085_EMT-Serie2-2-C1_29112017_1312,E04,0,1.145198158,0.873177754,-0.032162689,0.012385138,1.008469714
4085_EMT-Serie2-2-C1_29112017_1312,F04,0,1.083274098,1.003244054,-0.023938134,0.0135837,1.09936887
4085_EMT-Serie2-2-C1_29112017_1312,G04,0,1.107880351,1.019362949,0.044700119,0,1.161307068
4085_EMT-Serie2-2-C1_29112017_1312,H04,0,0.962181452,0.924170232,0.049351688,0.063523771,1.052293653
4085_EMT-Serie2-2-C1_29112017_1312,I04,0,1.010081962,0.795117698,0.013934355,0.127447064,0.951613344
4085_EMT-Serie2-2-C1_29112017_1312,J04,0,1.050138459,0.707122727,0.002411548,0.040751099,1.049916669
4085_EMT-Serie2-2-C1_29112017_1312,K04,0,0.949170574,0.818332962,-0.000908509,0.069916101,0.981148056
4085_EMT-Serie2-2-C1_29112017_1312,L04,0,1.121962648,1.115468056,-0.008199843,0.05553336,0.923745253
4085_EMT-Serie2-2-C1_29112017_1312,M04,0,1.065401274,0.823199043,0.076250836,0.06232521,1.125461053
4085_EMT-Serie2-2-C1_29112017_1312,N04,0,0.78764098,0.751525719,0.213553508,0.160607271,0.784869266
4085_EMT-Serie2-2-C1_29112017_1312,O04,0,1.079698973,0.938464346,-0.064604471,-0.011985617,1
4085_EMT-Serie2-2-C1_29112017_1312,P04,0,0.827386962,1.230631982,0.025853999,0.095884938,0.295292478
4085_EMT-Serie2-2-C1_29112017_1312,A05,2,0.552245069,-0.405679122,0.552308341,0.399520575,-0.466517308
4085_EMT-Serie2-2-C1_29112017_1312,B05,2,1.302858896,0.721021472,0.472410385,0.038753496,-0.117045982
4085_EMT-Serie2-2-C1_29112017_1312,C05,2,1.2137997,1.001115144,0.115767363,-0.049540551,1.07267561
4085_EMT-Serie2-2-C1_29112017_1312,D05,2,-0.044541216,0.147239513,-0.370313254,-0.290850979,-3.338597306
4085_EMT-Serie2-2-C1_29112017_1312,E05,2,1.773155573,0.928326676,0.690858214,0.046344387,-0.680801071
4085_EMT-Serie2-2-C1_29112017_1312,F05,2,1.243852563,0.391800653,0.189654621,0.070715142,0.917543237
4085_EMT-Serie2-2-C1_29112017_1312,G05,2,1.01372982,0.241377912,0.001129459,-0.10427487,0.252397475
4085_EMT-Serie2-2-C1_29112017_1312,H05,2,1.158886016,1.641410353,0.524928046,-0.288853376,-0.376492446
4085_EMT-Serie2-2-C1_29112017_1312,I05,2,0.461426284,0.371707792,0.002042329,-0.182181382,-0.400672113
4085_EMT-Serie2-2-C1_29112017_1312,J05,2,0.169319616,1.372052473,-0.287035207,-0.642429085,-3.265102046
4085_EMT-Serie2-2-C1_29112017_1312,K05,2,-0.046344855,0.011242676,-0.386793761,-0.172992409,-2.033605639
4085_EMT-Serie2-2-C1_29112017_1312,L05,2,0.931641835,-0.375985888,0.008784196,0.122253296,-0.155842737
4085_EMT-Serie2-2-C1_29112017_1312,M05,2,-0.037606754,0.135865047,-0.100853272,-0.005593288,-4.003934319
4085_EMT-Serie2-2-C1_29112017_1312,N05,2,-0.025863394,-0.508708258,-0.147649504,-0.049940072,-1.699844267
4085_EMT-Serie2-2-C1_29112017_1312,O05,2,0.05620554,-0.239816711,-0.14989534,-0.115860967,-2.322067703
4085_EMT-Serie2-2-C1_29112017_1312,P05,2,0.008583375,2.913890635,0.77922784,-0.2776668,-4.4050709
4085_EMT-Serie2-2-C1_29112017_1312,A06,2,0.690874845,0.43183431,0.42379568,0.146624051,0.151744488
4085_EMT-Serie2-2-C1_29112017_1312,B06,2,0.980831963,0.690000203,0.161825159,-0.002397123,0.465861588
4085_EMT-Serie2-2-C1_29112017_1312,C06,2,1.253380632,1.060319134,-0.045345524,-0.051138634,1.26797082
4085_EMT-Serie2-2-C1_29112017_1312,D06,2,0.081493529,-0.126741145,0.582922929,0.584498602,-1.333132975
4085_EMT-Serie2-2-C1_29112017_1312,E06,2,1.405888492,0.508809635,0.474471611,0.21534159,0.674243873
4085_EMT-Serie2-2-C1_29112017_1312,F06,2,1.226763022,1.184201456,0.21053871,0.054334798,0.800251359
4085_EMT-Serie2-2-C1_29112017_1312,G06,2,1.178823348,0.881389266,0.12233625,0.035956852,0.844348515
4085_EMT-Serie2-2-C1_29112017_1312,H06,2,1.319008499,0.657225117,0.224615519,-0.11825809,0.998169449
4085_EMT-Serie2-2-C1_29112017_1312,I06,2,0.789750248,0.624166177,0.185622293,0.028365961,0.085817327
4085_EMT-Serie2-2-C1_29112017_1312,J06,2,0.983097887,0.337746599,0.282015873,0.088294047,0.937515368
4085_EMT-Serie2-2-C1_29112017_1312,K06,2,0.540557378,-0.629011983,0.916949153,0.934478626,-0.261058441
4085_EMT-Serie2-2-C1_29112017_1312,L06,2,1.102307857,1.04511263,0.225272553,0.101478226,0.429988252
4085_EMT-Serie2-2-C1_29112017_1312,M06,2,0.118081205,-0.60701324,0.40837137,0.740711147,-0.421518538
4085_EMT-Serie2-2-C1_29112017_1312,N06,2,0.649696576,-0.707548509,0.919965404,0.912504994,-0.255211606
4085_EMT-Serie2-2-C1_29112017_1312,O06,2,0.984395898,-0.287960504,0.701767596,0.624051139,-0.24373651
4085_EMT-Serie2-2-C1_29112017_1312,P06,2,0.481965065,0.020731534,0.958877228,0.861765881,-0.797519193
4085_EMT-Serie2-2-C1_29112017_1312,A07,2,0.850994531,0.722085927,-0.093067709,-0.142229325,1.0145078
4085_EMT-Serie2-2-C1_29112017_1312,B07,2,1.158634247,0.969891121,-0.002846178,-0.08310028,1.08322177
4085_EMT-Serie2-2-C1_29112017_1312,C07,2,0.999896495,0.665791448,-0.02742681,-0.091090691,1.400316931
4085_EMT-Serie2-2-C1_29112017_1312,D07,2,0.688824324,-0.032024898,0.859255168,0.69436676,-0.109068058
4085_EMT-Serie2-2-C1_29112017_1312,E07,2,1.331854329,1.280002433,0.11121028,0.037554934,0.997732302
4085_EMT-Serie2-2-C1_29112017_1312,F07,2,0.948776135,0.813973764,0.006313051,0.056332401,0.956066774
4085_EMT-Serie2-2-C1_29112017_1312,G07,2,1.105029763,0.743618337,0.139863942,0.0970835,1.150815551
4085_EMT-Serie2-2-C1_29112017_1312,H07,2,1.261750563,0.90673344,0.203796843,-0.033559728,1.183601541
4085_EMT-Serie2-2-C1_29112017_1312,I07,2,1.184023783,0.586139778,0.043563392,-0.025569317,1.107046256
4085_EMT-Serie2-2-C1_29112017_1312,J07,2,1.017872823,0.764603313,0.336177574,0.137435078,0.7923554
4085_EMT-Serie2-2-C1_29112017_1312,K07,2,0.585092571,0.203533992,0.726085124,0.546943668,-0.089533073
4085_EMT-Serie2-2-C1_29112017_1312,L07,2,1.187495402,0.958942438,0.015757188,0.058729525,0.743695527
4085_EMT-Serie2-2-C1_29112017_1312,M07,2,0.514171955,0.006609761,0.797963485,0.657610867,-0.272232999
4085_EMT-Serie2-2-C1_29112017_1312,N07,2,0.619598954,0.275521583,0.647586999,0.512185378,0.020354635
4085_EMT-Serie2-2-C1_29112017_1312,O07,2,0.887968252,0.342845847,0.299761607,0.231721934,0.508619983
4085_EMT-Serie2-2-C1_29112017_1312,P07,2,0.490897281,0.548346546,0.479745327,0.405912905,-0.408240212
4085_EMT-Serie2-2-C1_29112017_1312,A08,2,0.657876281,0.597341903,0.094384685,-0.06232521,0.514466818
4085_EMT-Serie2-2-C1_29112017_1312,B08,2,1.118258842,0.763792299,-0.057077652,-0.019976029,1.156908281
4085_EMT-Serie2-2-C1_29112017_1312,C08,2,1.194385488,1.050992478,-0.004474227,-0.058729525,1.249883883
4085_EMT-Serie2-2-C1_29112017_1312,D08,2,0.666218238,0.092850915,0.544412303,0.457850579,0.268763149
4085_EMT-Serie2-2-C1_29112017_1312,E08,2,1.122362682,0.785081405,0.122910428,0.12504994,1.123630502
4085_EMT-Serie2-2-C1_29112017_1312,F08,2,1.387836633,1.187242757,0.069719743,0.028365961,1.316821945
4085_EMT-Serie2-2-C1_29112017_1312,G08,2,0.987341599,0.709920723,0.050303806,0.086296444,0.958744297
4085_EMT-Serie2-2-C1_29112017_1312,H08,2,1.367468496,0.983881105,0.003945111,0.02117459,1.373814923
4085_EMT-Serie2-2-C1_29112017_1312,I08,2,1.105494138,0.784574522,0.019725557,0.007590891,1.116089724
4085_EMT-Serie2-2-C1_29112017_1312,J08,2,0.999837749,0.85857951,0.127698637,0.080703156,1.057457447
4085_EMT-Serie2-2-C1_29112017_1312,K08,2,0.887691306,0.512631536,0.35895863,0.237714742,0.409141827
4085_EMT-Serie2-2-C1_29112017_1312,L08,2,1.095255519,0.917276616,-0.028461784,0.001198562,1.173465206
4085_EMT-Serie2-2-C1_29112017_1312,M08,2,0.575279163,0.485543683,0.295784516,0.461046744,0.360072129
4085_EMT-Serie2-2-C1_29112017_1312,N08,2,0.820706683,0.645303218,0.241984766,0.281662006,0.458894566
4085_EMT-Serie2-2-C1_29112017_1312,O08,2,0.967821085,0.897812291,-0.006637207,0.15301638,0.569793175
4085_EMT-Serie2-2-C1_29112017_1312,P08,2,0.536198972,0.593661929,0.145560659,0.233719537,0.102073714
4085_EMT-Serie2-2-C1_29112017_1312,A09,2,0.695538172,0.592607611,-0.104990261,-0.174990012,1.089041283
4085_EMT-Serie2-2-C1_29112017_1312,B09,2,1.058695818,0.912207782,0.030238102,0.096683979,1.107155542
4085_EMT-Serie2-2-C1_29112017_1312,C09,2,1.017061567,1.037205247,0.052664477,0.001997603,1.070599164
4085_EMT-Serie2-2-C1_29112017_1312,D09,2,1.062111488,0.666095578,0.077252377,0.204554535,0.759951914
4085_EMT-Serie2-2-C1_29112017_1312,E09,2,1.042977021,1.163419233,0.086453761,0.038353975,0.974809431
4085_EMT-Serie2-2-C1_29112017_1312,F09,2,1.251391655,1.00060826,0.066366253,0.061126648,1.131471818
4085_EMT-Serie2-2-C1_29112017_1312,G09,2,0.953503804,0.691956773,0.244155014,0.153815421,1.070353269
4085_EMT-Serie2-2-C1_29112017_1312,H09,2,1.063098984,0.931367977,0.00648167,0.05553336,0.981721811
4085_EMT-Serie2-2-C1_29112017_1312,I09,2,1.217201383,0.983171469,0.018863564,-0.050339592,1.194011093
4085_EMT-Serie2-2-C1_29112017_1312,J09,2,1.143956096,0.630857039,0.042204262,0.058729525,1.308898664
4085_EMT-Serie2-2-C1_29112017_1312,K09,2,0.915539789,1.0239249,0.114886473,0.141829804,0.567224939
4085_EMT-Serie2-2-C1_29112017_1312,L09,2,1.162447153,0.990369214,0.011945809,0.019976029,1.137537226
4085_EMT-Serie2-2-C1_29112017_1312,M09,2,1.033367826,0.946675858,-0.009771201,0.023571714,0.956367312
4085_EMT-Serie2-2-C1_29112017_1312,N09,2,1.032254446,0.980434298,-0.075839463,0.052736716,0.962104861
4085_EMT-Serie2-2-C1_29112017_1312,O09,2,0.768559664,0.600707609,-0.074480333,0.064722333,0.922816316
4085_EMT-Serie2-2-C1_29112017_1312,P09,2,0.678885031,1.047342917,-0.129018519,-0.084298841,0.607497063
4085_EMT-Serie2-2-C1_29112017_1312,A10,2,0.604828488,0.513483101,-0.032434515,-0.087894527,0.904019016
4085_EMT-Serie2-2-C1_29112017_1312,B10,2,1.12949055,0.726445125,-0.04654621,-0.012784658,1.055162427
4085_EMT-Serie2-2-C1_29112017_1312,C10,2,1.210428788,0.87023783,0.004105009,0.057530963,1.057539411
4085_EMT-Serie2-2-C1_29112017_1312,D10,2,1.009094467,0.990267837,0.047546298,0.098681582,0.80751892
4085_EMT-Serie2-2-C1_29112017_1312,E10,2,1.088343053,1.029906125,-0.006199669,0.029165002,0.75659135
4085_EMT-Serie2-2-C1_29112017_1312,F10,2,1.115296356,1.172644512,0.093223246,0.0135837,1.11305702
4085_EMT-Serie2-2-C1_29112017_1312,G10,2,0.999488069,1.014496867,0.020283746,0.084298841,0.947569739
4085_EMT-Serie2-2-C1_29112017_1312,H10,2,1.318141293,1.044909876,-0.053682007,-0.059129045,1.359170514
4085_EMT-Serie2-2-C1_29112017_1312,I10,2,1.339706734,1.10492488,-0.047794866,-0.02756692,1.647687222
4085_EMT-Serie2-2-C1_29112017_1312,J10,2,1.103303745,0.804849861,0.052327238,0.07630843,0.963662195
4085_EMT-Serie2-2-C1_29112017_1312,K10,2,1.13214252,0.830903672,0.05288688,0.065521374,1.063987323
4085_EMT-Serie2-2-C1_29112017_1312,L10,2,1.145170183,1.124693335,-0.033959357,0.047942469,1.140761181
4085_EMT-Serie2-2-C1_29112017_1312,M10,2,1.222007379,0.873583261,-0.060461668,0.032760687,1.174995219
4085_EMT-Serie2-2-C1_29112017_1312,N10,2,0.997678127,1.115163926,-0.07390034,-0.028365961,1.104997131
4085_EMT-Serie2-2-C1_29112017_1312,O10,2,0.943374285,0.957016281,-0.048505684,0.007590891,0.812218245
4085_EMT-Serie2-2-C1_29112017_1312,P10,2,0.75158202,0.774335476,-0.124233218,-0.077906512,0.56607743
4085_EMT-Serie2-2-C1_29112017_1312,A11,2,0.887940278,0.792380528,-0.038405966,-0.119456652,0.960246988
4085_EMT-Serie2-2-C1_29112017_1312,B11,2,1.0421266,0.696315971,0.051997267,0.105073911,0.898418076
4085_EMT-Serie2-2-C1_29112017_1312,C11,2,1.029409453,0.843879889,0.098431549,0.019976029,1.343023415
4085_EMT-Serie2-2-C1_29112017_1312,D11,2,1.253061725,1.131688327,0.007127075,0.04194966,1.152837354
4085_EMT-Serie2-2-C1_29112017_1312,E11,2,1.142988183,1.323594412,0.015635084,-0.013184179,1.018961231
4085_EMT-Serie2-2-C1_29112017_1312,F11,2,1.416180262,0.879057602,0.033690438,0.053535757,1.298926259
4085_EMT-Serie2-2-C1_29112017_1312,G11,2,1.183937062,0.901765982,0.005843533,0.093088294,1.276167318
4085_EMT-Serie2-2-C1_29112017_1312,H11,2,1.138744471,1.1883579,0.062871762,0.071114662,1.248271905
4085_EMT-Serie2-2-C1_29112017_1312,I11,2,1.245150573,0.829281645,0.027891967,-0.003595685,1.219857381
4085_EMT-Serie2-2-C1_29112017_1312,J11,2,1.083444741,0.938869853,-0.052052505,0.07670795,1.100926204
4085_EMT-Serie2-2-C1_29112017_1312,K11,2,0.947327063,1.054540662,0.088333285,0.112265282,1.147700882
4085_EMT-Serie2-2-C1_29112017_1312,L11,2,1.128665307,1.414630685,0.086632555,0.188573712,0.751099697
4085_EMT-Serie2-2-C1_29112017_1312,M11,2,0.967756744,1.031832282,0.006856703,0.065121854,0.92798011
4085_EMT-Serie2-2-C1_29112017_1312,N11,2,0.978414978,0.917682123,0.106362473,0.122253296,0.879320237
4085_EMT-Serie2-2-C1_29112017_1312,O11,2,0.945796865,0.972222785,-0.109221734,-0.021973632,1.025982897
4085_EMT-Serie2-2-C1_29112017_1312,P11,2,0.748303425,0.972222785,-0.069341803,-0.0135837,0.667877927
4085_EMT-Serie2-2-C1_29112017_1312,A12,2,0.862808106,0.906834817,-0.100838736,-0.080303636,0.888035846
4085_EMT-Serie2-2-C1_29112017_1312,B12,2,1.179477948,1.312848482,0.0177123,-0.003595685,1.098467255
4085_EMT-Serie2-2-C1_29112017_1312,C12,2,1.014459951,0.953569473,0.178477774,0.143028366,1.120925658
4085_EMT-Serie2-2-C1_29112017_1312,D12,2,1.079640227,1.285071268,0.000825653,-0.018377946,1.111171826
4085_EMT-Serie2-2-C1_29112017_1312,E12,2,1.099865695,0.683278928,0.115299299,0.073911306,1.053140625
4085_EMT-Serie2-2-C1_29112017_1312,F12,2,1.097493469,0.836580767,0.091976044,0.077506992,0.902325073
4085_EMT-Serie2-2-C1_29112017_1312,G12,2,1.32701756,0.944952454,0.08600314,0.025169796,1.20748067
4085_EMT-Serie2-2-C1_29112017_1312,H12,2,1.279894738,1.025546927,-0.075694101,-0.009188973,1.377476025
4085_EMT-Serie2-2-C1_29112017_1312,I12,2,1.137264627,1.005372965,0.018043725,0.033559728,1.141089041
4085_EMT-Serie2-2-C1_29112017_1312,J12,2,1.043947732,0.732669654,0.186029305,0.190171794,0.8902489
4085_EMT-Serie2-2-C1_29112017_1312,K12,2,1.062810848,0.934409278,-0.000979737,0.141030763,0.782328352
4085_EMT-Serie2-2-C1_29112017_1312,L12,2,0.960835885,1.034772207,-0.013427043,0.105073911,0.732739543
4085_EMT-Serie2-2-C1_29112017_1312,M12,2,0.966523074,1.100464305,0.082492659,0.089492609,0.946340264
4085_EMT-Serie2-2-C1_29112017_1312,N12,2,0.961023314,0.892236573,-0.04008053,-0.014782261,1.095489194
4085_EMT-Serie2-2-C1_29112017_1312,O12,2,0.863420745,1.008008759,0.095810681,0.105473432,0.853938417
4085_EMT-Serie2-2-C1_29112017_1312,P12,2,0.714549553,1.201739624,-0.08761956,-0.018777467,0.514767356
4085_EMT-Serie2-2-C1_29112017_1312,A13,2,0.835057533,0.528547677,-0.128831003,-0.07670795,0.758230649
4085_EMT-Serie2-2-C1_29112017_1312,B13,2,1.115701985,1.089819752,0.020587551,0.014382741,1.115734543
4085_EMT-Serie2-2-C1_29112017_1312,C13,2,1.25372192,0.968775978,-0.009262436,-0.030763084,1.559219693
4085_EMT-Serie2-2-C1_29112017_1312,D13,2,1.081542484,1.026966201,0.029998256,0.035157811,0.946968662
4085_EMT-Serie2-2-C1_29112017_1312,E13,2,1.188558428,1.377932321,0.01411751,-0.02796644,1.276003388
