Plate_Sanofi,Well,COMPOUND_MASK,BATCH_MASK,plaque Cpds,plaque cellules,Concentration,PlateSanofi_Well
EMT-Serie2-3-C3,B14,EC_2072738,EB_2072744,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_B14
EMT-Serie2-3-C3,B15,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_B15
EMT-Serie2-3-C3,B16,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_B16
EMT-Serie2-3-C3,B17,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_B17
EMT-Serie2-3-C3,B18,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_B18
EMT-Serie2-3-C3,B19,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_B19
EMT-Serie2-3-C3,B20,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_B20
EMT-Serie2-3-C3,B21,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_B21
EMT-Serie2-3-C3,B22,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_B22
EMT-Serie2-3-C3,B23,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_B23
EMT-Serie2-3-C3,B24,EC_11191211,EB_11191213,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_B24
EMT-Serie2-3-C3,C05,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_C05
EMT-Serie2-3-C3,C06,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_C06
EMT-Serie2-3-C3,C07,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_C07
EMT-Serie2-3-C3,C08,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_C08
EMT-Serie2-3-C3,C09,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_C09
EMT-Serie2-3-C3,C10,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_C10
EMT-Serie2-3-C3,C11,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_C11
EMT-Serie2-3-C3,C12,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_C12
EMT-Serie2-3-C3,C13,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_C13
EMT-Serie2-3-C3,C14,EC_24223796,EB_24223804,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_C14
EMT-Serie2-3-C3,C15,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_C15
EMT-Serie2-3-C3,C16,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_C16
EMT-Serie2-3-C3,C17,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_C17
EMT-Serie2-3-C3,C18,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_C18
EMT-Serie2-3-C3,C19,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_C19
EMT-Serie2-3-C3,C20,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_C20
EMT-Serie2-3-C3,C21,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_C21
EMT-Serie2-3-C3,C22,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_C22
EMT-Serie2-3-C3,C23,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_C23
EMT-Serie2-3-C3,C24,X-XA25731,X-XA25731-5,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_C24
EMT-Serie2-3-C3,D05,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_D05
EMT-Serie2-3-C3,D06,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_D06
EMT-Serie2-3-C3,D07,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_D07
EMT-Serie2-3-C3,D08,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_D08
EMT-Serie2-3-C3,D09,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_D09
EMT-Serie2-3-C3,D10,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_D10
EMT-Serie2-3-C3,D11,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_D11
EMT-Serie2-3-C3,D12,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_D12
EMT-Serie2-3-C3,D13,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_D13
EMT-Serie2-3-C3,D14,EC_2072246,EB_2072253,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_D14
EMT-Serie2-3-C3,D15,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_D15
EMT-Serie2-3-C3,D16,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_D16
EMT-Serie2-3-C3,D17,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_D17
EMT-Serie2-3-C3,D18,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_D18
EMT-Serie2-3-C3,D19,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_D19
EMT-Serie2-3-C3,D20,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_D20
EMT-Serie2-3-C3,D21,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_D21
EMT-Serie2-3-C3,D22,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_D22
EMT-Serie2-3-C3,D23,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_D23
EMT-Serie2-3-C3,D24,EC_11188057,EB_11188059,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_D24
EMT-Serie2-3-C3,E05,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_E05
EMT-Serie2-3-C3,E06,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_E06
EMT-Serie2-3-C3,E07,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_E07
EMT-Serie2-3-C3,E08,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_E08
EMT-Serie2-3-C3,E09,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_E09
EMT-Serie2-3-C3,E10,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_E10
EMT-Serie2-3-C3,E11,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_E11
EMT-Serie2-3-C3,E12,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_E12
EMT-Serie2-3-C3,E13,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_E13
EMT-Serie2-3-C3,E14,EC_11193590,EB_11193592,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_E14
EMT-Serie2-3-C3,E15,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_E15
EMT-Serie2-3-C3,E16,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_E16
EMT-Serie2-3-C3,E17,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_E17
EMT-Serie2-3-C3,E18,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_E18
EMT-Serie2-3-C3,E19,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_E19
EMT-Serie2-3-C3,E20,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_E20
EMT-Serie2-3-C3,E21,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_E21
EMT-Serie2-3-C3,E22,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_E22
EMT-Serie2-3-C3,E23,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_E23
EMT-Serie2-3-C3,E24,EC_11176778,EB_11176780,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_E24
EMT-Serie2-3-C3,F05,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_F05
EMT-Serie2-3-C3,F06,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_F06
EMT-Serie2-3-C3,F07,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_F07
EMT-Serie2-3-C3,F08,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_F08
EMT-Serie2-3-C3,F09,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_F09
EMT-Serie2-3-C3,F10,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_F10
EMT-Serie2-3-C3,F11,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_F11
EMT-Serie2-3-C3,F12,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_F12
EMT-Serie2-3-C3,F13,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_F13
EMT-Serie2-3-C3,F14,EC_2075960,EB_2075968,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_F14
EMT-Serie2-3-C3,F15,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_F15
EMT-Serie2-3-C3,F16,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_F16
EMT-Serie2-3-C3,F17,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_F17
EMT-Serie2-3-C3,F18,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_F18
EMT-Serie2-3-C3,F19,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_F19
EMT-Serie2-3-C3,F20,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_F20
EMT-Serie2-3-C3,F21,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_F21
EMT-Serie2-3-C3,F22,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_F22
EMT-Serie2-3-C3,F23,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_F23
EMT-Serie2-3-C3,F24,EC_11261582,EB_11261584,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_F24
EMT-Serie2-3-C3,G05,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_G05
EMT-Serie2-3-C3,G06,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_G06
EMT-Serie2-3-C3,G07,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_G07
EMT-Serie2-3-C3,G08,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_G08
EMT-Serie2-3-C3,G09,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_G09
EMT-Serie2-3-C3,G10,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_G10
EMT-Serie2-3-C3,G11,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_G11
EMT-Serie2-3-C3,G12,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_G12
EMT-Serie2-3-C3,G13,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_G13
EMT-Serie2-3-C3,G14,EC_11189481,EB_11189483,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_G14
EMT-Serie2-3-C3,G15,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_G15
EMT-Serie2-3-C3,G16,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_G16
EMT-Serie2-3-C3,G17,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_G17
EMT-Serie2-3-C3,G18,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_G18
EMT-Serie2-3-C3,G19,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_G19
EMT-Serie2-3-C3,G20,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_G20
EMT-Serie2-3-C3,G21,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_G21
EMT-Serie2-3-C3,G22,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_G22
EMT-Serie2-3-C3,G23,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_G23
EMT-Serie2-3-C3,G24,EC_11176072,EB_11176074,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_G24
EMT-Serie2-3-C3,H05,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_H05
EMT-Serie2-3-C3,H06,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_H06
EMT-Serie2-3-C3,H07,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_H07
EMT-Serie2-3-C3,H08,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_H08
EMT-Serie2-3-C3,H09,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_H09
EMT-Serie2-3-C3,H10,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_H10
EMT-Serie2-3-C3,H11,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_H11
EMT-Serie2-3-C3,H12,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_H12
EMT-Serie2-3-C3,H13,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_H13
EMT-Serie2-3-C3,H14,EC_11189700,EB_11189702,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_H14
EMT-Serie2-3-C3,H15,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_H15
EMT-Serie2-3-C3,H16,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_H16
EMT-Serie2-3-C3,H17,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_H17
EMT-Serie2-3-C3,H18,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_H18
EMT-Serie2-3-C3,H19,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_H19
EMT-Serie2-3-C3,H20,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_H20
EMT-Serie2-3-C3,H21,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_H21
EMT-Serie2-3-C3,H22,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_H22
EMT-Serie2-3-C3,H23,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_H23
EMT-Serie2-3-C3,H24,EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_H24
EMT-Serie2-3-C3,I05,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_I05
EMT-Serie2-3-C3,I06,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_I06
EMT-Serie2-3-C3,I07,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_I07
EMT-Serie2-3-C3,I08,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_I08
EMT-Serie2-3-C3,I09,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_I09
EMT-Serie2-3-C3,I10,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_I10
EMT-Serie2-3-C3,I11,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_I11
EMT-Serie2-3-C3,I12,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_I12
EMT-Serie2-3-C3,I13,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_I13
EMT-Serie2-3-C3,I14,EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_I14
EMT-Serie2-3-C3,I15,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_I15
EMT-Serie2-3-C3,I16,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_I16
EMT-Serie2-3-C3,I17,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_I17
EMT-Serie2-3-C3,I18,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_I18
EMT-Serie2-3-C3,I19,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_I19
EMT-Serie2-3-C3,I20,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_I20
EMT-Serie2-3-C3,I21,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_I21
EMT-Serie2-3-C3,I22,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_I22
EMT-Serie2-3-C3,I23,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_I23
EMT-Serie2-3-C3,I24,EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_I24
EMT-Serie2-3-C3,J05,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_J05
EMT-Serie2-3-C3,J06,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_J06
EMT-Serie2-3-C3,J07,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_J07
EMT-Serie2-3-C3,J08,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_J08
EMT-Serie2-3-C3,J09,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_J09
EMT-Serie2-3-C3,J10,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_J10
EMT-Serie2-3-C3,J11,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_J11
EMT-Serie2-3-C3,J12,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_J12
EMT-Serie2-3-C3,J13,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_J13
EMT-Serie2-3-C3,J14,EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_J14
EMT-Serie2-3-C3,J15,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_J15
EMT-Serie2-3-C3,J16,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_J16
EMT-Serie2-3-C3,J17,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_J17
EMT-Serie2-3-C3,J18,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_J18
EMT-Serie2-3-C3,J19,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_J19
EMT-Serie2-3-C3,J20,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_J20
EMT-Serie2-3-C3,J21,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_J21
EMT-Serie2-3-C3,J22,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_J22
EMT-Serie2-3-C3,J23,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_J23
EMT-Serie2-3-C3,J24,EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_J24
EMT-Serie2-3-C3,K05,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_K05
EMT-Serie2-3-C3,K06,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_K06
EMT-Serie2-3-C3,K07,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_K07
EMT-Serie2-3-C3,K08,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_K08
EMT-Serie2-3-C3,K09,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_K09
EMT-Serie2-3-C3,K10,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_K10
EMT-Serie2-3-C3,K11,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,2.3519999999999998e-08,EMT-Serie2-3-C3_K11
EMT-Serie2-3-C3,K12,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,7.055e-09,EMT-Serie2-3-C3_K12
EMT-Serie2-3-C3,K13,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,2.116e-09,EMT-Serie2-3-C3_K13
EMT-Serie2-3-C3,K14,EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,6.348999999999999e-10,EMT-Serie2-3-C3_K14
EMT-Serie2-3-C3,K15,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,3.229999999999999e-05,EMT-Serie2-3-C3_K15
EMT-Serie2-3-C3,K16,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,9.677e-06,EMT-Serie2-3-C3_K16
EMT-Serie2-3-C3,K17,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,2.903e-06,EMT-Serie2-3-C3_K17
EMT-Serie2-3-C3,K18,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,8.709999999999999e-07,EMT-Serie2-3-C3_K18
EMT-Serie2-3-C3,K19,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,2.613e-07,EMT-Serie2-3-C3_K19
EMT-Serie2-3-C3,K20,EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,7.838999999999999e-08,EMT-Serie2-3-C3_K20
